file	base_v	base_kind	base_att	fix_v	fix_kind	fix_att	load	base_detail	fix_detail
QF_ABV/dwp_formulas/try3_true_functions_dwp_csplit.set_char_quoting.il.dwp.smt2	sat		4	sat		4	14.94		
QF_ABV/dwp_formulas/try3_true_functions_dwp_join.bkm_scale.il.dwp.smt2	sat		4	sat		4	13.79		
QF_ABV/dwp_formulas/try3_true_functions_dwp_pathchk.set_char_quoting.il.dwp.smt2	sat		4	sat		4	13.79		
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_quoting_style.il.dwp.smt2	sat		4	sat		4	12.75		
QF_ABV/dwp_formulas/try3_true_functions_dwp_uptime.get_quoting_style.il.dwp.smt2	sat		4	sat		4	12.75		
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_cut.close_stdout_set_file_name.il.disjunctions_0.smt2	sat		4	sat		4	12.75		
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_mknod.close_stdout_set_file_name.il.disjunctions_0.smt2	sat		4	sat		4	12.02		
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_sha1sum.close_stdout_set_file_name.il.disjunctions_0.smt2	sat		4	sat		4	11.17		
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_touch.set_quoting_style.il.disjunctions_1.smt2	sat		4	sat		4	10.37		
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_vdir.get_type_indicator.il.disjunctions_41.smt2	unsat		4	unsat		4	10.10		
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_vdir.is_directory.il.disjunctions_0.smt2	unsat		4	unsat		4	10.10		
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_vdir.strmode.il.disjunctions_6.smt2	sat		5	sat		5	10.10		
QF_ABV/dwp_formulas/try4_true_functions_dwp_cut.get_quoting_style.il.dwp.smt2	sat		4	sat		4	9.50		
QF_ABV/dwp_formulas/try4_true_functions_dwp_link.set_quoting_style.il.dwp.smt2	sat		4	sat		4	9.50		
QF_ABV/dwp_formulas/try4_true_functions_dwp_ptx.find_subexp_node.il.dwp.smt2	sat		5	sat		5	9.50		
QF_ABV/dwp_formulas/try4_true_functions_dwp_tail.set_quoting_style.il.dwp.smt2	sat		4	sat		4	8.85		
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cat.next_line_num.il.dwp.smt2	unknown	Incomplete	15	unknown	Incomplete	15	8.85	give-up kind=Incomplete detail=array shape left undecided by the lazy ROW/extensionality path and refused by bounded array elimination: unsupported by backend: array equality over a 32-bit index (boun	give-up kind=Incomplete detail=array shape left undecided by the lazy ROW/extensionality path and refused by bounded array elimination: unsupported by backend: array equality over a 32-bit index (boun
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cut.quoting_options_from_style.il.dwp.smt2	unsat		5	unsat		5	8.49		
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_fmt.quoting_options_from_style.il.dwp.smt2	unsat		5	unsat		5	8.49		
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mkfifo.get_quoting_style.il.dwp.smt2	unknown	Timeout	14	unknown	Timeout	14	8.49	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy-extensionality scalar backend declined (round=28, sites=120, array_eq_a	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy-extensionality scalar backend declined (round=28, sites=120, array_eq_a
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_paste.set_quoting_style.il.dwp.smt2	sat		5	sat		5	8.30		
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_setuidgid.quoting_options_from_style.il.dwp.smt2	unsat		5	unsat		5	8.36		
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_stty.visible.il.dwp.smt2	unknown	Timeout	14	unknown	Timeout	14	8.36	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy-extensionality scalar backend declined (round=38, sites=1292, array_eq_	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy-extensionality scalar backend declined (round=38, sites=1292, array_eq_
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tsort.quoting_options_from_style.il.dwp.smt2	unsat		5	unsat		5	8.54		
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_vdir.strcmp_size.il.dwp.smt2	unknown	Timeout	14	unknown	Timeout	14	8.54	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy-extensionality scalar backend declined (round=37, sites=1464, array_eq_	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy-extensionality scalar backend declined (round=38, sites=1464, array_eq_
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_chroot.get_quoting_style.il.flanagansaxe.smt2	sat		5	sat		5	9.93		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_dirname.quoting_options_from_style.il.flanagansaxe.smt2	sat		5	sat		5	9.52		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_id.close_stdout_set_file_name.il.flanagansaxe.smt2	sat		5	sat		5	9.52		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.set_author.il.flanagansaxe.smt2	sat		4	sat		4	9.32		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_printf.get_quoting_style.il.flanagansaxe.smt2	sat		5	sat		5	9.32		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha512sum.set_quoting_style.il.flanagansaxe.smt2	sat		5	sat		5	9.17		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.quoting_options_from_style.il.flanagansaxe.smt2	sat		5	sat		5	9.17		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uniq.initbuffer.il.flanagansaxe.smt2	sat		4	sat		4	9.17		
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_yes.get_quoting_style.il.flanagansaxe.smt2	sat		5	sat		5	9.17		
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_mkdir.close_stdout_set_file_name.il.fse-bfs.smt2	sat		4	sat		4	8.69		
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_stat.close_stdout_set_file_name.il.fse-bfs.smt2	sat		4	sat		4	8.90		
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.rev_xstrcoll_mtime.il.fse-bfs.smt2	unsat		5	unsat		5	8.91		
QF_ABV/dwp_formulas/try5_small_difret_functions_wp_dd.advance_input_offset.il.wp.smt2	sat		5	sat		5	8.91		
QF_ABV/dwp_formulas/try5_small_difret_functions_wp_mkdir.set_char_quoting.il.wp.smt2	sat		5	sat		5	8.49		
QF_ABV/dwp_formulas/try5_small_difret_functions_wp_seq.set_char_quoting.il.wp.smt2	sat		5	sat		5	10.69		
QF_ABV/dwp_formulas/try5_small_difret_functions_wp_test.close_stdout_set_file_name.il.wp.smt2	sat		4	sat		4	11.02		
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_.set_quoting_style.il.dwp.smt2	sat		4	sat		4	10.56		
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_env.set_char_quoting.il.dwp.smt2	sat		5	sat		5	10.56		
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mknod.get_quoting_style.il.dwp.smt2	sat		4	sat		4	10.18		
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_ptx.re_string_construct_common.il.dwp.smt2	sat		5	sat		5	10.18		
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_tac.peek_token_bracket.il.dwp.smt2	sat		5	sat		5	9.56		
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_mtime.il.dwp.smt2	sat		5	sat		5	9.27		
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.search_cur_bkref_entry.il.flanagansaxe.smt2	sat		5	sat		5	9.17		
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_id.get_quoting_style.il.flanagansaxe.smt2	sat		4	sat		4	9.17		
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_paste.set_quoting_style.il.flanagansaxe.smt2	sat		4	sat		4	9.17		
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_shuf.isaac_mix.il.flanagansaxe.smt2	sat		5	sat		5	9.17		
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_uname.get_quoting_style.il.flanagansaxe.smt2	sat		4	sat		4	9.08		
QF_ABV/dwp_formulas/try5_small_noof_functions_fse-bfs_expr.optimize_subexps.il.fse-bfs.smt2	sat		4	sat		4	9.08		
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_date.yydestruct.il.wp.smt2	sat		4	sat		4	9.08		
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_ptx.search_cur_bkref_entry.il.wp.smt2	sat		4	sat		4	9.08		
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_yes.set_char_quoting.il.wp.smt2	sat		4	sat		4	9.08		
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_cat.next_line_num.il.flanagansaxe.smt2	sat		5	sat		5	9.08		
QF_ABV/dwp_formulas/try5_small_true_functions_fse-bfs_chgrp.i_ring_push.il.fse-bfs.smt2	sat		4	sat		4	8.86		
QF_ABV/dwp_formulas/try5_small_true_functions_wp_md5sum.md5_process_block.il.wp.smt2	sat		5	sat		5	8.86		
QF_ABV/ecc/com.galois.ecc.P384ECC64.ec_mul_aux1.short.smt2	unsat		4	unsat		4	8.56		
QF_ABV/egt/egt-0026.smt2	unsat		3	unsat		3	8.56		
QF_ABV/egt/egt-0104.smt2	sat		4	sat		4	8.56		
QF_ABV/egt/egt-0182.smt2	sat		4	sat		4	8.56		
QF_ABV/egt/egt-0259.smt2	unsat		3	unsat		3	8.56		
QF_ABV/egt/egt-0334.smt2	sat		4	sat		4	8.56		
QF_ABV/egt/egt-0411.smt2	sat		4	sat		4	8.56		
QF_ABV/egt/egt-0487.smt2	unsat		4	unsat		4	8.56		
QF_ABV/egt/egt-0564.smt2	unsat		4	unsat		4	8.56		
QF_ABV/egt/egt-0641.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-0718.smt2	unsat		4	unsat		4	8.92		
QF_ABV/egt/egt-0796.smt2	unsat		3	unsat		3	8.92		
QF_ABV/egt/egt-0871.smt2	unsat		4	unsat		4	8.92		
QF_ABV/egt/egt-0948.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-1023.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-1098.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-1174.smt2	unsat		4	unsat		4	8.92		
QF_ABV/egt/egt-1251.smt2	unsat		3	unsat		3	8.92		
QF_ABV/egt/egt-1329.smt2	unsat		3	unsat		3	8.92		
QF_ABV/egt/egt-1404.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-1482.smt2	unsat		3	unsat		3	8.92		
QF_ABV/egt/egt-1558.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-1639.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-1723.smt2	unsat		4	unsat		4	8.92		
QF_ABV/egt/egt-1798.smt2	unsat		3	unsat		3	8.92		
QF_ABV/egt/egt-1875.smt2	sat		4	sat		4	8.92		
QF_ABV/egt/egt-1951.smt2	unsat		4	unsat		4	8.92		
QF_ABV/egt/egt-2026.smt2	unsat		3	unsat		3	8.92		
QF_ABV/egt/egt-2102.smt2	unsat		3	unsat		3	8.92		
QF_ABV/egt/egt-2179.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-2256.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-2337.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-2413.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-2488.smt2	unsat		3	unsat		3	8.77		
QF_ABV/egt/egt-2564.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-2643.smt2	unsat		4	unsat		4	8.77		
QF_ABV/egt/egt-2722.smt2	unsat		3	unsat		3	8.77		
QF_ABV/egt/egt-2798.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-2877.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-2957.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-3032.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-3108.smt2	unsat		3	unsat		3	8.77		
QF_ABV/egt/egt-3185.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-3265.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-3340.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-3417.smt2	unsat		4	unsat		4	8.77		
QF_ABV/egt/egt-3493.smt2	unsat		3	unsat		3	8.77		
QF_ABV/egt/egt-3569.smt2	unsat		3	unsat		3	8.77		
QF_ABV/egt/egt-3645.smt2	sat		4	sat		4	8.77		
QF_ABV/egt/egt-3720.smt2	unsat		3	unsat		3	8.77		
QF_ABV/egt/egt-3796.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-3872.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-3948.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-4025.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-4103.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-4180.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-4258.smt2	unsat		4	unsat		4	8.62		
QF_ABV/egt/egt-4333.smt2	unsat		4	unsat		4	8.62		
QF_ABV/egt/egt-4411.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-4487.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-4562.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-4640.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-4718.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-4794.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-4870.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-4947.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-5022.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-5097.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-5172.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-5252.smt2	unsat		3	unsat		3	8.62		
QF_ABV/egt/egt-5331.smt2	sat		4	sat		4	8.62		
QF_ABV/egt/egt-5407.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-5483.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-5559.smt2	unsat		4	unsat		4	8.49		
QF_ABV/egt/egt-5638.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-5715.smt2	unsat		3	unsat		3	8.49		
QF_ABV/egt/egt-5791.smt2	unsat		4	unsat		4	8.49		
QF_ABV/egt/egt-5870.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-5947.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6024.smt2	unsat		4	unsat		4	8.49		
QF_ABV/egt/egt-6099.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6174.smt2	unsat		3	unsat		3	8.49		
QF_ABV/egt/egt-6252.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6328.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6405.smt2	unsat		4	unsat		4	8.49		
QF_ABV/egt/egt-6488.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6571.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6654.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6729.smt2	unsat		4	unsat		4	8.49		
QF_ABV/egt/egt-6804.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-6881.smt2	unsat		3	unsat		3	8.49		
QF_ABV/egt/egt-6957.smt2	sat		4	sat		4	8.49		
QF_ABV/egt/egt-7037.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7113.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7189.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7264.smt2	unsat		4	unsat		4	8.61		
QF_ABV/egt/egt-7339.smt2	unsat		3	unsat		3	8.61		
QF_ABV/egt/egt-7414.smt2	unsat		3	unsat		3	8.61		
QF_ABV/egt/egt-7491.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7568.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7644.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7721.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7797.smt2	sat		4	sat		4	8.61		
QF_ABV/egt/egt-7873.smt2	sat		4	sat		4	8.61		
QF_ABV/klee-selected-smt2/cu-large-qids/_lbracket-query-052.smt2	sat		5	sat		5	8.61		
QF_ABV/klee-selected-smt2/cu-no-caches/_csplit-query-000018.smt2	unknown	Timeout	14	unknown	Timeout	14	8.45	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy select-congruence deadline exceeded before refinement converged	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] pure-Rust BV backend timeout after SAT search
QF_ABV/klee-selected-smt2/cu-no-caches/_csplit-query-000093.smt2	unknown	Timeout	14	unknown	Timeout	14	8.60	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] pure-Rust BV backend timeout after SAT search	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] pure-Rust BV backend timeout after SAT search
QF_ABV/klee-selected-smt2/cu-no-caches/_csplit-query-000188.smt2	unknown	Timeout	14	unknown	Timeout	14	8.66	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] pure-Rust BV backend timeout before SAT solve	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy select-congruence deadline exceeded before refinement converged
QF_ABV/klee-selected-smt2/cu-no-caches/_csplit-query-000263.smt2	unknown	Timeout	14	unknown	Timeout	14	8.17	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy select-congruence deadline exceeded before refinement converged	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] pure-Rust BV backend timeout before SAT solve
QF_ABV/klee-selected-smt2/cu-no-caches/_factor-query-004607.smt2	unknown	Timeout	14	unknown	Timeout	14	8.26	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] pure-Rust BV backend timeout after SAT search	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] lazy select-congruence deadline exceeded before refinement converged
QF_ABV/klee-selected-smt2/cu-no-caches/_lbracket-query-000136.smt2	sat		5	sat		5	8.09		
QF_ABV/klee-selected-smt2/cu-no-caches/_lbracket-query-000333.smt2	sat		5	sat		5	8.09		
QF_ABV/platania/copy_array/copy_array11.c.smt2	sat		4	sat		4	7.70		
QF_ABV/platania/no_init_multi_delete/no_init_multi_delete135.smt2	unknown	Watchdog	4	unknown	Watchdog	4	7.88	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
QF_ABV/platania/no_init_simple_delete/no_init_simple_delete55.smt2	sat		5	sat		5	7.69		
