file	base_v	base_kind	base_att	fix_v	fix_kind	fix_att	load	base_detail	fix_detail
UFLIA/boogie/Interval_Cell.Shift_System.Int32.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	21.71	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/boogie/LocalExpose_T.V1.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	19.32	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/boogie/MultipleErrors_P-showErrorTrace-vc_local_1.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	16.89	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/boogie/Passification_good1-noinfer.smt2	unsat		6	unsat		6	16.06		
UFLIA/boogie/PureAxioms_B.Dummy2-level_2.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	16.06	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/boogie/Quantifiers_V1-noinfer.smt2	unsat		6	unsat		6	17.03		
UFLIA/boogie/Spouse_Person..ctor.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	17.03	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/boogie/StrictReadOnly_C1.Z1.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	21.35	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/boogie/StructTests_St.S_System.Int32.ptr_System.Int32.ptr-level_2.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	24.51	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/boogie/Unsigned_test.Conversions_System.UInt32_System.Double.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	26.51	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/boogie/WhereMotivation_Types.MLoop0.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	17	27.69	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/boogie/loopinv1_LoopInv1.Test1a_F_notnull-infer_eh.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	12	26.95	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/grasshopper/instantiated/delete_check_heap_access_53_12.smt2	unknown	Watchdog	6	unknown	ResourceLimit	17	27.15	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/grasshopper/instantiated/insertion_sort_postcondition_of_insertion_sort_63_1.smt2	unknown	Watchdog	7	unknown	Watchdog	7	25.10	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/grasshopper/instantiated/reverse_loop_check_heap_access_35_4.smt2	unsat		7	unsat		7	20.99		
UFLIA/grasshopper/instantiated/union_check_heap_access_38_21.smt2	unsat		6	unsat		6	20.35		
UFLIA/grasshopper/uninstantiated/difference_check_heap_access_41_8.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	20.35	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/grasshopper/uninstantiated/merge_loop_check_heap_access_60_6.smt2	unknown	ResourceLimit	19	unknown	Watchdog	6	18.16	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/grasshopper/uninstantiated/sls_insert_loop_check_heap_access_38_6.smt2	unknown	Watchdog	6	unknown	ResourceLimit	17	18.04	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/misc/list4.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	19.80	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify/javafe.SrcTool.15.smt2	unsat		6	unsat		6	18.87		
UFLIA/simplify/javafe.ast.CatchClauseVec.66.smt2	unknown	ResourceLimit	17	unknown	Watchdog	6	18.87	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify/javafe.ast.DelegatingPrettyPrint.117.smt2	unsat		6	unsat		6	19.67		
UFLIA/simplify/javafe.ast.GenericBlockStmt.168.smt2	unsat		6	unsat		6	19.67		
UFLIA/simplify/javafe.ast.LexicalPragmaVec.219.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	19.67	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify/javafe.ast.NewInstanceExpr.271.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	16.97	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify/javafe.ast.StandardPrettyPrint.322.smt2	unknown	Watchdog	7	unknown	Watchdog	7	14.41	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify/javafe.ast.TypeDeclElemPragma.373.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	12.09	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify/javafe.ast.UnaryExpr.424.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	15.90	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify/javafe.filespace.LookAheadEnum.474.smt2	unsat		6	unsat		6	21.11		
UFLIA/simplify/javafe.filespace.ZipTree.525.smt2	unsat		6	unsat		6	21.11		
UFLIA/simplify/javafe.parser.TokenQueue.576.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	21.42	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify/javafe.reader.StandardTypeReader.628.smt2	unsat		6	unsat		6	22.40		
UFLIA/simplify/javafe.tc.FlowInsensitiveChecks.679.smt2	unknown	Watchdog	6	unknown	Watchdog	6	22.40	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify/javafe.tc.TypeSig.730.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	20.87	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify/javafe.util.ErrorSet.781.smt2	unsat		6	unsat		6	20.35		
UFLIA/simplify/tohtml.Java2Html.832.smt2	unknown	Watchdog	6	unknown	Watchdog	6	20.35	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.PrintSpec.012.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	16.63	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.ast.AmbiguousVariableAccess.004.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	14.38	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.BinaryExpr.010.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	12.28	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.CatchClauseVec.004.smt2	unsat		6	unsat		6	10.75		
UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.001.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	10.75	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.ConstructorDecl.007.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	9.63	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.DefaultVisitor.028.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.85	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.DelegatingPrettyPrint.010.smt2	unsat		6	unsat		6	8.26		
UFLIA/simplify2/front_end_suite/javafe.ast.ExprVec.004.smt2	unsat		6	unsat		6	8.24		
UFLIA/simplify2/front_end_suite/javafe.ast.ForStmt.009.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.24	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.Identifier.010.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	8.07	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.015.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	9.65	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.ast.LabelStmt.011.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	9.56	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.MethodDecl.005.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	9.19	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.Modifiers.012.smt2	unsat		2	unsat		2	8.69		
UFLIA/simplify2/front_end_suite/javafe.ast.ParenExpr.006.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.72	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.RoutineDecl.002.smt2	unsat		6	unsat		6	8.76		
UFLIA/simplify2/front_end_suite/javafe.ast.StandardPrettyPrint.008.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.76	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.SuperObjectDesignator.008.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	9.62	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.ThrowStmt.004.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	11.02	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclElemVec.006.smt2	unsat		6	unsat		6	10.24		
UFLIA/simplify2/front_end_suite/javafe.ast.TypeModifierPragmaVec.013.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	10.24	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.ast.TypeObjectDesignator.010.smt2	unknown	Watchdog	5	unknown	ResourceLimit	12	9.69	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.ast.VariableAccess.001.smt2	unknown	Watchdog	5	unknown	Watchdog	5	8.91	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.041.smt2	unsat		2	unsat		2	8.56		
UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.016.smt2	unsat		2	unsat		2	8.56		
UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.067.smt2	unsat		2	unsat		2	8.56		
UFLIA/simplify2/front_end_suite/javafe.filespace.HashTree.001.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	8.56	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.filespace.Resolve.010.smt2	unsat		6	unsat		6	8.49		
UFLIA/simplify2/front_end_suite/javafe.filespace.ZipTree.005.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	8.61	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.parser.Parse.005.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.90	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.parser.TagConstants.001.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	8.67	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.parser.test.TestLex.030.smt2	unknown	Watchdog	5	unknown	ResourceLimit	12	8.48	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.reader.CachedReader.003.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	7.90	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.001.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.22	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.tc.EnvForLocals.007.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	7.70	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.017.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	7.81	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.tc.OutsideEnv.011.smt2	unknown	ResourceLimit	17	unsat		6	7.56	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.001.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.09	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSigVec.005.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	8.95	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.tc.Types.035.smt2	unknown	ResourceLimit	12	unknown	Watchdog	5	8.60	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.test.SuperlinksTest.004.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	8.41	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.util.ErrorSet.009.smt2	unsat		6	unsat		6	8.45		
UFLIA/simplify2/front_end_suite/javafe.util.LocationManagerCorrelatedReader.011.smt2	unsat		6	unsat		6	8.45		
UFLIA/simplify2/front_end_suite/tohtml.DeclLinks.009.smt2	unsat		6	unsat		6	8.34		
UFLIA/simplify2/small_suite/getRootInterface.smt2	unknown	ResourceLimit	12	unknown	ResourceLimit	12	8.15	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFLIA/sledgehammer/Arrow_Order/smtlib.650920.smt2	unknown	Incomplete	18	unknown	ResourceLimit	17	7.88	give-up kind=Incomplete detail=e-matching instantiation stopped after 2 rounds: the remaining budget could not fit another round with growth headroom	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/Arrow_Order/smtlib.775208.smt2	unknown	Watchdog	7	unknown	ResourceLimit	20	8.83	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Arrow_Order/smtlib.832901.smt2	unknown	Incomplete	20	unknown	ResourceLimit	19	10.24	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/FFT/smtlib.1015458.smt2	unknown	Incomplete	20	unknown	ResourceLimit	19	9.01	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/FFT/smtlib.594705.smt2	unknown	Watchdog	8	unknown	Timeout	19	8.42	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Timeout detail=auto-dispatch timeout while scanning quantifiers
UFLIA/sledgehammer/FFT/smtlib.725125.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	8.17	give-up kind=ResourceLimit detail=UF+arithmetic: lazy Ackermann abstraction build would still construct 33279189 congruence terms, exceeding the secondary bound of 2000000	give-up kind=ResourceLimit detail=UF+arithmetic: lazy Ackermann abstraction build would still construct 33279189 congruence terms, exceeding the secondary bound of 2000000
UFLIA/sledgehammer/FFT/smtlib.898060.smt2	unknown	Watchdog	8	unknown	Incomplete	20	8.07	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/FFT/smtlib.994522.smt2	unsat		6	unsat		6	7.91		
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1057395.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	7.91	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1127270.smt2	unknown	ResourceLimit	18	unknown	ResourceLimit	20	8.00	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1185183.smt2	unsat		8	unsat		8	8.07		
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1234945.smt2	unsat		2	unsat		2	8.06		
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1282463.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	8.06	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1331541.smt2	unknown	Incomplete	20	unknown	Incomplete	20	7.81	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #5881 has sort (Uninterpreted 6) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1372826.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	7.67	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1419033.smt2	unknown	Incomplete	20	unknown	Incomplete	20	7.48	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #6014 has sort (Uninterpreted 6) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1462528.smt2	unknown	Incomplete	19	unknown	Incomplete	19	7.37	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1523261.smt2	unsat		2	unsat		2	7.37		
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.596470.smt2	unknown	Incomplete	20	unknown	Incomplete	20	7.37	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 18 rounds (no further instance to admit; more rounds cannot help)
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.651310.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	18	7.06	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
