file	base_v	base_kind	base_att	fix_v	fix_kind	fix_att	load	base_detail	fix_detail
AUFNIRA/FFT/z3.609741.smt2	unknown	Incomplete	20	unknown	Incomplete	20	27.05	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFNIRA/FFT/z3.618374.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	27.92	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFNIRA/FFT/z3.625933.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	28.11	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFNIRA/FFT/z3.633926.smt2	unknown	Error	2	unknown	Error	2	23.94	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.636226.smt2	unknown	Watchdog	6	unknown	Watchdog	6	23.94	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFNIRA/FFT/z3.640330.smt2	unknown	Watchdog	6	unknown	Watchdog	6	19.91	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFNIRA/FFT/z3.648629.smt2	unknown	Error	2	unknown	Error	2	17.32	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.658206.smt2	unknown	Error	2	unknown	Error	2	17.32	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.661994.smt2	unknown	Watchdog	6	unknown	Watchdog	6	17.32	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFNIRA/FFT/z3.667943.smt2	unknown	Error	2	unknown	Error	2	16.06	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.675189.smt2	unknown	Watchdog	6	unknown	Watchdog	6	16.34	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFNIRA/FFT/z3.682948.smt2	unknown	Error	2	unknown	Error	2	20.16	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.687448.smt2	unknown	ResourceLimit	19	unknown	ResourceLimit	19	20.16	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFNIRA/FFT/z3.695009.smt2	unknown	Error	2	unknown	Error	2	23.16	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.699441.smt2	unknown	Watchdog	6	unknown	ResourceLimit	16	23.16	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion
AUFNIRA/FFT/z3.706191.smt2	unknown	Error	2	unknown	Error	2	26.90	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.713843.smt2	unknown	Error	2	unknown	Error	2	26.90	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.747041.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	26.90	give-up kind=ResourceLimit detail=nonlinear abstraction: 130 cross-products project to 2719 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 130 cross-products project to 2719 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.755420.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	26.90	give-up kind=ResourceLimit detail=nonlinear abstraction: 51 cross-products project to 1040 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 51 cross-products project to 1040 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.763220.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	26.31	give-up kind=ResourceLimit detail=nonlinear abstraction: 148 cross-products project to 3146 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 148 cross-products project to 3146 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.774116.smt2	unknown	Error	2	unknown	Error	2	26.52	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.782459.smt2	unknown	ResourceLimit	18	unknown	ResourceLimit	18	26.52	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFNIRA/FFT/z3.788577.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	26.77	give-up kind=ResourceLimit detail=nonlinear abstraction: 116 cross-products project to 2278 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 116 cross-products project to 2278 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.797113.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	27.04	give-up kind=ResourceLimit detail=nonlinear abstraction: 51 cross-products project to 1040 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 51 cross-products project to 1040 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.805315.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	27.19	give-up kind=ResourceLimit detail=nonlinear abstraction: 148 cross-products project to 3131 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 148 cross-products project to 3131 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.816994.smt2	unknown	ResourceLimit	18	unknown	ResourceLimit	18	27.15	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFNIRA/FFT/z3.823996.smt2	unknown	Error	2	unknown	Error	2	25.10	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.829846.smt2	unknown	Watchdog	18	unknown	Watchdog	18	25.10	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFNIRA/FFT/z3.838140.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	21.51	give-up kind=ResourceLimit detail=nonlinear abstraction: 116 cross-products project to 2350 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 116 cross-products project to 2350 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.852276.smt2	unknown	ResourceLimit	18	unknown	ResourceLimit	18	20.35	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFNIRA/FFT/z3.861289.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	18.16	give-up kind=ResourceLimit detail=nonlinear abstraction: 148 cross-products project to 3102 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 148 cross-products project to 3102 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.868686.smt2	unknown	Error	2	unknown	Error	2	17.59	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.876712.smt2	unknown	Error	2	unknown	Error	2	17.59	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.908122.smt2	unknown	Error	2	unknown	Error	2	17.59	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)	give-up kind=Error detail=backend failure: symbol `!int_bv_0` already declared with sort (_ BitVec 32), requested (_ BitVec 4)
AUFNIRA/FFT/z3.914698.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	17.59	give-up kind=ResourceLimit detail=nonlinear abstraction: 130 cross-products project to 2591 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 130 cross-products project to 2591 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.923470.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	17.26	give-up kind=ResourceLimit detail=nonlinear abstraction: 130 cross-products project to 2591 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=ResourceLimit detail=nonlinear abstraction: 130 cross-products project to 2591 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)
AUFNIRA/FFT/z3.940390.smt2	unknown	ResourceLimit	20	unknown	Watchdog	8	18.04	give-up kind=ResourceLimit detail=nonlinear abstraction: 166 cross-products project to 5173 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFNIRA/FFT/z3.950199.smt2	unknown	ResourceLimit	18	unknown	ResourceLimit	18	19.89	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFNIRA/FFT/z3.956070.smt2	unknown	Incomplete	20	unknown	Incomplete	20	18.87	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #1698 has sort (Uninterpreted 3) that the pure-Rust BV backend cannot bit-blast
AUFNIRA/aviation/bts0199_why.smt2	unknown	ResourceLimit	18	unknown	ResourceLimit	18	18.32	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFNIRA/aviation/consts_why.smt2	unsat		7	unsat		7	19.05		
AUFNIRA/nasa/fol_simplify/cl5_nebula_norm_0003.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/cl5_nebula_norm_0010.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0005.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0013.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0020.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0028.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0035.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0043.fof.smt2	unknown	Error	2	unknown	Error	2	19.05	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0050.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0057.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0065.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0072.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0080.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0087.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0095.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
AUFNIRA/nasa/fol_simplify/quaternion_ds1_symm_0102.fof.smt2	unknown	Error	2	unknown	Error	2	18.25	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("Real")])])
