file	verdict	ms	rc	status
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_46_52_587_993366.smt_in.smt2	unknown	18125	0	unknown
UF/grasshopper/instantiated/rec_remove_postcondition_of_rec_remove_20_4.smt2	unsat	12220	0	unsat
UF/sledgehammer/Arrow_Order/uf.774042.smt2	unsat	5614	0	unsat
UF/sledgehammer/FFT/uf.807359.smt2	unknown	25031	0	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1260380.smt2	unknown	14021	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.758943.smt2	unknown	24226	0	unknown
UF/sledgehammer/Hoare/uf.1172268.smt2	unknown	6815	0	unknown
UF/sledgehammer/NS_Shared/uf.573318.smt2	unknown	22930	0	unknown
UF/sledgehammer/QEpres/uf.757404.smt2	sat	609	0	sat
UF/sledgehammer/StrongNorm/uf.788605.smt2	unsat	13919	0	unsat
UF/sledgehammer/TypeSafe/smtlib.1262852.smt2	sat	5615	0	sat
UF/20170428-Barrett/cdt-cade2015/nada/afp/bindag/x2015_09_10_16_53_11_421_1041162.smt_in.smt2	unsat	2212	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_02_01_325_1794353.smt_in.smt2	unsat	4314	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_11_51_397_2586526.smt_in.smt2	unsat	2713	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_49_00_867_1155527.smt_in.smt2	unknown	8819	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/tllist/x2015_09_10_17_00_58_384_1387951.smt_in.smt2	unknown	19731	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/parallel/x2015_09_10_16_57_14_271_1048482.smt_in.smt2	unknown	25336	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_19_087_1086853.smt_in.smt2	unknown	25136	0	unknown
UF/grasshopper/instantiated/split_loop_check_heap_access_79_6.smt2	unsat	1612	0	unsat
UF/sledgehammer/Arrow_Order/uf.813308.smt2	unsat	6416	0	unsat
UF/sledgehammer/FFT/uf.832362.smt2	sat	210	0	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1294868.smt2	unknown	17028	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.790950.smt2	unknown	8519	0	unknown
UF/sledgehammer/Hoare/uf.575042.smt2	sat	110	0	sat
UF/sledgehammer/NS_Shared/uf.640403.smt2	unknown	20530	0	unknown
UF/sledgehammer/QEpres/uf.787833.smt2	sat	110	0	sat
UF/sledgehammer/StrongNorm/uf.838784.smt2	unsat	12523	0	unsat
UF/sledgehammer/TypeSafe/smtlib.1348248.smt2	unknown	6616	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/bindag/x2015_09_10_16_53_56_537_1094926.smt_in.smt2	unknown	7318	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_02_44_169_1850576.smt_in.smt2	sat	810	0	sat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_12_42_984_2647208.smt_in.smt2	unknown	8119	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_50_10_583_1232628.smt_in.smt2	unknown	12720	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_47_09_717_1045403.smt_in.smt2	unsat	2712	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_49_54_437_992499.smt_in.smt2	unknown	9419	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_15_141_1153946.smt_in.smt2	unknown	13524	0	unknown
UF/grasshopper/uninstantiated/dl_copy_invariant_19_2.smt2	unknown	24634	0	unsat
UF/sledgehammer/Arrow_Order/uf.850780.smt2	unknown	25336	0	unsat
UF/sledgehammer/FFT/uf.863296.smt2	unknown	21532	0	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1318643.smt2	unsat	5114	0	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.828004.smt2	unsat	1610	0	unsat
UF/sledgehammer/Hoare/uf.623138.smt2	unknown	13023	0	unknown
UF/sledgehammer/NS_Shared/uf.768897.smt2	unsat	4313	0	unsat
UF/sledgehammer/QEpres/uf.814223.smt2	unknown	24636	0	unknown
UF/sledgehammer/TwoSquares/uf.601168.smt2	unknown	25034	0	unknown
UF/sledgehammer/TypeSafe/smtlib.1468059.smt2	unknown	19733	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_51_06_177_1165813.smt_in.smt2	unknown	11522	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_03_24_482_1905427.smt_in.smt2	unsat	4615	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_14_27_814_2704160.smt_in.smt2	unsat	2011	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_50_58_676_1284981.smt_in.smt2	unknown	12020	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_48_16_393_1116135.smt_in.smt2	unknown	17329	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_50_41_894_1052743.smt_in.smt2	unsat	2612	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_37_804_1017588.smt_in.smt2	unsat	9419	0	unsat
UF/grasshopper/uninstantiated/dl_remove_loop_invariant_35_5.smt2	unknown	9419	0	unsat
UF/sledgehammer/FFT/uf.573210.smt2	unknown	24235	0	unsat
UF/sledgehammer/FFT/uf.888460.smt2	unknown	11421	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1344532.smt2	unsat	4715	0	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.870785.smt2	unsat	5415	0	unsat
UF/sledgehammer/Hoare/uf.685581.smt2	unknown	9519	0	unknown
UF/sledgehammer/NS_Shared/uf.828518.smt2	unknown	25236	0	unknown
UF/sledgehammer/QEpres/uf.850857.smt2	unknown	23434	0	unknown
UF/sledgehammer/TwoSquares/uf.626615.smt2	unsat	110	0	unsat
UF/sledgehammer/TypeSafe/smtlib.655487.smt2	unsat	9219	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_52_38_347_1246149.smt_in.smt2	unsat	3213	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_04_05_259_1960786.smt_in.smt2	unknown	6717	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_16_38_492_2773691.smt_in.smt2	unknown	25137	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_51_47_018_1336429.smt_in.smt2	unsat	7317	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_49_03_424_1170927.smt_in.smt2	unknown	19130	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_51_42_659_1137578.smt_in.smt2	unsat	1711	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_45_438_1077294.smt_in.smt2	unknown	25237	0	unknown
UF/grasshopper/uninstantiated/insert_postcondition_of_insert_27_4.smt2	unknown	12518	0	unsat
UF/sledgehammer/FFT/uf.599118.smt2	sat	110	0	sat
UF/sledgehammer/FFT/uf.915673.smt2	unsat	12118	0	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1382574.smt2	unsat	7918	0	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.908739.smt2	sat	110	0	sat
UF/sledgehammer/Hoare/uf.733610.smt2	unknown	6817	0	unknown
UF/sledgehammer/QEpres/uf.1001076.smt2	unsat	12123	0	unsat
UF/sledgehammer/QEpres/uf.883950.smt2	unknown	24936	0	unknown
UF/sledgehammer/TwoSquares/uf.651233.smt2	unsat	2112	0	unsat
UF/sledgehammer/TypeSafe/smtlib.765771.smt2	unknown	10819	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_54_53_962_1372467.smt_in.smt2	unknown	8516	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_05_03_974_2039882.smt_in.smt2	unsat	1511	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_18_11_407_2828424.smt_in.smt2	unsat	110	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/koenigslemma/x2015_09_10_16_53_46_012_1142719.smt_in.smt2	unsat	4515	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_49_56_787_1224974.smt_in.smt2	unsat	5115	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_52_32_920_1212907.smt_in.smt2	unknown	24127	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_44_982_1071529.smt_in.smt2	unknown	18823	0	unsat
UF/grasshopper/uninstantiated/rec_remove_check_heap_access_23_4.smt2	unsat	1510	0	unsat
UF/sledgehammer/FFT/uf.628947.smt2	sat	1311	0	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/smtlib.723818.smt2	sat	210	0	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1421601.smt2	unknown	15625	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.937758.smt2	sat	109	0	sat
UF/sledgehammer/Hoare/uf.780982.smt2	sat	109	0	sat
UF/sledgehammer/QEpres/uf.1050663.smt2	unsat	11316	0	unsat
UF/sledgehammer/QEpres/uf.924249.smt2	none	13396	134	unknown
UF/sledgehammer/TwoSquares/uf.673275.smt2	unsat	1009	0	unsat
UF/sledgehammer/TypeSafe/uf.1008626.smt2	unknown	25330	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_55_51_081_1423271.smt_in.smt2	unsat	709	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_05_53_248_2106236.smt_in.smt2	unknown	24830	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_20_02_499_2906170.smt_in.smt2	none	26083	134	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/llist2/x2015_09_10_16_51_00_862_1095417.smt_in.smt2	unknown	25331	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_50_56_024_1276224.smt_in.smt2	unsat	3912	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_53_32_038_1322967.smt_in.smt2	unknown	16827	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_53_52_641_1189730.smt_in.smt2	unsat	109	0	unsat
UF/grasshopper/uninstantiated/split_invariant_73_2.smt2	unsat	12516	0	unsat
UF/sledgehammer/FFT/uf.652299.smt2	sat	510	0	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1018623.smt2	unknown	15722	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.558133.smt2	unknown	7215	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.974621.smt2	unsat	4613	0	unsat
UF/sledgehammer/Hoare/uf.834137.smt2	unknown	5515	0	unsat
UF/sledgehammer/QEpres/uf.1089524.smt2	unsat	15419	0	unsat
UF/sledgehammer/QEpres/uf.967803.smt2	unknown	25228	0	unknown
UF/sledgehammer/TwoSquares/uf.703271.smt2	unknown	16123	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_56_49_581_1468798.smt_in.smt2	unsat	609	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_06_31_491_2161158.smt_in.smt2	unknown	22726	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_23_15_283_1135882.smt_in.smt2	unknown	12220	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/llist2/x2015_09_10_16_55_07_530_1265987.smt_in.smt2	unsat	3212	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_51_51_841_1328720.smt_in.smt2	unknown	18427	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_54_34_841_1436021.smt_in.smt2	unknown	19426	0	unknown
UF/20190906-CLEARSY/0016/00980.smt2	unsat	109	0	unsat
UF/sledgehammer/Arrow_Order/smtlib.573364.smt2	sat	109	0	sat
UF/sledgehammer/FFT/uf.681247.smt2	sat	109	0	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1065126.smt2	unknown	21524	0	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.590503.smt2	unsat	4812	0	unsat
UF/sledgehammer/Hoare/smtlib.1116374.smt2	unsat	12320	0	unsat
UF/sledgehammer/Hoare/uf.899895.smt2	unknown	17125	0	unknown
UF/sledgehammer/QEpres/uf.1132540.smt2	unknown	25330	0	unknown
UF/sledgehammer/StrongNorm/uf.560863.smt2	unknown	23428	0	unknown
UF/sledgehammer/TwoSquares/uf.728413.smt2	sat	209	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_57_47_544_1522663.smt_in.smt2	unknown	25430	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_07_15_208_2222772.smt_in.smt2	unsat	2611	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_25_01_009_1227491.smt_in.smt2	unknown	9919	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/afp/lmirror/x2015_09_10_16_48_05_804_1088878.smt_in.smt2	unsat	4513	0	unsat
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_52_38_709_1379263.smt_in.smt2	unknown	10118	0	unknown
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_55_27_693_1550802.smt_in.smt2	unknown	21327	0	unknown
UF/20201221-induction-by-reflection-schoisswohl/reflectiveInductive/distr-0.smt2	unknown	20028	0	unknown
UF/sledgehammer/Arrow_Order/smtlib.663965.smt2	none	11905	134	unsat
UF/sledgehammer/FFT/uf.711424.smt2	unknown	15623	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1115480.smt2	unknown	23829	0	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.624285.smt2	sat	110	0	sat
UF/sledgehammer/Hoare/smtlib.631037.smt2	unsat	12118	0	unsat
UF/sledgehammer/Hoare/uf.966336.smt2	unknown	24127	0	unsat
UF/sledgehammer/QEpres/uf.595470.smt2	unknown	25229	0	unknown
UF/sledgehammer/StrongNorm/uf.599383.smt2	unknown	10720	0	unknown
UF/sledgehammer/TwoSquares/uf.752244.smt2	sat	310	0	unknown
