file	base	base_ms	base_rc	arm	arm_ms	arm_rc	first	status
UFLIA/20230314-Jaroslav-Bendik-Certora/52759_b3ecd2335fd16ec2eee2_9_UFLIA.smt2	unknown	16723	0	unknown	16222	0	base	unknown
UFLIA/boogie/DefaultLoopInv0_A.M-modifiesOnLoop-noinfer.smt2	unknown	24430	0	unknown	24828	0	arm	unsat
UFLIA/boogie/PureAxioms_B.Dummy2-level_2.smt2	unknown	24129	0	unknown	24228	0	base	unknown
UFLIA/grasshopper/instantiated/delete_check_heap_access_53_12.smt2	unknown	24131	0	unknown	24128	0	arm	unsat
UFLIA/simplify/javafe.SrcTool.15.smt2	unsat	1110	0	unsat	1409	0	base	unsat
UFLIA/simplify/javafe.ast.UnaryExpr.424.smt2	unknown	25132	0	unknown	25030	0	arm	unsat
UFLIA/simplify/tohtml.Java2Html.832.smt2	unknown	25132	0	unknown	25131	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.DelegatingPrettyPrint.010.smt2	unknown	24233	0	unsat	3311	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ParenExpr.006.smt2	unknown	25135	0	unknown	25133	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.VariableAccess.001.smt2	unknown	25134	0	unknown	25131	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.parser.TagConstants.001.smt2	unknown	24232	0	unknown	24230	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSigVec.005.smt2	unknown	24431	0	unknown	24428	0	arm	unsat
UFLIA/sledgehammer/Arrow_Order/smtlib.775208.smt2	unknown	23030	0	unknown	23028	0	base	unknown
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1127270.smt2	unknown	21028	0	unknown	21126	0	arm	unknown
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1523261.smt2	unsat	108	0	unsat	106	0	base	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.972059.smt2	unknown	24631	0	unknown	24428	0	arm	unsat
UFLIA/sledgehammer/Hoare/smtlib.894255.smt2	unknown	24231	0	unknown	24431	0	base	unsat
UFLIA/sledgehammer/QEpres/smtlib.1237382.smt2	unknown	21429	0	unknown	21427	0	arm	unsat
UFLIA/sledgehammer/QEpres/smtlib.990093.smt2	unknown	17624	0	unknown	17523	0	base	unknown
UFLIA/sledgehammer/TwoSquares/smtlib.711545.smt2	unknown	24433	0	unknown	24229	0	arm	unsat
UFLIA/sledgehammer/TypeSafe/smtlib.704617.smt2	unknown	16625	0	unknown	16723	0	base	unknown
UFLIA/tokeneer/auditlog/truncatelog-1.smt2	unsat	3512	0	unsat	3510	0	arm	unsat
UFLIA/tokeneer/display/updatedevice-1.smt2	unsat	108	0	unsat	107	0	base	unsat
UFLIA/tokeneer/keystore/digest-219.smt2	unsat	109	0	unsat	107	0	arm	unsat
UFLIA/tokeneer/tokenreader/getcertificate-11.smt2	unsat	2210	0	unsat	2309	0	base	unsat
UFLIA/boogie/AdvancedTypes_InternalSubClass..ctor-orderStrength_1.smt2	unknown	24132	0	unknown	24130	0	arm	unsat
UFLIA/boogie/Ensures_Q-noinfer_8.smt2	unknown	24133	0	unknown	24130	0	base	unknown
UFLIA/boogie/Quantifiers_V1-noinfer.smt2	unsat	409	0	unsat	407	0	arm	unsat
UFLIA/grasshopper/instantiated/insertion_sort_postcondition_of_insertion_sort_63_1.smt2	unknown	25232	0	unknown	25231	0	base	unsat
UFLIA/simplify/javafe.ast.CatchClauseVec.66.smt2	unknown	25132	0	unknown	25131	0	arm	unsat
UFLIA/simplify/javafe.filespace.LookAheadEnum.474.smt2	unsat	709	0	unsat	708	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.PrintSpec.012.smt2	unknown	24533	0	unknown	24230	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ExprVec.004.smt2	unsat	1410	0	unsat	1409	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.RoutineDecl.002.smt2	unsat	1310	0	unsat	1408	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.041.smt2	unsat	409	0	unsat	407	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.parser.test.TestLex.030.smt2	unknown	25132	0	unknown	25131	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.Types.035.smt2	unknown	25133	0	unknown	25131	0	base	unsat
UFLIA/sledgehammer/Arrow_Order/smtlib.832901.smt2	unknown	24431	0	unknown	24330	0	arm	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1185183.smt2	unsat	4914	0	unsat	4712	0	base	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.596470.smt2	unknown	20327	0	unknown	20326	0	arm	unknown
UFLIA/sledgehammer/Hoare/smtlib.1019713.smt2	unknown	23631	0	unknown	23830	0	base	unknown
UFLIA/sledgehammer/Hoare/smtlib.993567.smt2	unknown	24131	0	unknown	24030	0	arm	unsat
UFLIA/sledgehammer/QEpres/smtlib.609781.smt2	unknown	4513	0	unknown	13219	0	base	unknown
UFLIA/sledgehammer/StrongNorm/smtlib.613065.smt2	unknown	23232	0	unknown	23528	0	arm	unknown
UFLIA/sledgehammer/TwoSquares/smtlib.753723.smt2	unknown	24331	0	unknown	24229	0	base	unknown
UFLIA/sledgehammer/TypeSafe/smtlib.822202.smt2	unknown	23731	0	unknown	23629	0	arm	unknown
UFLIA/tokeneer/cert_/attr_/priv/extract-1.smt2	unsat	108	0	unsat	107	0	base	unsat
