file	base	base_ms	base_rc	arm	arm_ms	arm_rc	first	status
UFLIA/boogie/Arrays_Q3-noinfer.smt2	unknown	24135	0	unknown	24134	0	base	unsat
UFLIA/boogie/ExposeVersion_D..ctor-level_2.smt2	unknown	24234	0	unknown	24234	0	arm	unsat
UFLIA/boogie/Spouse_Person..ctor.smt2	unknown	24135	0	unknown	24134	0	base	unsat
UFLIA/grasshopper/instantiated/reverse_loop_check_heap_access_35_4.smt2	unsat	5516	0	unsat	5814	0	arm	unsat
UFLIA/simplify/javafe.ast.DelegatingPrettyPrint.117.smt2	unsat	1011	0	unsat	909	0	base	unsat
UFLIA/simplify/javafe.filespace.ZipTree.525.smt2	unsat	2212	0	unsat	2211	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.AmbiguousVariableAccess.004.smt2	unknown	25137	0	unknown	25135	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ForStmt.009.smt2	unknown	25138	0	unknown	25135	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.StandardPrettyPrint.008.smt2	unknown	25136	0	unknown	25136	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.016.smt2	unsat	412	0	unsat	410	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.reader.CachedReader.003.smt2	unknown	24138	0	unknown	24135	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.test.SuperlinksTest.004.smt2	unknown	24437	0	unknown	24336	0	arm	unsat
UFLIA/sledgehammer/FFT/smtlib.1015458.smt2	unknown	24835	0	unknown	24434	0	base	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1234945.smt2	unsat	210	0	unsat	209	0	arm	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.651310.smt2	unknown	24234	0	unknown	24334	0	base	unknown
UFLIA/sledgehammer/Hoare/smtlib.1095947.smt2	unknown	25238	0	unknown	25235	0	arm	unknown
UFLIA/sledgehammer/NS_Shared/smtlib.657037.smt2	unknown	24536	0	unknown	24435	0	base	unsat
UFLIA/sledgehammer/QEpres/smtlib.670697.smt2	unknown	24334	0	unknown	24334	0	arm	unknown
UFLIA/sledgehammer/StrongNorm/smtlib.686273.smt2	unknown	19132	0	unknown	19230	0	base	unknown
UFLIA/sledgehammer/TwoSquares/smtlib.788343.smt2	unsat	111	0	unsat	109	0	arm	unsat
UFLIA/sledgehammer/TypeSafe/smtlib.952809.smt2	unknown	18732	0	unknown	18729	0	base	unknown
UFLIA/tokeneer/certificatestore/updatestore-8.smt2	unsat	211	0	unsat	208	0	arm	unsat
UFLIA/tokeneer/enclave/enrolop-3.smt2	unsat	211	0	unsat	209	0	base	unsat
UFLIA/tokeneer/keystore/digest-81.smt2	unsat	111	0	unsat	109	0	arm	unsat
UFLIA/tokeneer/tokenreader/poll/checkcardstate-7.smt2	unsat	711	0	unsat	709	0	base	unsat
UFLIA/boogie/AssignToRepField_AssignToRepField.N.smt2	unknown	24137	0	unknown	24235	0	arm	unsat
UFLIA/boogie/FormulaTerm_plus-noinfer_2.smt2	unsat	211	0	unsat	209	0	base	unsat
UFLIA/boogie/StrictReadOnly_C1.Z1.smt2	unknown	24236	0	unknown	24235	0	arm	unknown
UFLIA/grasshopper/instantiated/union_check_heap_access_38_21.smt2	unsat	310	0	unsat	308	0	base	unsat
UFLIA/simplify/javafe.ast.GenericBlockStmt.168.smt2	unsat	610	0	unsat	609	0	arm	unsat
UFLIA/simplify/javafe.parser.TokenQueue.576.smt2	unknown	22836	0	unknown	22231	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.BinaryExpr.010.smt2	unknown	25136	0	unknown	24433	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.Identifier.010.smt2	unknown	24236	0	unknown	24235	0	base	unknown
UFLIA/simplify2/front_end_suite/javafe.ast.SuperObjectDesignator.008.smt2	unknown	25136	0	unknown	25134	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.067.smt2	unsat	411	0	unsat	409	0	base	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.001.smt2	unknown	25136	0	unknown	25135	0	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.util.ErrorSet.009.smt2	unsat	1412	0	unsat	1410	0	base	unsat
UFLIA/sledgehammer/FFT/smtlib.594705.smt2	unknown	24235	0	unknown	24134	0	arm	unknown
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1282463.smt2	unknown	24036	0	unknown	23934	0	base	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.718896.smt2	unsat	7719	0	unsat	7515	0	arm	unsat
UFLIA/sledgehammer/Hoare/smtlib.1175889.smt2	unknown	25137	0	unknown	24736	0	base	unsat
UFLIA/sledgehammer/NS_Shared/smtlib.803649.smt2	unknown	17829	0	unknown	17426	0	arm	unknown
UFLIA/sledgehammer/QEpres/smtlib.730254.smt2	unknown	15527	0	unknown	14825	0	base	unknown
UFLIA/sledgehammer/StrongNorm/smtlib.749048.smt2	unknown	19733	0	unknown	19429	0	arm	unknown
UFLIA/sledgehammer/TwoSquares/smtlib.821153.smt2	unknown	15727	0	unknown	15826	0	base	unknown
UFLIA/tokeneer/admintoken/clear-6.smt2	unknown	24236	0	unknown	24234	0	arm	unknown
UFLIA/tokeneer/configdata/init/setdefaults-12.smt2	unsat	210	0	unsat	210	0	base	unsat
UFLIA/tokeneer/enclave/startadminactivity-7.smt2	unknown	24236	0	unknown	24235	0	arm	unknown
UFLIA/tokeneer/keystore/dofind-32.smt2	unsat	109	0	unsat	109	0	base	unsat
UFLIA/tokeneer/userentry/progress-12.smt2	unknown	24236	0	unknown	24232	0	arm	unknown
