file	base	base_ms	base_rc	arm	arm_ms	arm_rc	first	status
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_10_0.smt2	unknown	110	0	unknown	25035	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_2_3.smt2	unknown	109	0	unknown	25136	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_4_2.smt2	unknown	110	0	unknown	25135	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_6_1.smt2	unknown	110	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_8_0.smt2	unknown	109	0	unknown	25134	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_8_4.smt2	unknown	110	0	unknown	25034	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_cegar_2_3_1.smt2	unknown	111	0	unknown	25135	0	base	unknown
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/sum_array-1-O0.smt2	unknown	211	0	unknown	208	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/serial_write_example_1_2.smt2	unknown	312	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_2_1.smt2	unknown	311	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_4_0.smt2	unknown	310	0	unknown	25137	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_4_4.smt2	unknown	312	0	unknown	25136	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_6_3.smt2	unknown	312	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_8_2.smt2	unknown	311	0	unknown	25137	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_4_2.smt2	unknown	314	0	unknown	25137	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_cegar_2_2_3.smt2	unknown	311	0	unknown	25135	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_10_0.smt2	unknown	310	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_2_3.smt2	unknown	311	0	unknown	25134	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_4_2.smt2	unknown	310	0	unknown	25134	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_6_1.smt2	unknown	311	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_8_0.smt2	unknown	310	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_8_4.smt2	unknown	211	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_cegar_2_1_1.smt2	unknown	211	0	unknown	25135	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/serial_read_example_cegar_2_1_5.smt2	unknown	311	0	unknown	25137	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1.smt2	unknown	211	0	unknown	25135	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_2_2.smt2	unknown	110	0	unknown	25135	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_4_1.smt2	unknown	109	0	unknown	25034	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_6_0.smt2	unknown	211	0	unknown	25137	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_6_4.smt2	unknown	212	0	unknown	25137	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_8_3.smt2	unknown	211	0	unknown	25136	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_2_0.smt2	unknown	210	0	unknown	25136	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_2_4.smt2	unknown	211	0	unknown	25134	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_4_3.smt2	unknown	211	0	unknown	25035	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_6_2.smt2	unknown	211	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_8_1.smt2	unknown	210	0	unknown	25134	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_3_1.smt2	unknown	111	0	unknown	25134	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_5_1.smt2	unknown	111	0	unknown	25033	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1.smt2	unknown	211	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_2_2.smt2	unknown	210	0	unknown	25135	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_4_1.smt2	unknown	211	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_6_0.smt2	unknown	211	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_6_4.smt2	unknown	211	0	unknown	25136	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_8_3.smt2	unknown	210	0	unknown	25137	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_2_2_0.smt2	unknown	210	0	unknown	25134	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_2_2_4.smt2	unknown	210	0	unknown	25135	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_2_4_3.smt2	unknown	210	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_2_6_2.smt2	unknown	210	0	unknown	25133	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_2_8_1.smt2	unknown	211	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_3_1.smt2	unknown	210	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_5_1.smt2	unknown	211	0	unknown	25134	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_cegar_2_1_3.smt2	unknown	210	0	unknown	25136	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_cegar_2_2_3.smt2	unknown	211	0	unknown	25136	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_3.smt2	unknown	212	0	unknown	25138	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_3_2_2.smt2	unknown	111	0	unknown	25136	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_3_4_1.smt2	unknown	211	0	unknown	25036	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_3_6_0.smt2	unknown	112	0	unknown	25137	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_3_6_4.smt2	unknown	111	0	unknown	25036	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_3_8_3.smt2	unknown	111	0	unknown	25136	0	arm	unsat
