file	base	base_ms	base_rc	arm	arm_ms	arm_rc	first	status
UFNIA/lahiri-cav09-storm-queries/daytona_example_1_3.smt2	unknown	209	0	unknown	24333	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_2_2.smt2	unknown	110	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_4_1.smt2	unknown	111	0	unknown	25035	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_6_0.smt2	unknown	110	0	unknown	25035	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_6_4.smt2	unknown	111	0	unknown	25135	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_8_3.smt2	unknown	111	0	unknown	25034	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_5_3.smt2	unknown	110	0	unknown	25132	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_cegar_2_3_4.smt2	unknown	111	0	unknown	25136	0	arm	unsat
QF_NIA/20210219-Dartagnan/ReachSafety-Loops/eureka_01-2-O0.smt2	unknown	2313	0	unknown	2411	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_2_0.smt2	unknown	312	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_2_4.smt2	unknown	311	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_4_3.smt2	unknown	312	0	unknown	25138	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_6_2.smt2	unknown	312	0	unknown	25136	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_8_1.smt2	unknown	310	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_3_2.smt2	unknown	310	0	unknown	25135	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_cegar_2_2_2.smt2	unknown	312	0	unknown	25136	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1.smt2	unknown	312	0	unknown	25135	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_2_2.smt2	unknown	310	0	unknown	25135	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_4_1.smt2	unknown	311	0	unknown	25135	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_6_0.smt2	unknown	310	0	unknown	25134	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_6_4.smt2	unknown	311	0	unknown	25133	0	base	unsat
