file	base	base_ms	base_rc	arm	arm_ms	arm_rc	first	status
QF_NIA/20210219-Dartagnan/ConcurrencySafety-Main/pthread-demo-datarace-1-O0.smt2	unknown	309	0	unknown	407	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_2_1.smt2	unknown	109	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_4_0.smt2	unknown	109	0	unknown	25030	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_4_4.smt2	unknown	108	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_6_3.smt2	unknown	108	0	unknown	25129	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_2_3_8_2.smt2	unknown	108	0	unknown	25128	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_4_3.smt2	unknown	109	0	unknown	25029	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/daytona_example_cegar_2_3_3.smt2	unknown	108	0	unknown	25129	0	arm	unsat
QF_NIA/20210219-Dartagnan/ReachSafety-Loops/eureka_01-1-O0.smt2	unknown	2311	0	unknown	1909	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_10_0.smt2	unknown	309	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_2_3.smt2	unknown	310	0	unknown	25131	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_4_2.smt2	unknown	309	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_6_1.smt2	unknown	309	0	unknown	25130	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_8_0.smt2	unknown	311	0	unknown	25131	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_2_2_8_4.smt2	unknown	311	0	unknown	25133	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_write_example_cegar_2_2_1.smt2	unknown	310	0	unknown	25132	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/serial_read_example_1_1.smt2	unknown	309	0	unknown	25131	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_2_1.smt2	unknown	309	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_4_0.smt2	unknown	309	0	unknown	25130	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_4_4.smt2	unknown	309	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_6_3.smt2	unknown	309	0	unknown	25125	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_2_1_8_2.smt2	unknown	309	0	unknown	25129	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_4_1.smt2	unknown	308	0	unknown	25129	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/serial_read_example_cegar_2_1_3.smt2	unknown	309	0	unknown	25130	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_1_1.smt2	unknown	209	0	unknown	25130	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_2_0.smt2	unknown	208	0	unknown	25128	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_2_4.smt2	unknown	209	0	unknown	25128	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_4_3.smt2	unknown	209	0	unknown	25130	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_6_2.smt2	unknown	209	0	unknown	25129	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_1_8_1.smt2	unknown	209	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2.smt2	unknown	209	0	unknown	25129	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_2_2.smt2	unknown	209	0	unknown	25128	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_4_1.smt2	unknown	309	0	unknown	25129	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_6_0.smt2	unknown	210	0	unknown	25131	0	arm	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_6_4.smt2	unknown	209	0	unknown	25131	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_2_2_8_3.smt2	unknown	209	0	unknown	25129	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_bug_example_4_1.smt2	unknown	209	0	unknown	25131	0	base	unknown
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_1_1.smt2	unknown	209	0	unknown	25131	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_2_0.smt2	unknown	209	0	unknown	25130	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_2_4.smt2	unknown	209	0	unknown	25131	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_4_3.smt2	unknown	209	0	unknown	25130	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_6_2.smt2	unknown	209	0	unknown	25130	0	arm	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_1_8_1.smt2	unknown	209	0	unknown	25130	0	base	unsat
UFNIA/lahiri-cav09-storm-queries/usbsamp_example_2_2.smt2	unknown	310	0	unknown	25130	0	arm	unsat
