file	base	base_ms	base_rc	arm	arm_ms	arm_rc	first	status
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1372826.smt2	unknown	25136	0	unknown	25135	0	base	unknown
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.824330.smt2	unknown	22234	0	unknown	22032	0	arm	unknown
UFLIA/sledgehammer/Hoare/smtlib.660667.smt2	unknown	16027	0	unknown	16126	0	base	unknown
UFLIA/sledgehammer/QEpres/smtlib.1065390.smt2	unknown	24337	0	unknown	24336	0	arm	unsat
UFLIA/sledgehammer/QEpres/smtlib.830613.smt2	unknown	15227	0	unknown	15125	0	base	unknown
UFLIA/sledgehammer/StrongNorm/smtlib.889061.smt2	unsat	611	0	unsat	810	0	arm	unsat
UFLIA/sledgehammer/TwoSquares/smtlib.881298.smt2	unsat	112	0	unsat	109	0	base	unsat
UFLIA/tokeneer/auditlog/addelementtologfile/addelementtonextfile/setcurrentfiletonextfreefile-4.smt2	unsat	211	0	unsat	210	0	arm	unsat
UFLIA/tokeneer/configdata/validatefile/readclearance-1.smt2	unsat	211	0	unsat	209	0	base	unsat
UFLIA/tokeneer/enrolment/validate/validateandaddkey-8.smt2	unsat	113	0	unsat	110	0	arm	unsat
UFLIA/tokeneer/latch/updateinternallatch-5.smt2	unsat	113	0	unsat	109	0	base	unsat
UFLIA/tokeneer/usertoken/addauthcert-19.smt2	unsat	112	0	unsat	109	0	arm	unsat
