x2015_09_10_16_59_33_621_1039748.smt_in.smt2	unknown	25.5	unknown	25.4
x2015_09_10_17_00_22_297_1090463.smt_in.smt2	unsat	10.9	unsat	8.4
x2015_09_10_17_01_14_404_1150262.smt_in.smt2	unsat	4.9	unsat	5.1
x2015_09_10_16_53_11_421_1041162.smt_in.smt2	unsat	3.3	unsat	3.4
x2015_09_10_16_53_56_537_1094926.smt_in.smt2	unknown	19.0	unknown	10.4
x2015_09_10_16_51_06_177_1165813.smt_in.smt2	unknown	10.8	unknown	14.6
x2015_09_10_16_52_38_347_1246149.smt_in.smt2	unsat	5.0	unsat	4.5
x2015_09_10_16_54_53_962_1372467.smt_in.smt2	unknown	17.2	unknown	11.5
x2015_09_10_16_55_51_081_1423271.smt_in.smt2	unsat	0.9	unsat	0.9
x2015_09_10_16_56_49_581_1468798.smt_in.smt2	unsat	0.7	unsat	0.7
x2015_09_10_16_57_47_544_1522663.smt_in.smt2	unknown	25.2	unknown	25.2
x2015_09_10_16_58_55_174_1583194.smt_in.smt2	unknown	11.4	unknown	11.3
x2015_09_10_16_59_50_619_1635445.smt_in.smt2	unsat	6.8	unsat	6.9
x2015_09_10_17_00_37_157_1687977.smt_in.smt2	unknown	12.6	unknown	25.0
x2015_09_10_17_01_24_430_1743988.smt_in.smt2	unsat	4.7	unsat	4.8
x2015_09_10_17_02_01_325_1794353.smt_in.smt2	unsat	6.9	unsat	5.8
x2015_09_10_17_02_44_169_1850576.smt_in.smt2	sat	0.9	sat	0.9
x2015_09_10_17_03_24_482_1905427.smt_in.smt2	unsat	6.2	unsat	5.9
x2015_09_10_17_04_05_259_1960786.smt_in.smt2	unknown	10.9	unknown	8.4
x2015_09_10_17_05_03_974_2039882.smt_in.smt2	unsat	1.9	unsat	1.8
x2015_09_10_17_05_53_248_2106236.smt_in.smt2	unknown	25.2	unknown	25.2
x2015_09_10_17_06_31_491_2161158.smt_in.smt2	unknown	25.1	unknown	25.2
x2015_09_10_17_07_15_208_2222772.smt_in.smt2	unsat	3.8	unsat	3.8
x2015_09_10_17_08_02_969_2287043.smt_in.smt2	sat	0.2	sat	0.2
x2015_09_10_17_09_02_023_2365793.smt_in.smt2	unknown	24.8	unknown	24.9
x2015_09_10_17_09_42_195_2416479.smt_in.smt2	unknown	25.1	unsat	8.9
x2015_09_10_17_10_47_003_2500061.smt_in.smt2	unknown	16.4	unknown	7.8
x2015_09_10_17_11_51_397_2586526.smt_in.smt2	unsat	4.2	unsat	3.7
x2015_09_10_17_12_42_984_2647208.smt_in.smt2	unknown	24.6	unknown	9.5
x2015_09_10_17_14_27_814_2704160.smt_in.smt2	unsat	2.4	unsat	2.4
x2015_09_10_17_16_38_492_2773691.smt_in.smt2	unknown	25.1	unknown	25.1
x2015_09_10_17_18_11_407_2828424.smt_in.smt2	unsat	0.1	unsat	0.1
x2015_09_10_17_20_02_499_2906170.smt_in.smt2	unknown	25.5	unknown	25.6
