_array1.i_3_2_2.bpl_11.smt2	unknown	24.04	unknown	24.04
_count_by_k.i_3_3_2.bpl_7.smt2	unknown	24.14	unknown	24.15
_half_2.i_3_6_2.bpl_7.smt2	unknown	24.14	unknown	24.15
_sanfoundry_10_ground.i_6_3_3.bpl_13.smt2	unknown	5.60	unknown	5.41
_standard_copy3_ground.i_3_2_2.bpl_7.smt2	unknown	24.15	unknown	24.15
_standard_init5_ground.i_3_2_2.bpl_7.smt2	unknown	24.16	unknown	24.15
_standard_strcmp_ground.i_4_2_2.bpl_11.smt2	unknown	24.34	unknown	24.55
_standard_two_index_06.i_3_2_2.bpl_7.smt2	unknown	24.14	unknown	24.15
0051-labyrinth-12-0.smt2	unknown	25.46	unknown	25.45
0132-labyrinth-12-0.smt2	unknown	25.65	unknown	25.45
1.smt2	unsat	4.72	unsat	4.72
17.smt2	sat	0.12	sat	0.12
24.smt2	sat	3.12	sat	3.11
5.smt2	unsat	4.72	unsat	4.73
1_4.smt2	unsat	0.12	unsat	0.12
4_3.smt2	unsat	0.12	unsat	0.12
d50.9.smt2	sat	0.22	sat	0.22
rand_70_300_1155482584_12.lp.smt2	sat	2.12	sat	2.12
rand_80_340_1159656267_0.lp.smt2	unknown	24.35	unknown	24.35
rand_80_340_1159656267_4.lp.smt2	sat	4.32	sat	4.32
tsp_rand_70_300_1155482584_7.lp.smt2	sat	3.93	sat	3.92
constraints-cooking06.smt2	sat	0.12	sat	0.12
constraints-cooking14.smt2	sat	0.12	sat	0.12
constraints-cooking22.smt2	sat	0.12	sat	0.12
constraints-tempo-depth-30.smt2	sat	0.12	sat	0.12
constraints-tempo-depth-9.smt2	sat	0.12	sat	0.12
constraints-tempo-matrix8x8.pddl.smt2	sat	1.02	sat	1.02
constraints-tempo-width-40.smt2	sat	0.81	sat	0.82
constraints-tempo-width-9.smt2	sat	0.11	sat	0.13
constraints-temporal-machine-shop-2-3-A10.smt2	sat	0.11	sat	0.12
constraints-tms-2-3-light-04.smt2	sat	0.12	sat	0.12
constraints-tms-2-3-light-30.smt2	sat	0.12	sat	0.12
afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	5.31	unknown	5.31
brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	unknown	9.50	unknown	9.41
brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	unknown	11.90	unknown	11.70
collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	unknown	24.93	unknown	25.44
disj_nightmare.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	10.35	unknown	9.79
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	unknown	5.58	unknown	5.58
eric.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	5.49	unknown	5.48
ex11.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	6.89	unknown	6.79
firewire.t2.c_Iteration1_Lasso_4-lexTemplate.smt2	unknown	7.26	unknown	7.45
firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	unknown	8.26	unknown	8.05
hongyi1.t2.c_Iteration1_Loop_4-lexTemplate.smt2	unknown	9.85	unknown	8.05
hongyi1.t2.c_Iteration9_Loop_4-lexTemplate.smt2	unknown	8.95	unknown	7.31
janne_complex.t2.c_Iteration3_Lasso_4-pieceTemplate.smt2	unknown	6.69	unknown	6.61
ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	unknown	5.20	unknown	5.19
ludcmp.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	unknown	7.20	unknown	7.11
matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	unknown	24.84	unknown	25.05
p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	unknown	5.20	unknown	5.29
p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	6.10	unknown	6.01
queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2	unknown	6.00	unknown	5.90
sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	unknown	5.29	unknown	5.30
sas2.t2.c_Iteration5_Lasso_6-phaseTemplate.smt2	unknown	6.39	unknown	6.29
sas2.t2.c_Iteration6_Lasso_6-phaseTemplate.smt2	unknown	6.42	unknown	6.80
sas2.t2.c_Iteration7_Loop_7-phaseTemplate.smt2	unknown	10.01	unknown	10.13
sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	6.20	unknown	6.11
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	8.89	unknown	8.84
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	5.99	unknown	5.99
