vlsat3_c00.smt2	unknown	25.1	unknown	25.0
vlsat3_c12.smt2	unknown	25.1	unknown	25.0
vlsat3_c24.smt2	unknown	25.1	unknown	25.0
vlsat3_c36.smt2	unknown	24.2	unknown	24.1
vlsat3_c48.smt2	unknown	25.1	unknown	25.0
vlsat3_c60.smt2	unknown	25.1	unknown	25.0
vlsat3_c72.smt2	unknown	17.1	unknown	16.9
vlsat3_c84.smt2	unknown	24.1	unknown	24.1
vlsat3_c96.smt2	unknown	25.1	unknown	25.0
vlsat3_i08.smt2	unknown	12.9	unknown	12.8
vlsat3_i20.smt2	unknown	24.4	unknown	24.2
vlsat3_i32.smt2	unknown	24.4	unknown	24.2
vlsat3_i44.smt2	unknown	24.9	unknown	24.8
vlsat3_i56.smt2	unknown	25.5	unknown	25.3
vlsat3_i68.smt2	unknown	25.3	unknown	25.2
vlsat3_i80.smt2	unknown	25.2	unknown	25.1
vlsat3_i92.smt2	unknown	23.3	unknown	23.1
RVpredict_13.smt2	sat	1.1	sat	1.1
jobshop10-2-5-5-4-4-16.smt2	sat	0.3	sat	0.3
jobshop16-2-8-8-4-4-16.smt2	unknown	25.1	unknown	25.0
jobshop20-2-10-10-4-4-16.smt2	unknown	25.1	unknown	25.0
jobshop26-2-13-13-4-4-16.smt2	unknown	25.1	unknown	25.0
jobshop32-2-16-16-4-4-16.smt2	unknown	25.1	unknown	25.0
jobshop38-2-19-19-4-4-16.smt2	unknown	21.3	unknown	21.3
jobshop42-2-21-21-4-4-16.smt2	unknown	21.3	unknown	21.3
jobshop48-2-24-24-4-4-16.smt2	unknown	21.5	unknown	21.5
jobshop54-2-27-27-4-4-16.smt2	unknown	21.8	unknown	21.7
jobshop6-2-3-3-4-4-16.smt2	sat	0.1	sat	0.1
BinarySearch_live_bgmc002.smt2	sat	0.1	sat	0.1
BubbleSort_live_bgmc002.smt2	sat	0.1	sat	0.1
BubbleSort_live_blmc003.smt2	sat	0.4	sat	0.3
BubbleSort_safe_bgmc004.smt2	unsat	0.1	unsat	0.1
BubbleSort_safe_blmc004.smt2	unsat	0.4	unsat	0.4
BubbleSort_safe_blmc016.smt2	unsat	2.9	unsat	2.9
InsertionSort_live_bgmc003.smt2	sat	0.2	sat	0.2
