_array1.i_3_2_2.bpl_11.smt2	unknown	24.14	unknown	24.03
_count_by_k.i_3_3_2.bpl_7.smt2	unknown	24.03	unknown	24.04
_half_2.i_3_6_2.bpl_7.smt2	unknown	24.14	unknown	24.04
_sanfoundry_10_ground.i_6_3_3.bpl_13.smt2	unknown	1.71	unknown	9.49
_standard_copy3_ground.i_3_2_2.bpl_7.smt2	unknown	24.13	unknown	24.13
_standard_init5_ground.i_3_2_2.bpl_7.smt2	unknown	0.11	unknown	24.14
_standard_strcmp_ground.i_4_2_2.bpl_11.smt2	unknown	0.31	unknown	24.44
_standard_two_index_06.i_3_2_2.bpl_7.smt2	unknown	24.14	unknown	24.04
0051-labyrinth-12-0.smt2	unknown	25.14	unknown	25.14
0132-labyrinth-12-0.smt2	unknown	25.14	unknown	25.14
1.smt2	unsat	8.72	unsat	8.92
17.smt2	sat	0.11	sat	0.11
24.smt2	sat	5.82	sat	5.72
5.smt2	unsat	8.72	unsat	8.82
1_4.smt2	unsat	0.11	unsat	0.11
4_3.smt2	unsat	0.11	unsat	0.11
d50.9.smt2	sat	0.21	sat	0.21
rand_70_300_1155482584_12.lp.smt2	sat	6.62	sat	5.92
rand_80_340_1159656267_0.lp.smt2	unknown	21.83	unknown	24.54
rand_80_340_1159656267_4.lp.smt2	sat	11.92	sat	12.23
tsp_rand_70_300_1155482584_7.lp.smt2	sat	10.62	sat	10.02
constraints-cooking06.smt2	sat	0.11	sat	0.11
constraints-cooking14.smt2	sat	0.11	sat	0.11
constraints-cooking22.smt2	sat	0.11	sat	0.11
constraints-tempo-depth-30.smt2	sat	0.11	sat	0.11
constraints-tempo-depth-9.smt2	sat	0.11	sat	0.11
constraints-tempo-matrix8x8.pddl.smt2	sat	1.91	sat	1.91
constraints-tempo-width-40.smt2	sat	1.51	sat	1.51
constraints-tempo-width-9.smt2	sat	0.11	sat	0.11
constraints-temporal-machine-shop-2-3-A10.smt2	sat	0.11	sat	0.11
constraints-tms-2-3-light-04.smt2	sat	0.11	sat	0.11
constraints-tms-2-3-light-30.smt2	sat	0.11	sat	0.11
afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	1.11	unknown	7.97
brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	unknown	7.42	unknown	17.39
brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	unknown	10.12	unknown	21.92
collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	unknown	0.81	unknown	25.44
disj_nightmare.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	4.92	unknown	14.98
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	unknown	1.41	unknown	8.78
eric.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	1.01	unknown	7.55
ex11.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	2.31	unknown	10.55
firewire.t2.c_Iteration1_Lasso_4-lexTemplate.smt2	unknown	2.11	unknown	9.04
firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	unknown	1.31	unknown	7.84
hongyi1.t2.c_Iteration1_Loop_4-lexTemplate.smt2	unknown	2.81	unknown	9.95
hongyi1.t2.c_Iteration9_Loop_4-lexTemplate.smt2	unknown	3.21	unknown	10.23
janne_complex.t2.c_Iteration3_Lasso_4-pieceTemplate.smt2	unknown	1.91	unknown	9.35
ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	unknown	0.71	unknown	6.72
ludcmp.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	unknown	3.01	unknown	10.11
matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	unknown	0.51	unknown	25.03
p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	unknown	0.71	unknown	6.60
p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	1.61	unknown	8.10
queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2	unknown	1.51	unknown	7.83
sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	unknown	0.81	unknown	6.84
sas2.t2.c_Iteration5_Lasso_6-phaseTemplate.smt2	unknown	1.61	unknown	9.20
sas2.t2.c_Iteration6_Lasso_6-phaseTemplate.smt2	unknown	1.91	unknown	9.11
sas2.t2.c_Iteration7_Loop_7-phaseTemplate.smt2	unknown	5.01	unknown	15.15
sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	1.61	unknown	8.21
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	5.01	unknown	13.21
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	1.11	unknown	7.80
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	1.21	unknown	8.02
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	unknown	2.61	unknown	10.32
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	6.91	unknown	25.13
