counterexample.dump.ia32_Mul_base_disp--Add32.load32.Mul32.Mulh_u32.0005.smt2	unknown	24.23	unknown	24.23
bv-term-small-rw_1128.smt2	unsat	0.31	unsat	0.31
bv-term-small-rw_1335.smt2	unsat	0.11	unsat	0.11
bv-term-small-rw_1542.smt2	unsat	0.11	unsat	0.11
bv-term-small-rw_331.smt2	unsat	0.11	unsat	0.11
bv-term-small-rw_539.smt2	unsat	0.11	unsat	0.11
bv-term-small-rw_746.smt2	unsat	0.11	unsat	0.11
bv-term-small-rw_953.smt2	unsat	0.11	unsat	0.11
predicate_425.smt2	unsat	0.61	unsat	0.61
predicate_851.smt2	unknown	24.33	unknown	24.13
vlsat3_a85.smt2	unknown	24.43	unknown	24.13
dualexecution.t1.i15.8e78387b.smt2	sat	4.21	sat	3.81
dualexecution.t1.i16.e7c172b6.smt2	sat	0.31	sat	0.31
dualexecution_affine.t1.i12.955644ef.smt2	sat	0.21	sat	0.21
dualexecution_affine.t1.i8.1d3e97a0.smt2	sat	3.21	sat	2.91
mean_buckets.t1.i16.a1b9cc34.smt2	sat	0.11	sat	0.11
simplemean_buckets.t1.i14.acc34979.smt2	sat	0.21	sat	0.21
millionaires.t1.i17.9386ab8d.smt2	sat	0.11	sat	0.11
millionaires.t1.i25.63566545.smt2	sat	0.11	sat	0.11
millionaires.t1.i31.d39290a3.smt2	sat	0.11	sat	0.11
millionaires.t1.i42.06377145.smt2	sat	0.11	sat	0.11
millionaires.t1.i53.a8ef2dcb.smt2	sat	0.11	sat	0.11
millionaires.t1.i64.0b2dd246.smt2	sat	0.11	sat	0.11
millionaires.t3.i6.5167c4b3.smt2	sat	0.11	sat	0.11
wage.t1.i19.a912c9b3.smt2	sat	0.11	sat	0.11
wage_circuit_div.t1.i23.92e43e77.smt2	sat	0.11	sat	0.11
string4x16.7._bit8_na6_nr4_pairedtwobranch.smt2	unknown	25.23	unknown	25.23
bench_10044.smt2	unsat	0.11	unsat	0.11
bench_10451.smt2	unknown	25.23	unknown	25.23
bench_10924.smt2	sat	1.61	sat	1.61
bench_114.smt2	unsat	0.11	unsat	0.11
bench_11842.smt2	sat	2.11	sat	2.01
bench_12354.smt2	sat	2.21	sat	2.21
bench_12860.smt2	unsat	0.11	unsat	0.11
bench_1332.smt2	unsat	0.11	unsat	0.11
bench_13795.smt2	unknown	25.13	unknown	24.83
bench_1424.smt2	unsat	0.41	unsat	0.41
bench_14698.smt2	sat	0.51	sat	0.41
bench_15191.smt2	sat	0.91	sat	0.91
bench_15692.smt2	unsat	0.11	unsat	0.11
bench_16145.smt2	sat	1.11	sat	1.11
bench_16629.smt2	unsat	0.11	unsat	0.11
bench_17078.smt2	unsat	1.11	unsat	1.11
bench_17555.smt2	unsat	0.11	unsat	0.11
bench_192.smt2	unsat	0.31	unsat	0.31
bench_2389.smt2	unsat	0.11	unsat	0.11
bench_2839.smt2	unsat	0.11	unsat	0.11
bench_3308.smt2	unsat	0.11	unsat	0.11
bench_3822.smt2	unsat	0.31	unsat	0.31
bench_4343.smt2	sat	0.51	sat	0.51
bench_4888.smt2	sat	0.21	sat	0.31
bench_5399.smt2	unsat	0.71	unsat	0.71
