arbiter_array_cex_w32d32q16n4b34.smt2	unknown	24.5	unknown	24.3
tree-1.i_8.smt2	unknown	0.1	unknown	0.1
b165test0007.smt2	sat	0.1	sat	0.1
bubbleSort.smt2	unknown	25.1	unknown	25.0
fifo32ia04k08.smt2	unknown	24.8	unknown	24.1
swapmem002se.smt2	sat	0.6	sat	0.2
wchains010se.smt2	sat	0.2	sat	0.2
wchains140se.smt2	unknown	25.5	unknown	25.6
calc2_sec2_shifter_bmc5.atlas.smt2	unsat	0.1	unsat	0.1
try3_noof_functions_dwp_df.get_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try3_noof_functions_dwp_md5sum.set_char_quoting.il.dwp.smt2	sat	24.2	sat	15.5
try3_noof_functions_dwp_ptx.bkm_scale.il.dwp.smt2	sat	24.2	sat	18.1
try3_noof_functions_dwp_sum.set_char_quoting.il.dwp.smt2	sat	24.2	sat	15.3
try3_noof_functions_dwp_vdir.hash_string.il.dwp.smt2	sat	0.1	sat	0.1
try3_sameret_functions_dwp_chgrp.hash_get_n_entries.il.dwp.smt2	sat	0.1	sat	0.1
try3_sameret_functions_dwp_dd.set_char_quoting.il.dwp.smt2	sat	0.4	sat	0.3
try3_sameret_functions_dwp_head.set_quoting_style.il.dwp.smt2	sat	0.3	sat	0.1
try3_sameret_functions_dwp_mv.get_quoting_style.il.dwp.smt2	sat	1.9	sat	0.7
try3_sameret_functions_dwp_pr.hold_file.il.dwp.smt2	sat	0.7	sat	4.3
try3_sameret_functions_dwp_sha256sum.quoting_options_from_style.il.dwp.smt2	unsat	0.2	unsat	0.1
try3_sameret_functions_dwp_tac.calc_next.il.dwp.smt2	sat	0.7	sat	2.0
try3_sameret_functions_dwp_unexpand.get_quoting_style.il.dwp.smt2	sat	1.8	sat	0.7
try3_sameret_functions_dwp_who.set_quoting_style.il.dwp.smt2	sat	0.3	sat	0.1
try3_sameret_functions_fse-bfs_kill.close_stdout_set_file_name.il.fse-bfs.smt2	sat	0.1	sat	0.1
try3_sameret_functions_fse-bfs_shuf.close_stdout_set_file_name.il.fse-bfs.smt2	sat	0.1	sat	0.1
try3_sameret_functions_fse-bfs_vdir.hash_get_n_entries.il.fse-bfs.smt2	sat	0.1	sat	0.1
try3_true_functions_dwp_csplit.set_char_quoting.il.dwp.smt2	sat	5.9	sat	2.3
try3_true_functions_dwp_join.bkm_scale.il.dwp.smt2	sat	0.1	sat	0.1
try3_true_functions_dwp_pathchk.set_char_quoting.il.dwp.smt2	sat	5.9	sat	2.3
try3_true_functions_dwp_split.set_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try3_true_functions_dwp_uptime.get_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try4_difret_functions_disjunctions_cut.close_stdout_set_file_name.il.disjunctions_0.smt2	sat	2.3	sat	2.4
try4_difret_functions_disjunctions_mknod.close_stdout_set_file_name.il.disjunctions_0.smt2	sat	2.3	sat	2.5
try4_difret_functions_disjunctions_sha1sum.close_stdout_set_file_name.il.disjunctions_0.smt2	sat	2.5	sat	2.6
try4_difret_functions_disjunctions_touch.set_quoting_style.il.disjunctions_1.smt2	sat	1.8	sat	1.8
try4_difret_functions_disjunctions_vdir.get_type_indicator.il.disjunctions_41.smt2	unsat	0.1	unsat	0.1
try4_difret_functions_disjunctions_vdir.is_directory.il.disjunctions_0.smt2	unsat	0.2	unsat	0.2
try4_difret_functions_disjunctions_vdir.strmode.il.disjunctions_6.smt2	sat	24.1	sat	18.1
try4_true_functions_dwp_cut.get_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try4_true_functions_dwp_link.set_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try4_true_functions_dwp_ptx.find_subexp_node.il.dwp.smt2	sat	1.2	sat	3.9
try4_true_functions_dwp_tail.set_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try5_small_difret_functions_dwp_cat.next_line_num.il.dwp.smt2	unknown	1.4	unknown	3.2
try5_small_difret_functions_dwp_cut.quoting_options_from_style.il.dwp.smt2	unsat	0.1	unsat	0.1
try5_small_difret_functions_dwp_fmt.quoting_options_from_style.il.dwp.smt2	unsat	0.1	unsat	0.1
try5_small_difret_functions_dwp_mkfifo.get_quoting_style.il.dwp.smt2	unknown	25.1	unknown	24.1
try5_small_difret_functions_dwp_paste.set_quoting_style.il.dwp.smt2	sat	0.4	sat	0.3
try5_small_difret_functions_dwp_setuidgid.quoting_options_from_style.il.dwp.smt2	unsat	0.1	unsat	0.1
try5_small_difret_functions_dwp_stty.visible.il.dwp.smt2	sat	4.1	sat	20.1
try5_small_difret_functions_dwp_tsort.quoting_options_from_style.il.dwp.smt2	unsat	0.1	unsat	0.1
try5_small_difret_functions_dwp_vdir.strcmp_size.il.dwp.smt2	unknown	6.5	unknown	11.1
try5_small_difret_functions_flanagansaxe_chroot.get_quoting_style.il.flanagansaxe.smt2	sat	24.2	sat	8.7
try5_small_difret_functions_flanagansaxe_dirname.quoting_options_from_style.il.flanagansaxe.smt2	sat	0.5	sat	0.2
try5_small_difret_functions_flanagansaxe_id.close_stdout_set_file_name.il.flanagansaxe.smt2	sat	24.4	sat	0.9
try5_small_difret_functions_flanagansaxe_mv.set_author.il.flanagansaxe.smt2	sat	0.1	sat	0.1
try5_small_difret_functions_flanagansaxe_printf.get_quoting_style.il.flanagansaxe.smt2	sat	24.2	sat	8.8
try5_small_difret_functions_flanagansaxe_sha512sum.set_quoting_style.il.flanagansaxe.smt2	sat	0.4	sat	0.1
try5_small_difret_functions_flanagansaxe_tac.quoting_options_from_style.il.flanagansaxe.smt2	sat	0.5	sat	0.2
try5_small_difret_functions_flanagansaxe_uniq.initbuffer.il.flanagansaxe.smt2	sat	0.2	sat	0.1
try5_small_difret_functions_flanagansaxe_yes.get_quoting_style.il.flanagansaxe.smt2	sat	24.2	sat	8.8
try5_small_difret_functions_fse-bfs_mkdir.close_stdout_set_file_name.il.fse-bfs.smt2	sat	2.3	sat	2.5
try5_small_difret_functions_fse-bfs_stat.close_stdout_set_file_name.il.fse-bfs.smt2	sat	2.5	sat	2.5
try5_small_difret_functions_fse-bfs_vdir.rev_xstrcoll_mtime.il.fse-bfs.smt2	unsat	0.2	unsat	0.2
try5_small_difret_functions_wp_dd.advance_input_offset.il.wp.smt2	sat	24.1	sat	18.1
try5_small_difret_functions_wp_mkdir.set_char_quoting.il.wp.smt2	sat	24.2	sat	18.2
try5_small_difret_functions_wp_seq.set_char_quoting.il.wp.smt2	sat	24.2	sat	18.2
try5_small_difret_functions_wp_test.close_stdout_set_file_name.il.wp.smt2	sat	2.3	sat	2.5
try5_small_noof_functions_dwp_.set_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try5_small_noof_functions_dwp_env.set_char_quoting.il.dwp.smt2	sat	24.2	sat	18.2
try5_small_noof_functions_dwp_mknod.get_quoting_style.il.dwp.smt2	sat	0.2	sat	0.1
try5_small_noof_functions_dwp_ptx.re_string_construct_common.il.dwp.smt2	sat	2.4	sat	5.0
try5_small_noof_functions_dwp_tac.peek_token_bracket.il.dwp.smt2	sat	0.9	sat	1.2
try5_small_noof_functions_dwp_vdir.rev_xstrcoll_mtime.il.dwp.smt2	sat	0.5	sat	0.5
try5_small_noof_functions_flanagansaxe_csplit.search_cur_bkref_entry.il.flanagansaxe.smt2	sat	0.2	sat	0.1
try5_small_noof_functions_flanagansaxe_id.get_quoting_style.il.flanagansaxe.smt2	sat	0.1	sat	0.1
try5_small_noof_functions_flanagansaxe_paste.set_quoting_style.il.flanagansaxe.smt2	sat	0.1	sat	0.1
try5_small_noof_functions_flanagansaxe_shuf.isaac_mix.il.flanagansaxe.smt2	sat	0.8	sat	1.7
try5_small_noof_functions_flanagansaxe_uname.get_quoting_style.il.flanagansaxe.smt2	sat	0.1	sat	0.1
try5_small_noof_functions_fse-bfs_expr.optimize_subexps.il.fse-bfs.smt2	sat	0.1	sat	0.1
try5_small_noof_functions_wp_date.yydestruct.il.wp.smt2	sat	0.1	sat	0.1
try5_small_noof_functions_wp_ptx.search_cur_bkref_entry.il.wp.smt2	sat	0.1	sat	0.1
try5_small_noof_functions_wp_yes.set_char_quoting.il.wp.smt2	sat	0.3	sat	0.2
try5_small_true_functions_flanagansaxe_cat.next_line_num.il.flanagansaxe.smt2	sat	24.1	sat	18.1
try5_small_true_functions_fse-bfs_chgrp.i_ring_push.il.fse-bfs.smt2	sat	0.1	sat	0.1
try5_small_true_functions_wp_md5sum.md5_process_block.il.wp.smt2	sat	2.9	sat	2.9
com.galois.ecc.P384ECC64.ec_mul_aux1.short.smt2	unsat	0.2	unsat	0.1
egt-0026.smt2	unsat	0.1	unsat	0.1
egt-0104.smt2	sat	0.1	sat	0.1
egt-0182.smt2	sat	0.1	sat	0.1
egt-0259.smt2	unsat	0.1	unsat	0.1
egt-0334.smt2	sat	0.1	sat	0.1
egt-0411.smt2	sat	0.1	sat	0.1
egt-0487.smt2	unsat	0.1	unsat	0.1
egt-0564.smt2	unsat	0.1	unsat	0.1
egt-0641.smt2	sat	0.1	sat	0.1
egt-0718.smt2	unsat	0.1	unsat	0.1
egt-0796.smt2	unsat	0.1	unsat	0.1
egt-0871.smt2	unsat	0.1	unsat	0.1
egt-0948.smt2	sat	0.1	sat	0.1
egt-1023.smt2	sat	0.1	sat	0.1
egt-1098.smt2	sat	0.1	sat	0.1
egt-1174.smt2	unsat	0.1	unsat	0.1
egt-1251.smt2	unsat	0.1	unsat	0.1
egt-1329.smt2	unsat	0.1	unsat	0.1
egt-1404.smt2	sat	0.1	sat	0.1
egt-1482.smt2	unsat	0.1	unsat	0.1
egt-1558.smt2	sat	0.1	sat	0.1
egt-1639.smt2	sat	0.1	sat	0.1
egt-1723.smt2	unsat	0.1	unsat	0.1
