file	declared	z3	z3_ms	base	base_ms	base_detail	ab	ab_ms	ab_detail	budget	budget_ms	budget_detail
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-12-19-1-4-1-2.smt2	sat	sat	111	unknown	7331	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=45, function_groups=3, potential_pairs=327, solve_rounds=6, elapsed_ms=1920, sat_candidates=5, first_candidate_ms=146, last_candidate_ms=1117, pair_checks=1558, equal_arg_pairs=31, violated_pairs=14, preseeded_lemmas=0, sibling_lemmas=5, lemmas_added=36, last_new_lemmas=9): lazy linear arithmetic retained 8255 literals in unminimized theory cores (limit 8192) after 96 rounds this solve; declining before the next SAT round (solve_calls=6, total_rounds=247, atoms=505, bound_lemmas=179, blocking_lemmas=242, core_len_last=148, core_len_min=2, core_len_max=157, core_len_avg=37.6, core_src_bound=8, core_s	sat	6017		sat	7016	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-15-11-5-2-2-2.smt2	sat	sat	107	sat	2110		sat	1309		sat	1309	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-15-05-2-1-2-3.smt2	sat	sat	107	sat	1813		sat	2811		sat	2312	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-15-08-4-5-4-1.smt2	sat	sat	110	sat	2912		sat	2610		sat	1608	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-15-14-5-5-5-1.smt2	sat	sat	107	sat	2611		sat	3211		sat	2209	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-14-17-5-4-3-1.smt2	sat	sat	107	sat	4214		sat	6313		sat	6612	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-16-06-4-1-3-5.smt2	sat	sat	107	sat	2909		sat	1708		sat	1808	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-16-12-2-5-3-4.smt2	sat	sat	107	sat	1708		sat	1708		sat	1408	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-15-18-4-1-3-5.smt2	sat	sat	107	sat	4610		sat	5411		sat	5411	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-16-09-4-2-1-5.smt2	sat	sat	107	sat	2208		sat	5310		sat	6711	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-17-12-3-4-4-1.smt2	sat	sat	108	sat	909		sat	1010		sat	708	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-17-06-5-5-4-1.smt2	sat	sat	108	sat	5010		sat	2210		sat	2010	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-17-09-4-3-5-5.smt2	sat	sat	107	sat	2709		sat	1108		sat	1109	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-16-15-2-3-4-4.smt2	sat	sat	108	sat	2709		sat	5712		sat	7915	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-16-19-3-4-4-1.smt2	sat	sat	107	sat	2508		sat	8414		sat	7614	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-17-15-2-2-2-4.smt2	sat	sat	105	sat	2512		sat	2610		sat	3910	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-18-12-3-4-4-3.smt2	sat	sat	105	sat	1407		sat	1305		sat	1306	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-17-19-3-3-3-4.smt2	sat	sat	107	sat	2210		sat	3412		sat	4812	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-18-06-4-2-1-1.smt2	sat	sat	107	sat	8414		sat	1908		sat	2910	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-18-09-1-5-4-4.smt2	sat	sat	108	sat	5611		sat	3410		sat	3310	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-19-12-4-2-4-5.smt2	sat	sat	108	sat	1108		sat	1108		sat	1108	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-19-06-4-3-2-1.smt2	sat	sat	108	unknown	7113	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=66, function_groups=3, potential_pairs=705, solve_rounds=3, elapsed_ms=1221, sat_candidates=2, first_candidate_ms=304, last_candidate_ms=725, pair_checks=1399, equal_arg_pairs=17, violated_pairs=3, preseeded_lemmas=0, sibling_lemmas=2, lemmas_added=19, last_new_lemmas=8): lazy linear arithmetic retained 8343 literals in unminimized theory cores (limit 8192) after 64 rounds this solve; declining before the next SAT round (solve_calls=3, total_rounds=180, atoms=641, bound_lemmas=11, blocking_lemmas=178, core_len_last=175, core_len_min=2, core_len_max=180, core_len_avg=49.2, core_src_bound=5, core_src_	sat	1007		sat	1106	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-18-15-4-1-3-1.smt2	sat	sat	108	sat	3308		sat	5912		sat	5913	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-19-09-4-2-3-5.smt2	sat	sat	108	unknown	6713	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=66, function_groups=3, potential_pairs=705, solve_rounds=4, elapsed_ms=1228, sat_candidates=3, first_candidate_ms=271, last_candidate_ms=768, pair_checks=2087, equal_arg_pairs=24, violated_pairs=5, preseeded_lemmas=0, sibling_lemmas=3, lemmas_added=27, last_new_lemmas=9): lazy linear arithmetic retained 8214 literals in unminimized theory cores (limit 8192) after 74 rounds this solve; declining before the next SAT round (solve_calls=4, total_rounds=211, atoms=669, bound_lemmas=26, blocking_lemmas=208, core_len_last=180, core_len_min=2, core_len_max=185, core_len_avg=42.6, core_src_bound=5, core_src_	sat	2911		sat	2609	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-19-15-3-1-3-4.smt2	sat	sat	108	sat	2811		sat	2312		sat	2311	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-19-18-2-2-2-5.smt2	sat	sat	109	unknown	6612	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=66, function_groups=3, potential_pairs=705, solve_rounds=3, elapsed_ms=1215, sat_candidates=2, first_candidate_ms=297, last_candidate_ms=717, pair_checks=1399, equal_arg_pairs=17, violated_pairs=3, preseeded_lemmas=0, sibling_lemmas=2, lemmas_added=19, last_new_lemmas=8): lazy linear arithmetic retained 8343 literals in unminimized theory cores (limit 8192) after 64 rounds this solve; declining before the next SAT round (solve_calls=3, total_rounds=180, atoms=641, bound_lemmas=11, blocking_lemmas=178, core_len_last=175, core_len_min=2, core_len_max=180, core_len_avg=49.2, core_src_bound=5, core_src_	sat	1810		sat	1911	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-20-12-3-1-5-2.smt2	sat	sat	107	sat	1410		sat	1410		sat	1509	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-18-19-4-1-1-5.smt2	sat	sat	109	sat	4309		sat	8714		sat	11718	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-20-09-1-5-4-2.smt2	sat	sat	108	unknown	5712	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=69, function_groups=3, potential_pairs=771, solve_rounds=2, elapsed_ms=802, sat_candidates=1, first_candidate_ms=447, last_candidate_ms=447, pair_checks=771, equal_arg_pairs=8, violated_pairs=2, preseeded_lemmas=0, sibling_lemmas=1, lemmas_added=9, last_new_lemmas=9): lazy linear arithmetic retained 8240 literals in unminimized theory cores (limit 8192) after 54 rounds this solve; declining before the next SAT round (solve_calls=2, total_rounds=124, atoms=631, bound_lemmas=3, blocking_lemmas=123, core_len_last=169, core_len_min=2, core_len_max=170, core_len_avg=69.2, core_src_bound=0, core_src_diff=	sat	2111		sat	1916	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_10_15.smt2	sat	sat	107	sat	1810		sat	1408		sat	1208	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-20-06-2-3-1-3.smt2	sat	sat	107	unknown	6313	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=69, function_groups=3, potential_pairs=771, solve_rounds=2, elapsed_ms=850, sat_candidates=1, first_candidate_ms=402, last_candidate_ms=402, pair_checks=771, equal_arg_pairs=8, violated_pairs=2, preseeded_lemmas=0, sibling_lemmas=1, lemmas_added=9, last_new_lemmas=9): lazy linear arithmetic retained 8296 literals in unminimized theory cores (limit 8192) after 74 rounds this solve; declining before the next SAT round (solve_calls=2, total_rounds=139, atoms=631, bound_lemmas=3, blocking_lemmas=138, core_len_last=170, core_len_min=2, core_len_max=171, core_len_avg=62.1, core_src_bound=1, core_src_diff=	sat	6014		sat	3813	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-20-15-2-2-4-2.smt2	sat	sat	106	sat	5513		sat	3011		sat	2109	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_11_16.smt2	sat	sat	107	unknown	909	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=42, function_groups=3, potential_pairs=285, solve_rounds=3, elapsed_ms=572, sat_candidates=2, first_candidate_ms=63, last_candidate_ms=118, pair_checks=560, equal_arg_pairs=13, violated_pairs=10, preseeded_lemmas=0, sibling_lemmas=2, lemmas_added=15, last_new_lemmas=5): lazy linear arithmetic retained 8215 literals in unminimized theory cores (limit 8192) after 85 rounds this solve; declining before the next SAT round (solve_calls=3, total_rounds=120, atoms=401, bound_lemmas=295, blocking_lemmas=118, core_len_last=137, core_len_min=2, core_len_max=142, core_len_avg=71.4, core_src_bound=1, core_src_d	sat	1910		sat	1608	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Wisa/xs-20-18-3-4-5-4.smt2	sat	sat	122	unknown	6613	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=69, function_groups=3, potential_pairs=771, solve_rounds=2, elapsed_ms=922, sat_candidates=1, first_candidate_ms=435, last_candidate_ms=435, pair_checks=771, equal_arg_pairs=8, violated_pairs=2, preseeded_lemmas=0, sibling_lemmas=1, lemmas_added=9, last_new_lemmas=9): lazy linear arithmetic retained 8296 literals in unminimized theory cores (limit 8192) after 74 rounds this solve; declining before the next SAT round (solve_calls=2, total_rounds=139, atoms=631, bound_lemmas=3, blocking_lemmas=138, core_len_last=170, core_len_min=2, core_len_max=171, core_len_avg=62.1, core_src_bound=1, core_src_diff=	sat	4310		sat	5334	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_15_20.smt2	sat	sat	110	unknown	1009	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=54, function_groups=3, potential_pairs=471, solve_rounds=3, elapsed_ms=678, sat_candidates=2, first_candidate_ms=137, last_candidate_ms=231, pair_checks=932, equal_arg_pairs=13, violated_pairs=10, preseeded_lemmas=0, sibling_lemmas=2, lemmas_added=15, last_new_lemmas=5): lazy linear arithmetic retained 8227 literals in unminimized theory cores (limit 8192) after 69 rounds this solve; declining before the next SAT round (solve_calls=3, total_rounds=112, atoms=513, bound_lemmas=376, blocking_lemmas=110, core_len_last=173, core_len_min=2, core_len_max=174, core_len_avg=76.8, core_src_bound=1, core_src_	sat	4232		sat	3220	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_12_17.smt2	sat	sat	109	unknown	1008	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=45, function_groups=3, potential_pairs=327, solve_rounds=2, elapsed_ms=679, sat_candidates=1, first_candidate_ms=223, last_candidate_ms=223, pair_checks=327, equal_arg_pairs=10, violated_pairs=7, preseeded_lemmas=0, sibling_lemmas=1, lemmas_added=11, last_new_lemmas=11): lazy linear arithmetic retained 8289 literals in unminimized theory cores (limit 8192) after 92 rounds this solve; declining before the next SAT round (solve_calls=2, total_rounds=133, atoms=415, bound_lemmas=297, blocking_lemmas=132, core_len_last=134, core_len_min=2, core_len_max=136, core_len_avg=64.6, core_src_bound=1, core_src_	sat	5219		sat	5061	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_13_18.smt2	sat	sat	109	unknown	907	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=48, function_groups=3, potential_pairs=372, solve_rounds=1, elapsed_ms=538, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8201 literals in unminimized theory cores (limit 8192) after 105 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=105, atoms=401, bound_lemmas=301, blocking_lemmas=105, core_len_last=132, core_len_min=3, core_len_max=138, core_len_avg=79.6, core_src_bound=0, core_src_di	sat	7141		sat	5627	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_14_19.smt2	sat	sat	110	unknown	908	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=51, function_groups=3, potential_pairs=420, solve_rounds=1, elapsed_ms=596, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8284 literals in unminimized theory cores (limit 8192) after 118 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=118, atoms=429, bound_lemmas=322, blocking_lemmas=118, core_len_last=134, core_len_min=3, core_len_max=135, core_len_avg=71.8, core_src_bound=0, core_src_di	sat	7324		sat	6415	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_18_28.smt2	sat	sat	108	unknown	1710	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=63, function_groups=3, potential_pairs=642, solve_rounds=3, elapsed_ms=1351, sat_candidates=2, first_candidate_ms=362, last_candidate_ms=495, pair_checks=1274, equal_arg_pairs=13, violated_pairs=9, preseeded_lemmas=0, sibling_lemmas=2, lemmas_added=15, last_new_lemmas=5): lazy linear arithmetic retained 8196 literals in unminimized theory cores (limit 8192) after 85 rounds this solve; declining before the next SAT round (solve_calls=3, total_rounds=170, atoms=597, bound_lemmas=190, blocking_lemmas=168, core_len_last=178, core_len_min=2, core_len_max=180, core_len_avg=51.2, core_src_bound=3, core_src	sat	17723		sat	21725	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_16_26.smt2	sat	sat	109	unknown	1117	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=57, function_groups=3, potential_pairs=525, solve_rounds=1, elapsed_ms=754, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8238 literals in unminimized theory cores (limit 8192) after 114 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=114, atoms=485, bound_lemmas=364, blocking_lemmas=114, core_len_last=149, core_len_min=3, core_len_max=149, core_len_avg=74.0, core_src_bound=0, core_src_di	unknown	24328	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	24329	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_17_27.smt2	sat	sat	209	unknown	1010	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=60, function_groups=3, potential_pairs=582, solve_rounds=1, elapsed_ms=647, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8276 literals in unminimized theory cores (limit 8192) after 141 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=141, atoms=513, bound_lemmas=172, blocking_lemmas=141, core_len_last=157, core_len_min=3, core_len_max=170, core_len_avg=61.0, core_src_bound=0, core_src_di	unknown	24327	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	24329	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_19_29.smt2	sat	sat	110	unknown	1210	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=66, function_groups=3, potential_pairs=705, solve_rounds=1, elapsed_ms=930, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8193 literals in unminimized theory cores (limit 8192) after 108 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=108, atoms=569, bound_lemmas=192, blocking_lemmas=108, core_len_last=180, core_len_min=3, core_len_max=186, core_len_avg=78.0, core_src_bound=0, core_src_di	unknown	24328	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	24330	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_20_30.smt2	sat	sat	113	unknown	1311	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=69, function_groups=3, potential_pairs=771, solve_rounds=1, elapsed_ms=956, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8228 literals in unminimized theory cores (limit 8192) after 120 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=120, atoms=597, bound_lemmas=202, blocking_lemmas=120, core_len_last=175, core_len_min=3, core_len_max=176, core_len_avg=70.7, core_src_bound=0, core_src_di	unknown	24328	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	24332	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_25_35.smt2	sat	sat	107	unknown	1310	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=84, function_groups=3, potential_pairs=1146, solve_rounds=1, elapsed_ms=958, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8308 literals in unminimized theory cores (limit 8192) after 89 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=89, atoms=737, bound_lemmas=252, blocking_lemmas=89, core_len_last=231, core_len_min=3, core_len_max=233, core_len_avg=95.6, core_src_bound=0, core_src_diff	sat	7012		sat	4310	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_22_32.smt2	sat	sat	107	sat	12119		sat	8413		sat	8313	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_21_31.smt2	sat	sat	107	unknown	908	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=72, function_groups=3, potential_pairs=840, solve_rounds=1, elapsed_ms=629, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8331 literals in unminimized theory cores (limit 8192) after 95 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=95, atoms=625, bound_lemmas=212, blocking_lemmas=95, core_len_last=198, core_len_min=3, core_len_max=202, core_len_avg=89.8, core_src_bound=0, core_src_diff=	unknown	24327	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	sat	18319	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_23_33.smt2	sat	sat	105	unknown	1410	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=78, function_groups=3, potential_pairs=987, solve_rounds=1, elapsed_ms=1087, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8395 literals in unminimized theory cores (limit 8192) after 94 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=94, atoms=681, bound_lemmas=232, blocking_lemmas=94, core_len_last=215, core_len_min=3, core_len_max=218, core_len_avg=91.5, core_src_bound=0, core_src_diff	unknown	24331	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	24323	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/wisas/xs_24_34.smt2	sat	sat	106	unknown	1714	unknown kind=ResourceLimit detail: lazy function-consistency CEGAR inconclusive (applications=81, function_groups=3, potential_pairs=1065, solve_rounds=1, elapsed_ms=1351, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none, pair_checks=0, equal_arg_pairs=0, violated_pairs=0, preseeded_lemmas=0, sibling_lemmas=0, lemmas_added=0, last_new_lemmas=0): lazy linear arithmetic retained 8409 literals in unminimized theory cores (limit 8192) after 105 rounds this solve; declining before the next SAT round (solve_calls=1, total_rounds=105, atoms=709, bound_lemmas=242, blocking_lemmas=105, core_len_last=220, core_len_min=3, core_len_max=225, core_len_avg=82.5, core_src_bound=0, core_src_	unknown	24427	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	24426	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
