file	declared	bytes	axeyum	unknown_kind	axeyum_ms	z3	z3_ms	detail
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_array1.i_3_2_2.bpl_11.smt2	unsat	197186	unknown	Timeout	24055	timeout	24078	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_half_2.i_3_6_2.bpl_7.smt2	unsat	117253	unknown	Timeout	24066	timeout	24074	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_copy3_ground.i_3_2_2.bpl_7.smt2	unsat	228866	unknown	Timeout	24136	timeout	24059	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/blending/1.smt2	unknown	47241	unknown	Timeout	24085	unsat	4320	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-cooking06.smt2	sat	9076	sat	na	116	sat	116	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/blending/5.smt2	unknown	47235	unknown	Timeout	24164	unsat	3619	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-cooking14.smt2	sat	20071	sat	na	114	sat	114	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-cooking22.smt2	sat	31231	sat	na	115	sat	116	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tempo-depth-30.smt2	sat	30470	sat	na	114	sat	115	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tempo-depth-9.smt2	sat	8857	sat	na	113	sat	116	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tempo-matrix8x8.pddl.smt2	sat	370795	sat	na	3718	sat	618	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tempo-width-9.smt2	sat	30875	sat	na	114	sat	116	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A10.smt2	sat	17805	sat	na	115	sat	114	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-04.smt2	sat	5656	sat	na	113	sat	112	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-30.smt2	sat	39465	sat	na	113	sat	112	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2	unknown	1579197	unknown	ResourceLimit	21760	sat	1714	online CDCL(T) LRA atom cap exceeded (3791 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tempo-width-40.smt2	sat	510155	sat	na	5619	sat	2515	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2	unknown	17002591	HARDKILL	na	32203	sat	6922	killed by external timeout at 32s
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	unsat	852591	unknown	ResourceLimit	611	unsat	6719	online CDCL(T) LRA atom cap exceeded (7330 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2	unknown	1782445	unknown	ResourceLimit	21935	sat	909	online CDCL(T) LRA atom cap exceeded (4285 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unsat	1050353	unknown	ResourceLimit	1314	unsat	11224	online CDCL(T) LRA atom cap exceeded (10676 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2	unknown	17021484	HARDKILL	na	32202	sat	15427	killed by external timeout at 32s
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/disj_nightmare.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unsat	4921206	unknown	ResourceLimit	5216	unsat	4218	online CDCL(T) LRA atom cap exceeded (36086 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	sat	1556351	unknown	ResourceLimit	1514	sat	11026	online CDCL(T) LRA atom cap exceeded (12453 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_0.lp.smt2	unknown	1782809	unknown	ResourceLimit	21831	sat	16237	online CDCL(T) LRA atom cap exceeded (4293 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	sat	8121611	unknown	ResourceLimit	7319	timeout	24181	online CDCL(T) LRA atom cap exceeded (52475 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2	unknown	1571805	unknown	ResourceLimit	21532	timeout	24056	online CDCL(T) LRA atom cap exceeded (3791 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	sat	10950201	unknown	ResourceLimit	8021	timeout	24075	online CDCL(T) LRA atom cap exceeded (69255 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/eric.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2	sat	1537316	unknown	ResourceLimit	911	timeout	24065	online CDCL(T) LRA atom cap exceeded (14369 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ex11.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unsat	3053124	unknown	ResourceLimit	3214	timeout	24077	online CDCL(T) LRA atom cap exceeded (23615 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	sat	937621	unknown	ResourceLimit	917	sat	4220	online CDCL(T) LRA atom cap exceeded (8972 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	sat	730108	unknown	ResourceLimit	814	sat	2116	online CDCL(T) LRA atom cap exceeded (6780 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	sat	2207795	unknown	ResourceLimit	2319	sat	19755	online CDCL(T) LRA atom cap exceeded (15132 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration1_Lasso_4-lexTemplate.smt2	sat	3248355	unknown	ResourceLimit	3017	timeout	24089	online CDCL(T) LRA atom cap exceeded (27700 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2	sat	1898073	unknown	ResourceLimit	2120	sat	4620	online CDCL(T) LRA atom cap exceeded (15663 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	sat	1605652	unknown	ResourceLimit	1217	sat	12830	online CDCL(T) LRA atom cap exceeded (11182 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration1_Loop_4-lexTemplate.smt2	sat	4822062	unknown	ResourceLimit	4428	timeout	24071	online CDCL(T) LRA atom cap exceeded (41853 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	sat	1269651	unknown	ResourceLimit	1113	sat	8225	online CDCL(T) LRA atom cap exceeded (11265 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/janne_complex.t2.c_Iteration3_Lasso_4-pieceTemplate.smt2	unsat	3131302	unknown	ResourceLimit	2822	timeout	24071	online CDCL(T) LRA atom cap exceeded (23448 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration9_Loop_4-lexTemplate.smt2	sat	5289137	unknown	ResourceLimit	4671	timeout	24168	online CDCL(T) LRA atom cap exceeded (43433 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ludcmp.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	sat	3841153	unknown	ResourceLimit	3720	timeout	24162	online CDCL(T) LRA atom cap exceeded (23808 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unsat	2510389	unknown	ResourceLimit	2513	timeout	24070	online CDCL(T) LRA atom cap exceeded (18040 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration5_Lasso_6-phaseTemplate.smt2	sat	2353837	unknown	ResourceLimit	2418	timeout	24080	online CDCL(T) LRA atom cap exceeded (21418 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration6_Lasso_6-phaseTemplate.smt2	sat	2394275	unknown	ResourceLimit	2214	timeout	24092	online CDCL(T) LRA atom cap exceeded (21618 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	sat	2214563	unknown	ResourceLimit	2419	timeout	24090	online CDCL(T) LRA atom cap exceeded (18149 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration7_Loop_7-phaseTemplate.smt2	unsat	6988776	unknown	ResourceLimit	8132	timeout	24174	online CDCL(T) LRA atom cap exceeded (50516 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	unsat	2146756	unknown	ResourceLimit	2040	timeout	24105	online CDCL(T) LRA atom cap exceeded (19375 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2	sat	2270077	unknown	ResourceLimit	3004	timeout	24078	online CDCL(T) LRA atom cap exceeded (23577 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	sat	6121174	unknown	ResourceLimit	11370	timeout	24189	online CDCL(T) LRA atom cap exceeded (29544 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	unsat	4970156	unknown	ResourceLimit	5817	timeout	24085	online CDCL(T) LRA atom cap exceeded (50006 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-pieceTemplate.smt2	unsat	1174824	unknown	ResourceLimit	925	timeout	24107	online CDCL(T) LRA atom cap exceeded (11575 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	unsat	831507	unknown	ResourceLimit	628	unsat	15291	online CDCL(T) LRA atom cap exceeded (8905 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/joey_false-termination.c_Iteration1_Loop_7-phaseTemplate.smt2	sat	798912	unknown	ResourceLimit	1019	sat	2625	online CDCL(T) LRA atom cap exceeded (8222 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_7-phaseTemplate.smt2	unsat	1022101	unknown	ResourceLimit	1532	timeout	24073	online CDCL(T) LRA atom cap exceeded (10326 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/Masse_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	unsat	1353782	unknown	ResourceLimit	1020	timeout	24064	online CDCL(T) LRA atom cap exceeded (13570 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	unsat	12818192	unknown	ResourceLimit	12401	timeout	24206	online CDCL(T) LRA atom cap exceeded (126762 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	14043584	unknown	ResourceLimit	13684	timeout	24150	online CDCL(T) LRA atom cap exceeded (140351 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	sat	432169	unknown	ResourceLimit	534	sat	5543	online CDCL(T) LRA atom cap exceeded (4628 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unsat	1181131	unknown	ResourceLimit	1119	unsat	13946	online CDCL(T) LRA atom cap exceeded (13107 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_4-pieceTemplate.smt2	unsat	120358	unknown	ResourceLimit	125	timeout	24090	online CDCL(T) LRA atom cap exceeded (1215 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/aviad_true-termination.c_Iteration1_Loop_4-nestedTemplate.smt2	sat	9073381	unknown	ResourceLimit	10770	timeout	24244	online CDCL(T) LRA atom cap exceeded (89036 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	sat	17864959	unknown	ResourceLimit	17208	timeout	24191	online CDCL(T) LRA atom cap exceeded (184523 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	sat	832647	unknown	ResourceLimit	829	timeout	24116	online CDCL(T) LRA atom cap exceeded (9103 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2	unsat	792570	unknown	ResourceLimit	827	unsat	15302	online CDCL(T) LRA atom cap exceeded (7533 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	sat	730456	unknown	ResourceLimit	1025	sat	12645	online CDCL(T) LRA atom cap exceeded (8194 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Collatz.bpl_Iteration1_Loop_6-phaseTemplate.smt2	unsat	11282707	unknown	ResourceLimit	10549	timeout	24118	online CDCL(T) LRA atom cap exceeded (107457 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	unsat	745905	unknown	ResourceLimit	830	timeout	24089	online CDCL(T) LRA atom cap exceeded (8497 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unsat	75399	unknown	Timeout	24281	timeout	24102	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/TelAviv-AmirMinimum.bpl_Iteration1_Loop_4-pieceTemplate.smt2	sat	3251654	unknown	ResourceLimit	3420	timeout	24172	online CDCL(T) LRA atom cap exceeded (30883 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_7-nestedTemplate.smt2	sat	3250497	unknown	ResourceLimit	4172	timeout	24361	online CDCL(T) LRA atom cap exceeded (33299 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unsat	1910208	unknown	ResourceLimit	1825	timeout	24151	online CDCL(T) LRA atom cap exceeded (14952 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s8.smt2	sat	709580	unknown	ResourceLimit	413	sat	3017	online CDCL(T) LRA atom cap exceeded (1049 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate.smt2	sat	4604204	unknown	ResourceLimit	5431	timeout	24149	online CDCL(T) LRA atom cap exceeded (34674 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate.smt2	sat	7842209	unknown	ResourceLimit	13967	timeout	24252	online CDCL(T) LRA atom cap exceeded (72079 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p-driverlogNumeric_s7.smt2	sat	80895	unknown	Timeout	24091	sat	113	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/keymaera/bouncing-ball-inv-node1886.smt2	unsat	881	unsat	na	114	unsat	117	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	unsat	1524	unsat	na	114	unsat	117	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/keymaera/water_tank-node23593.smt2	unsat	1128	unsat	na	111	unsat	112	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	sat	250756	unknown	ResourceLimit	214	sat	516	online CDCL(T) LRA atom cap exceeded (4413 > 1024)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p5-driverlogNumeric_s9.smt2	unsat	552636	unknown	Timeout	24155	unsat	214	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	sat	921	sat	na	114	sat	113	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	sat	890	sat	na	115	sat	120	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	sat	797	sat	na	116	sat	121	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	sat	811	sat	na	115	sat	118	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	sat	789	sat	na	123	sat	122	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	sat	781	sat	na	119	sat	117	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	unsat	807	unsat	na	115	unsat	112	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	sat	832	sat	na	113	sat	113	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	sat	833	sat	na	113	sat	113	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	sat	777	sat	na	114	sat	112	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	sat	838	sat	na	116	sat	113	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	sat	824	sat	na	116	sat	113	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	sat	852	sat	na	112	sat	115	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	sat	825	sat	na	116	sat	112	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	sat	843	sat	na	125	sat	120	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	sat	828	sat	na	117	sat	124	
