file	declared	bytes	axeyum	unknown_kind	axeyum_ms	z3	z3_ms	detail
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium19.smt2	unsat	11830	unknown	ResourceLimit	20129	unsat	107	lazy function-consistency CEGAR inconclusive (applications=451, function_groups=3, potential_pairs=82701, solve_rounds=9, elapsed_ms=8243, sat_candidates=8, first_candidate_ms=101, last_candidate_ms=5
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_17.smt2	sat	6367	unknown	ResourceLimit	7352	sat	107	lazy function-consistency CEGAR inconclusive (applications=57, function_groups=17, potential_pairs=76, solve_rounds=3, elapsed_ms=7031, sat_candidates=2, first_candidate_ms=6109, last_candidate_ms=622
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium9.smt2	unsat	3674	unknown	ResourceLimit	12272	unsat	108	lazy function-consistency CEGAR inconclusive (applications=131, function_groups=3, potential_pairs=5711, solve_rounds=7, elapsed_ms=2569, sat_candidates=6, first_candidate_ms=57, last_candidate_ms=133
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium16.smt2	unsat	8860	unknown	ResourceLimit	24043	unsat	108	lazy function-consistency CEGAR inconclusive (applications=334, function_groups=3, potential_pairs=43728, solve_rounds=19, elapsed_ms=22952, sat_candidates=18, first_candidate_ms=62, last_candidate_ms
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium6.smt2	unsat	2288	unknown	Timeout	24354	unsat	108	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_03_20.smt2	sat	7408	unknown	ResourceLimit	11919	sat	109	lazy function-consistency CEGAR inconclusive (applications=66, function_groups=20, potential_pairs=85, solve_rounds=3, elapsed_ms=11593, sat_candidates=2, first_candidate_ms=10532, last_candidate_ms=1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_08.smt2	sat	5222	unknown	ResourceLimit	12520	sat	108	lazy function-consistency CEGAR inconclusive (applications=38, function_groups=8, potential_pairs=79, solve_rounds=3, elapsed_ms=12188, sat_candidates=2, first_candidate_ms=10436, last_candidate_ms=10
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_11.smt2	sat	6965	unknown	Timeout	24314	sat	116	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_14.smt2	sat	8711	unknown	Timeout	24333	sat	118	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_17.smt2	sat	10457	unknown	Timeout	24339	sat	120	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_04_20.smt2	sat	12203	unknown	Timeout	24282	sat	112	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_05.smt2	sat	5113	unknown	Timeout	24341	sat	117	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_08.smt2	sat	7741	unknown	Timeout	24295	sat	115	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_11.smt2	sat	10383	unknown	Timeout	24290	sat	117	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_14.smt2	sat	13029	unknown	Timeout	24369	sat	120	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_20.smt2	sat	26008	unknown	ResourceLimit	231	sat	117	lazy function-consistency CEGAR inconclusive (applications=126, function_groups=20, potential_pairs=343, solve_rounds=1, elapsed_ms=23, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_17.smt2	sat	15675	unknown	Timeout	24376	sat	115	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_05_20.smt2	sat	18327	unknown	Timeout	24397	sat	127	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_05.smt2	sat	7083	unknown	Timeout	24377	sat	125	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_08.smt2	sat	10803	unknown	Timeout	24423	sat	123	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_17.smt2	sat	29767	unknown	ResourceLimit	218	sat	124	lazy function-consistency CEGAR inconclusive (applications=125, function_groups=17, potential_pairs=406, solve_rounds=1, elapsed_ms=31, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_20.smt2	sat	35092	unknown	ResourceLimit	121	sat	123	lazy function-consistency CEGAR inconclusive (applications=146, function_groups=20, potential_pairs=469, solve_rounds=1, elapsed_ms=15, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_11.smt2	sat	14539	unknown	Timeout	24382	sat	120	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_14.smt2	sat	18280	unknown	Timeout	24387	sat	122	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_06_17.smt2	sat	22051	unknown	Timeout	24358	sat	119	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_11.smt2	sat	25065	unknown	ResourceLimit	217	sat	125	lazy function-consistency CEGAR inconclusive (applications=94, function_groups=11, potential_pairs=363, solve_rounds=1, elapsed_ms=23, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_14.smt2	sat	31779	unknown	ResourceLimit	222	sat	123	lazy function-consistency CEGAR inconclusive (applications=118, function_groups=14, potential_pairs=447, solve_rounds=1, elapsed_ms=29, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_17.smt2	sat	38679	unknown	ResourceLimit	232	sat	116	lazy function-consistency CEGAR inconclusive (applications=142, function_groups=17, potential_pairs=531, solve_rounds=1, elapsed_ms=16, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_20.smt2	sat	45579	unknown	ResourceLimit	221	sat	119	lazy function-consistency CEGAR inconclusive (applications=166, function_groups=20, potential_pairs=615, solve_rounds=1, elapsed_ms=20, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_05.smt2	sat	9401	unknown	Timeout	24380	sat	128	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_11.smt2	sat	31449	unknown	ResourceLimit	226	sat	120	lazy function-consistency CEGAR inconclusive (applications=105, function_groups=11, potential_pairs=457, solve_rounds=1, elapsed_ms=31, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_14.smt2	sat	40116	unknown	ResourceLimit	223	sat	117	lazy function-consistency CEGAR inconclusive (applications=132, function_groups=14, potential_pairs=565, solve_rounds=1, elapsed_ms=36, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_17.smt2	sat	48798	unknown	ResourceLimit	328	sat	125	lazy function-consistency CEGAR inconclusive (applications=159, function_groups=17, potential_pairs=673, solve_rounds=1, elapsed_ms=49, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_20.smt2	sat	57480	unknown	ResourceLimit	223	sat	122	lazy function-consistency CEGAR inconclusive (applications=186, function_groups=20, potential_pairs=781, solve_rounds=1, elapsed_ms=25, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_08.smt2	sat	14408	unknown	Timeout	24346	sat	120	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_08.smt2	sat	28594	unknown	ResourceLimit	222	sat	120	lazy function-consistency CEGAR inconclusive (applications=86, function_groups=8, potential_pairs=427, solve_rounds=1, elapsed_ms=29, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=none,
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_11.smt2	sat	38895	unknown	ResourceLimit	223	sat	120	lazy function-consistency CEGAR inconclusive (applications=116, function_groups=11, potential_pairs=562, solve_rounds=1, elapsed_ms=37, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_14.smt2	sat	49599	unknown	ResourceLimit	322	sat	122	lazy function-consistency CEGAR inconclusive (applications=146, function_groups=14, potential_pairs=697, solve_rounds=1, elapsed_ms=53, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_11.smt2	sat	19433	unknown	Timeout	24345	sat	119	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_07_14.smt2	sat	24464	unknown	Timeout	24381	sat	119	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_17.smt2	sat	60303	unknown	ResourceLimit	324	sat	114	lazy function-consistency CEGAR inconclusive (applications=176, function_groups=17, potential_pairs=832, solve_rounds=1, elapsed_ms=56, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_10_20.smt2	sat	71007	unknown	ResourceLimit	215	sat	122	lazy function-consistency CEGAR inconclusive (applications=206, function_groups=20, potential_pairs=967, solve_rounds=1, elapsed_ms=34, sat_candidates=0, first_candidate_ms=none, last_candidate_ms=non
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_05.smt2	unsat	2171	unsat	na	320	unsat	117	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_05.smt2	sat	12067	unknown	Timeout	24339	sat	127	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_08.smt2	unsat	3200	unsat	na	822	unsat	121	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_11.smt2	unsat	4237	unsat	na	1928	unsat	122	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_08_08.smt2	sat	18556	unknown	Timeout	24322	sat	123	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_14.smt2	unsat	5278	unsat	na	2925	unsat	122	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_04_05.smt2	unsat	3445	unsat	na	1724	unsat	125	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_uns_03_17.smt2	unsat	6319	unsat	na	5534	unsat	122	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_05.smt2	sat	15092	unknown	Timeout	24329	sat	116	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLIA/mathsat/Hash/hash_sat_09_08.smt2	sat	23258	unknown	Timeout	24359	sat	112	preprocessed dispatch timeout after reduced solve
