file	base_2611e14b0	ms	main_054104068	ms	first	status
QF_LRA/miplib/fixnet-5000.smt2	unknown	24132	unknown	24131	B	sat
QF_LRA/miplib/vpm2-5.smt2	unknown	24129	unknown	24132	A	unsat
QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	unsat	508	unsat	508	B	unsat
QF_LRA/sal/tgc/tgc_io-safe-13.smt2	unknown	4212	unknown	4210	A	unsat
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	unsat	107	unsat	106	B	unsat
QF_LRA/sc/sc-15.base.cvc.smt2	unknown	24029	unknown	24129	A	unsat
QF_LRA/sc/sc-23.base.cvc.smt2	unknown	24129	unknown	24030	B	unsat
QF_LRA/sc/sc-31.base.cvc.smt2	unknown	24131	unknown	24131	A	unsat
QF_LRA/sc/sc-39.base.cvc.smt2	unknown	24132	unknown	24131	B	unsat
QF_LRA/spider_benchmarks/frame_prop.base.smt2	unsat	1210	unsat	1108	A	unsat
QF_LRA/spider_benchmarks/reint_to_least.base.smt2	unsat	207	unsat	208	B	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_array1.i_3_2_2.bpl_11.smt2	unknown	24026	unknown	24027	A	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_copy3_ground.i_3_2_2.bpl_7.smt2	unknown	24029	unknown	24029	B	unsat
QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2	unknown	25331	unknown	25132	A	unknown
QF_LRA/2019-ezsmt/blending/24.smt2	sat	2910	sat	3010	B	unknown
QF_LRA/2019-ezsmt/routingMin/SCC_strong/d50.9.smt2	sat	208	sat	209	A	unknown
QF_LRA/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2	sat	6413	sat	6012	B	unknown
QF_LRA/DTP-Scheduling/constraints-tempo-depth-30.smt2	sat	109	sat	108	A	sat
QF_LRA/DTP-Scheduling/constraints-tempo-width-9.smt2	sat	107	sat	107	B	sat
QF_LRA/LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	none	6101	none	6086	A	unsat
QF_LRA/LassoRanker/CooperatingT2/disj_nightmare.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	none	10104	none	10106	B	unsat
QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration1_Lasso_4-lexTemplate.smt2	none	7307	none	7394	A	sat
QF_LRA/LassoRanker/CooperatingT2/janne_complex.t2.c_Iteration3_Lasso_4-pieceTemplate.smt2	none	7285	none	7195	B	unsat
QF_LRA/LassoRanker/CooperatingT2/p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	none	5579	none	5590	A	sat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration5_Lasso_6-phaseTemplate.smt2	none	6985	none	6887	B	sat
QF_LRA/LassoRanker/CooperatingT2/toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	none	9894	none	9692	A	sat
QF_LRA/LassoRanker/SV-COMP/GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2	none	27613	none	26912	B	unknown
QF_LRA/LassoRanker/SV-COMP/Masse_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	none	5891	none	5898	A	unsat
QF_LRA/LassoRanker/SV-COMP/joey_false-termination.c_Iteration1_Loop_7-phaseTemplate.smt2	unknown	24431	unknown	25231	B	sat
QF_LRA/LassoRanker/Ultimate/Collatz.bpl_Iteration1_Loop_6-phaseTemplate.smt2	none	14091	none	14703	A	unsat
QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2	unknown	24229	unknown	24428	B	unsat
QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate.smt2	none	16492	none	16089	A	sat
QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate.smt2	none	10088	none	9684	B	sat
QF_LRA/clock_synchro/clocksynchro_2clocks.main_invar.base.smt2	unsat	2609	unsat	2609	A	unsat
QF_LRA/keymaera/bouncing-ball-inv-node1886.smt2	unsat	106	unsat	106	B	unsat
QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	sat	12018	sat	14921	A	sat
QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	sat	107	sat	107	B	sat
QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	sat	106	sat	107	A	sat
QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	sat	107	sat	107	B	sat
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	sat	107	sat	107	A	sat
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	sat	107	sat	107	B	sat
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	unsat	107	unsat	107	A	unsat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	unsat	106	unsat	107	B	unsat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	sat	107	sat	107	A	sat
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	sat	106	sat	106	B	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	sat	107	sat	107	A	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	sat	107	sat	107	B	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	sat	107	sat	107	A	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	unsat	107	unsat	107	B	unsat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	sat	107	sat	107	A	sat
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	sat	107	sat	106	B	sat
QF_LRA/miplib/opt1217--57.smt2	unknown	24131	unknown	24131	A	unsat
QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	unknown	206	unknown	207	B	sat
QF_LRA/sal/pursuit/pursuit-safety-16.smt2	unknown	24029	unknown	24030	A	unsat
QF_LRA/sal/tgc/tgc_io-safe-20.smt2	unknown	4811	unknown	4911	B	sat
QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	unsat	106	unsat	107	A	unsat
QF_LRA/sc/sc-17.base.cvc.smt2	unknown	24029	unknown	24128	B	unsat
QF_LRA/sc/sc-25.base.cvc.smt2	unknown	24127	unknown	24029	A	unsat
QF_LRA/sc/sc-33.base.cvc.smt2	unknown	24131	unknown	24131	B	unsat
QF_LRA/sc/sc-5.base.cvc.smt2	unsat	11717	unsat	11717	A	unsat
QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	unsat	1308	unsat	1308	B	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	unknown	24025	unknown	24033	A	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_init5_ground.i_3_2_2.bpl_7.smt2	unknown	24135	unknown	24132	B	unsat
QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2	unknown	25135	unknown	25135	A	unknown
QF_LRA/2019-ezsmt/blending/5.smt2	unsat	4012	unsat	3914	B	unknown
QF_LRA/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2	sat	2210	sat	2310	A	unknown
QF_LRA/DTP-Scheduling/constraints-cooking06.smt2	sat	109	sat	108	B	sat
QF_LRA/DTP-Scheduling/constraints-tempo-depth-9.smt2	sat	108	sat	108	A	sat
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A10.smt2	sat	108	sat	108	B	sat
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	none	10692	none	10389	A	sat
QF_LRA/LassoRanker/CooperatingT2/elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	none	5981	none	5883	B	sat
QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	none	6081	none	5882	A	sat
QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	none	5582	none	5580	B	sat
QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	none	6684	none	6786	A	unsat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration6_Lasso_6-phaseTemplate.smt2	none	7088	none	6888	B	sat
QF_LRA/LassoRanker/SV-COMP/Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	none	6500	none	6841	A	unsat
QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	none	19196	none	21943	B	unsat
QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	unknown	24533	unknown	25335	A	unsat
QF_LRA/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	24135	unknown	24033	B	unsat
QF_LRA/LassoRanker/Ultimate/Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	24534	unknown	25133	A	sat
QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unknown	24735	unknown	24234	B	sat
QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_7-nestedTemplate.smt2	none	7798	none	7592	A	sat
QF_LRA/TM/p-driverlogNumeric_s7.smt2	sat	108	sat	110	B	sat
QF_LRA/clock_synchro/clocksynchro_4clocks.main_invar.base.smt2	unsat	1108	unsat	1009	A	unsat
QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	unsat	107	unsat	108	B	unsat
QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	sat	107	sat	109	A	sat
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	sat	108	sat	108	B	sat
QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	sat	109	sat	108	A	sat
QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	sat	109	sat	108	B	sat
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	unsat	110	unsat	109	A	unsat
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0051.smt2	sat	108	sat	108	B	sat
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	unsat	108	unsat	108	A	unsat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	unsat	108	unsat	109	B	unsat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	unsat	109	unsat	107	A	unsat
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	sat	109	sat	107	B	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	sat	109	sat	109	A	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	sat	109	sat	107	B	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	unsat	109	unsat	110	A	unsat
QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	sat	108	sat	109	B	sat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2	sat	109	sat	107	A	sat
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	sat	110	sat	109	B	sat
QF_LRA/miplib/pp08a-1000.smt2	unknown	24134	unknown	24137	A	unsat
QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	unsat	7818	unsat	8319	B	unsat
QF_LRA/sal/pursuit/pursuit-safety-5.smt2	unsat	209	unsat	208	A	unsat
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	unsat	108	unsat	108	B	unsat
QF_LRA/sc/sc-11.base.cvc.smt2	unknown	24135	unknown	24139	A	unsat
QF_LRA/sc/sc-19.base.cvc.smt2	unknown	24034	unknown	24035	B	unsat
QF_LRA/sc/sc-27.base.cvc.smt2	unknown	24135	unknown	24135	A	unsat
QF_LRA/sc/sc-35.base.cvc.smt2	unknown	24133	unknown	24133	B	unsat
QF_LRA/sc/sc-7.base.cvc.smt2	unknown	24032	unknown	24032	A	unsat
QF_LRA/spider_benchmarks/no_op_accs.base.smt2	unsat	1309	unsat	1309	B	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_half_2.i_3_6_2.bpl_7.smt2	unknown	24034	unknown	24033	A	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_strcmp_ground.i_4_2_2.bpl_11.smt2	unknown	24234	unknown	24337	B	unsat
QF_LRA/2019-ezsmt/blending/1.smt2	unsat	3911	unsat	4011	A	unknown
QF_LRA/2019-ezsmt/robotics/1_4.smt2	unsat	108	unsat	108	B	unknown
QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_0.lp.smt2	unknown	24232	unknown	24233	A	unknown
QF_LRA/DTP-Scheduling/constraints-cooking14.smt2	sat	107	sat	108	B	sat
QF_LRA/DTP-Scheduling/constraints-tempo-matrix8x8.pddl.smt2	sat	1208	sat	1208	A	sat
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-04.smt2	sat	108	sat	107	B	sat
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	none	12887	none	12992	A	sat
QF_LRA/LassoRanker/CooperatingT2/eric.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2	none	5782	none	5888	B	sat
QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration1_Loop_4-lexTemplate.smt2	none	7385	none	7383	A	sat
QF_LRA/LassoRanker/CooperatingT2/ludcmp.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	none	8396	none	7995	B	sat
QF_LRA/LassoRanker/CooperatingT2/queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2	none	6793	none	6596	A	sat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration7_Loop_7-phaseTemplate.smt2	none	11699	none	11799	B	unsat
QF_LRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2	none	7004	none	6795	A	sat
QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-pieceTemplate.smt2	none	5584	none	5486	B	unsat
QF_LRA/LassoRanker/SV-COMP/TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	none	24203	none	22697	A	sat
QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	24031	unknown	24032	B	unsat
QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	24734	unknown	24236	A	sat
QF_LRA/LassoRanker/Ultimate/TelAviv-AmirMinimum.bpl_Iteration1_Loop_4-pieceTemplate.smt2	none	6687	none	7295	B	sat
QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	25133	unknown	25135	A	sat
QF_LRA/TM/p5-driverlogNumeric_s9.smt2	unsat	309	unsat	209	B	unsat
QF_LRA/clock_synchro/clocksynchro_6clocks.main_invar.base.smt2	unsat	3110	unsat	2910	A	unsat
QF_LRA/keymaera/water_tank-node23593.smt2	unsat	108	unsat	108	B	unsat
QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	sat	108	sat	108	A	sat
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	sat	108	sat	108	B	sat
QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	sat	109	sat	108	A	sat
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	sat	108	sat	108	B	sat
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0127.smt2	sat	109	sat	108	A	sat
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	unsat	107	unsat	109	B	unsat
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	sat	109	sat	108	A	sat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2	sat	109	sat	108	B	sat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	sat	108	sat	107	A	sat
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	sat	107	sat	108	B	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	sat	108	sat	108	A	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	sat	108	sat	108	B	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	sat	107	sat	109	A	sat
QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	sat	108	sat	109	B	sat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	sat	108	sat	108	A	sat
QF_LRA/miplib/danoint-266.smt2	unknown	24127	unknown	24127	B	sat
QF_LRA/miplib/pp08a-7349.smt2	unknown	24133	unknown	24134	A	unsat
QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	unsat	108	unsat	107	B	unsat
QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	unsat	108	unsat	109	A	unsat
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-17.smt2	unsat	207	unsat	209	B	unsat
QF_LRA/sc/sc-13.base.cvc.smt2	unknown	24033	unknown	24034	A	unsat
QF_LRA/sc/sc-21.base.cvc.smt2	unknown	24134	unknown	24034	B	unsat
QF_LRA/sc/sc-29.base.cvc.smt2	unknown	24034	unknown	24131	A	unsat
QF_LRA/sc/sc-37.base.cvc.smt2	unknown	24134	unknown	24135	B	unsat
QF_LRA/sc/sc-9.base.cvc.smt2	unknown	24134	unknown	24035	A	unsat
QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	unsat	1410	unsat	1310	B	unsat
