file	base_2611e14b0	ms	main_054104068	ms	first	status
QF_LIA/20220307-SMPT/2PhLockVParam/RF-12.smt2	unsat	106	unsat	107	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2	sat	108	sat	106	B	sat
QF_LIA/20220307-SMPT/BART-PT-002/RF-13.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-10.smt2	sat	108	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-00.smt2	sat	107	sat	106	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-10.smt2	sat	107	sat	109	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-04.smt2	sat	106	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-04.smt2	sat	107	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-03.smt2	sat	108	sat	106	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-12.smt2	unsat	107	unsat	107	B	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-09.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-03.smt2	sat	107	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-13.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-09.smt2	sat	107	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-13.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-01.smt2	sat	108	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-05.smt2	sat	107	sat	107	A	sat
QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__006.smt2	unknown	24131	unknown	24031	B	sat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__034.smt2	unsat	107	unsat	108	A	unsat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__018.smt2	sat	107	sat	107	B	sat
QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2	unknown	24228	unknown	24130	A	unsat
QF_LIA/bofill-scheduling/SMT_real_LIA/ex3000_2400_100.smt2	unsat	8115	unsat	8215	B	unsat
QF_LIA/bofill-scheduling/SMT_real_LIA/ex8280_2400_100.smt2	sat	16722	sat	16624	A	sat
QF_LIA/convert/convert-jpg2gif-query-1423.smt2	unknown	24132	unknown	24130	B	sat
QF_LIA/cut_lemmas/20-vars/cut_lemma_03_009.smt2	unknown	24033	unknown	24034	A	unsat
QF_LIA/mathsat/FISCHER10-13-fair.smt2	unknown	25035	unknown	25034	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-34-50.smt2	unknown	25136	unknown	25136	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-17-46.smt2	unknown	25137	unknown	25035	B	unsat
QF_LIA/nec-smt/large/checkpass_pwd/prp-17-34.smt2	unknown	22333	unknown	22333	A	sat
QF_LIA/nec-smt/large/checkpass_pwd/prp-35-43.smt2	unknown	22132	unknown	22131	B	sat
QF_LIA/nec-smt/large/bftpd_login/prp-57-48.smt2	unknown	24636	unknown	24736	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-31-50.smt2	unknown	25036	unknown	25036	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-15-46.smt2	unknown	25035	unknown	25135	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-16-46.smt2	unknown	24634	unknown	24835	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-0-48.smt2	unknown	24733	unknown	24735	A	unsat
QF_LIA/nec-smt/med/checkpass_pwd/prp-3-29.smt2	unknown	21430	unknown	21430	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-0-47.smt2	unknown	24734	unknown	25127	A	unsat
QF_LIA/rings/ring_2exp14_9vars_7ite_unsat.smt2	unknown	24134	unknown	24035	B	unsat
QF_LIA/rings/ring_2exp14_5vars_3ite_unsat.smt2	unknown	24131	unknown	24233	A	unsat
QF_LIA/slacks/25-12.slack.smt2	sat	2210	sat	2209	B	sat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__015.smt2.slack.smt2	sat	508	sat	508	A	sat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__019.smt2.slack.smt2	sat	4211	sat	4212	B	sat
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_016.smt2.slack.smt2	unknown	24230	unknown	24332	A	unsat
QF_LIA/2019-cmodelsdiff/stillLive/0006-still_live-11-1.smt2	sat	1409	sat	1410	B	unknown
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/jm2006_variant-O0.smt2	unknown	25031	unknown	25032	A	unknown
QF_LIA/20220307-SMPT/2PhLockVParam/RF-15.smt2	sat	107	sat	106	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-10.smt2	sat	107	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-02.smt2	unsat	108	unsat	107	B	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-10.smt2	sat	107	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-02.smt2	sat	106	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-05.smt2	sat	108	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-14.smt2	sat	107	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-00.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2	sat	107	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-04.smt2	sat	107	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2	sat	108	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-11.smt2	unsat	109	unsat	107	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-06.smt2	sat	107	sat	108	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-05.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-14.smt2	unsat	108	unsat	108	B	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2	sat	108	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-06.smt2	sat	107	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-15.smt2	unsat	108	unsat	107	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-11.smt2	unsat	108	unsat	109	B	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-11.smt2	unsat	107	unsat	108	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-10.smt2	sat	108	sat	108	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-02.smt2	unsat	108	unsat	108	A	unsat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__026.smt2	unsat	107	unsat	108	B	unsat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__030.smt2	unsat	108	unsat	107	A	unsat
QF_LIA/CIRC/multiplier/MULTIPLIER_64.msat.smt2	sat	408	sat	408	B	sat
QF_LIA/bofill-scheduling/SMT_random_LIA/ex20400_2600_100.smt2	unknown	24130	unknown	24130	A	sat
QF_LIA/bofill-scheduling/SMT_real_LIA/ex4320_2400_100.smt2	unsat	8216	unsat	8116	B	unsat
QF_LIA/bofill-scheduling/SMT_real_LIA/ex9600_2400_100.smt2	sat	14922	sat	14821	A	sat
QF_LIA/convert/convert-jpg2gif-query-1501.smt2	unknown	8515	unknown	8516	B	unknown
QF_LIA/dillig/20-30.smt2	sat	10017	sat	9918	A	sat
QF_LIA/mathsat/FISCHER6-4-fair.smt2	unsat	407	unsat	408	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-48-49.smt2	unknown	25135	unknown	25135	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-29-47.smt2	unknown	25135	unknown	25135	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-20-49.smt2	unknown	24936	unknown	24936	A	unsat
QF_LIA/nec-smt/large/checkpass_pwd/prp-4-38.smt2	unknown	24230	unknown	24227	B	sat
QF_LIA/nec-smt/large/getoption/prp-2-200.smt2	unknown	10620	unknown	10519	A	sat
QF_LIA/nec-smt/large/bftpd_login/prp-44-46.smt2	unknown	23834	unknown	23633	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-27-47.smt2	unknown	25035	unknown	24935	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-5-47.smt2	unknown	25129	unknown	25136	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-19-50.smt2	unknown	25136	unknown	25134	A	unsat
QF_LIA/nec-smt/med/checkpass_pwd/prp-8-22.smt2	unknown	20331	unknown	20330	B	sat
QF_LIA/pb2010/normalized-j606_1-unsat.smt2	unsat	209	unsat	208	A	unsat
QF_LIA/rings/ring_2exp4_7vars_4ite_unsat.smt2	unknown	24034	unknown	24032	B	unsat
QF_LIA/rings/ring_2exp16_9vars_1ite_unsat.smt2	unknown	24035	unknown	24034	A	unsat
QF_LIA/slacks/35-11.slack.smt2	sat	4111	sat	4112	B	sat
