file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
QF_ABVFP/20170428-Liew-KLEE/aachen_real_diction_style.x86_64/query.01.smt2	unknown	25.03	ok	unknown	24.03	ok	unsat	1.01	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_mpqload.x86_64/query.021.smt2	unsat	1.91	ok	unsat	0.51	ok	unsat	0.21	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_mpqload.x86_64/query.112.smt2	unsat	0.11	ok	unsat	0.21	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_mul.x86_64/query.17.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_negate.x86_64/query.22.smt2	unsat	18.12	ok	unsat	1.21	ok	unsat	1.21	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_gmp_gmp_klee_precision.x86_64/query.082.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_libmatheval_sym_x.x86_64/query.09.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_sorting_doubles.x86_64/query.33.smt2	unsat	0.31	ok	unsat	2.51	ok	unknown	26.20	rc134	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_sorting_full_sym_doubles.x86_64/query.05.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_sorting_full_sym_floats.x86_64/query.31.smt2	unknown	25.03	ok	unsat	0.11	ok	unsat	2.71	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_real_wxpro_tostr.x86_64/query.27.smt2	unknown	25.03	ok	unsat	0.31	ok	unsat	1.51	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_syn_atof_default.x86_64/query.273.smt2	unknown	25.13	ok	unsat	2.91	ok	unknown	0.21	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_syn_inf_float.x86_64/query.11.smt2	unknown	25.03	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/aachen_syn_nan_float.x86_64/query.03.smt2	unknown	25.03	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_histogram2d_klee_bug.x86_64/query.008.smt2	unknown	25.03	ok	unsat	4.51	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_histogram2d_klee_bug.x86_64/query.099.smt2	unknown	25.03	ok	unknown	24.03	ok	unsat	0.51	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0067.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0158.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0249.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0340.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0431.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0522.smt2	sat	0.21	ok	sat	0.11	ok	sat	0.21	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0613.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0704.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0795.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0886.smt2	sat	0.21	ok	sat	0.11	ok	sat	0.11	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.0977.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.1069.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.21	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.1160.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.1251.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.1342.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.1433.smt2	sat	0.21	ok	sat	0.11	ok	sat	0.21	ok	sat
QF_ABVFP/20170428-Liew-KLEE/imperial_gsl_benchmarks_sort_smallest_klee.x86_64/query.1524.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
