file	base	base_s	lane	lane_s	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_224.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_49.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_84.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_45.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all.i_1.smt2	unknown	0.11	unknown	0.10	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all.i_54.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all_reverse.i_38.smt2	unknown	0.11	unknown	0.10	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_37.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-2.i_27.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_10.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_56.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_3.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_65.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/splice-2.i_20.smt2	unknown	0.11	unknown	0.21	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/splice-2.i_77.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/split_list_test05-1.i_4.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sum_array-2-1.i_14.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/sum_array-2.i_29.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-0134.i_14.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-0134.i_45.smt2	unknown	0.11	unknown	0.21	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-0137.i_33.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-0504_1.i_0.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-0513.i_8.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-0513_1.i_41.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-0513_1.i_84.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_103.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_126.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_149.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_175.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_198.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_22.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_242.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_266.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_29.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_311.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_334.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_359.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_382.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_407.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_431.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_454.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_477.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_5.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_521.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_544.smt2	unknown	0.11	unknown	0.10	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_569.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_74.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_98.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_3.smt2	unknown	0.11	unknown	1.51	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex.i_10.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex.i_37.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-1.i_24.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-1.i_5.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-1.i_79.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-2.i_12.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-2.i_37.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-2.i_74.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/tree_cnstr.i_1.smt2	sat	0.11	sat	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/tree_of_cslls.i_26.smt2	unknown	0.11	unknown	0.11	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/ABV/20230321-UltimateAutomizerSvcomp2023/tree_stack.i_9.smt2	unknown	0.11	unknown	0.11	unknown
