file	axeyum	axeyum_s	axeyum_k	status
AUFNIRA/FFT/smtlib.662069.smt2	unknown	0.71	ok	unsat
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_1.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.665247.smt2	unknown	0.21	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_14.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.671569.smt2	unknown	0.51	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_19.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.673324.smt2	unknown	5.92	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_24.smt2	unknown	0.12	ok	unknown
AUFNIRA/FFT/smtlib.674037.smt2	unknown	5.72	ok	unknown
AUFNIRA/FFT/smtlib.681188.smt2	unknown	0.62	ok	unsat
AUFNIRA/FFT/smtlib.688983.smt2	unknown	0.71	ok	unsat
AUFNIRA/FFT/smtlib.697550.smt2	unknown	1.12	ok	unknown
AUFNIRA/FFT/smtlib.698113.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/smtlib.700022.smt2	unknown	22.74	ok	unknown
AUFNIRA/FFT/smtlib.700096.smt2	unknown	3.91	ok	unknown
AUFNIRA/FFT/smtlib.707123.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.711486.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.712540.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.714922.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.743633.smt2	unknown	5.01	ok	unknown
AUFNIRA/FFT/smtlib.747589.smt2	unknown	13.62	ok	unknown
AUFNIRA/FFT/smtlib.751753.smt2	unknown	13.93	ok	unknown
AUFNIRA/FFT/smtlib.756005.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.760228.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.764451.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.768674.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.776019.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.780306.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/smtlib.784698.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/smtlib.788836.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.792971.smt2	unknown	0.82	ok	unknown
AUFNIRA/FFT/smtlib.797178.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/smtlib.801385.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.805592.smt2	unknown	0.41	ok	unsat
AUFNIRA/FFT/smtlib.809799.smt2	unknown	0.31	ok	unsat
AUFNIRA/FFT/smtlib.813971.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.818913.smt2	unknown	13.72	ok	unknown
AUFNIRA/FFT/smtlib.822925.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.825782.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/smtlib.827387.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.830659.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.833494.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/smtlib.835099.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.838638.smt2	unknown	10.12	ok	unknown
AUFNIRA/FFT/smtlib.846296.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.850480.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.854640.smt2	unknown	3.31	ok	unknown
AUFNIRA/FFT/smtlib.858350.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.860981.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/smtlib.864863.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.868836.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.872800.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.876764.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.880728.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.908174.smt2	unknown	0.81	ok	unknown
AUFNIRA/FFT/smtlib.916820.smt2	unknown	1.01	ok	unknown
AUFNIRA/FFT/smtlib.925543.smt2	unknown	0.91	ok	unknown
AUFNIRA/FFT/smtlib.933524.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.939774.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.940561.smt2	unknown	2.41	ok	unknown
AUFNIRA/FFT/smtlib.943691.smt2	unknown	24.03	ok	unknown
AUFNIRA/FFT/smtlib.946545.smt2	unknown	25.04	ok	unknown
AUFNIRA/FFT/smtlib.954058.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.958319.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.560298.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.561997.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.609085.smt2	unknown	3.81	ok	unknown
AUFNIRA/FFT/z3.610121.smt2	unknown	1.81	ok	unknown
AUFNIRA/FFT/z3.613729.smt2	unknown	5.91	ok	unknown
AUFNIRA/FFT/z3.614780.smt2	unknown	2.21	ok	unknown
AUFNIRA/FFT/z3.618374.smt2	unknown	5.21	ok	unknown
AUFNIRA/FFT/z3.619415.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.621866.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/z3.622683.smt2	unknown	25.04	ok	unsat
AUFNIRA/FFT/z3.625933.smt2	unknown	21.84	ok	unsat
AUFNIRA/FFT/z3.628546.smt2	unknown	1.91	ok	unsat
AUFNIRA/FFT/z3.630048.smt2	unknown	3.11	ok	unsat
AUFNIRA/FFT/z3.633492.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.634134.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.634248.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.635554.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.636136.smt2	unknown	9.02	ok	unknown
AUFNIRA/FFT/z3.637557.smt2	unknown	4.03	ok	unsat
AUFNIRA/FFT/z3.638194.smt2	unknown	14.73	ok	unknown
AUFNIRA/FFT/z3.639724.smt2	unknown	2.81	ok	unsat
AUFNIRA/FFT/z3.640330.smt2	unknown	24.83	ok	unknown
AUFNIRA/FFT/z3.641708.smt2	unknown	0.91	ok	unsat
AUFNIRA/FFT/z3.647039.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.647389.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.649061.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.649332.smt2	unknown	25.04	ok	unknown
AUFNIRA/FFT/z3.655425.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.655977.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.659235.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.659996.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.661728.smt2	unknown	25.04	ok	unknown
AUFNIRA/FFT/z3.661994.smt2	unknown	24.83	ok	unsat
AUFNIRA/FFT/z3.663700.smt2	unknown	25.04	ok	unknown
AUFNIRA/FFT/z3.663953.smt2	unknown	25.03	ok	unsat
AUFNIRA/FFT/z3.667166.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.667943.smt2	unknown	17.53	ok	unknown
AUFNIRA/FFT/z3.672518.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.673310.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.674628.smt2	unknown	0.61	ok	unsat
AUFNIRA/FFT/z3.675244.smt2	unknown	8.02	ok	unknown
AUFNIRA/FFT/z3.676882.smt2	unknown	0.41	ok	unsat
AUFNIRA/FFT/z3.677987.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.682088.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.683368.smt2	unknown	0.11	ok	unsat
AUFNIRA/FFT/z3.685296.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/z3.686904.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.687448.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/z3.691631.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.692734.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.694291.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.695337.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.696723.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.697561.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.698880.smt2	unknown	0.61	ok	unsat
AUFNIRA/FFT/z3.699496.smt2	unknown	6.41	ok	unknown
AUFNIRA/FFT/z3.701134.smt2	unknown	0.41	ok	unsat
AUFNIRA/FFT/z3.702239.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.706191.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.709094.smt2	unknown	0.21	ok	unsat
AUFNIRA/FFT/z3.711170.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.711639.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.713843.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.714299.smt2	unknown	13.22	ok	unknown
AUFNIRA/FFT/z3.744873.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.746656.smt2	unknown	1.31	ok	unknown
AUFNIRA/FFT/z3.749181.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.750959.smt2	unknown	2.51	ok	unknown
AUFNIRA/FFT/z3.753349.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.755062.smt2	unknown	2.71	ok	unknown
AUFNIRA/FFT/z3.757428.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.759141.smt2	unknown	2.51	ok	unknown
AUFNIRA/FFT/z3.761507.smt2	unknown	0.41	ok	unsat
AUFNIRA/FFT/z3.763220.smt2	unknown	2.51	ok	unknown
AUFNIRA/FFT/z3.765586.smt2	unknown	0.31	ok	unsat
AUFNIRA/FFT/z3.767299.smt2	unknown	1.71	ok	unknown
AUFNIRA/FFT/z3.770035.smt2	unknown	2.11	ok	unknown
AUFNIRA/FFT/z3.775261.smt2	unsat	10.92	ok	unknown
AUFNIRA/FFT/z3.776249.smt2	unknown	1.01	ok	unknown
AUFNIRA/FFT/z3.779430.smt2	unknown	6.21	ok	unknown
AUFNIRA/FFT/z3.780480.smt2	unknown	1.81	ok	unknown
AUFNIRA/FFT/z3.783662.smt2	unknown	6.01	ok	unknown
AUFNIRA/FFT/z3.784716.smt2	unknown	2.31	ok	unknown
AUFNIRA/FFT/z3.787622.smt2	unknown	24.13	ok	unknown
AUFNIRA/FFT/z3.788577.smt2	unknown	2.41	ok	unknown
AUFNIRA/FFT/z3.791875.smt2	unknown	24.13	ok	unknown
AUFNIRA/FFT/z3.792845.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.796143.smt2	unknown	24.14	ok	unknown
AUFNIRA/FFT/z3.797113.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.800411.smt2	unknown	24.13	ok	unsat
AUFNIRA/FFT/z3.801381.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.804679.smt2	unknown	24.13	ok	unsat
AUFNIRA/FFT/z3.805649.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.808947.smt2	unknown	24.13	ok	unsat
AUFNIRA/FFT/z3.809917.smt2	unknown	0.71	ok	unknown
AUFNIRA/FFT/z3.815818.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.817643.smt2	unknown	1.31	ok	unknown
AUFNIRA/FFT/z3.820023.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.821634.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.823996.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.825598.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.827926.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.829528.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.831856.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.833458.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.835930.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.837770.smt2	unknown	1.61	ok	unknown
AUFNIRA/FFT/z3.843953.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.845575.smt2	unknown	2.01	ok	unknown
AUFNIRA/FFT/z3.848054.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/z3.852276.smt2	unknown	24.13	ok	unknown
AUFNIRA/FFT/z3.856156.smt2	unsat	2.91	ok	unknown
AUFNIRA/FFT/z3.857642.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.859684.smt2	unknown	24.13	ok	unknown
AUFNIRA/FFT/z3.861289.smt2	unknown	3.21	ok	unknown
AUFNIRA/FFT/z3.863623.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.865313.smt2	unknown	12.42	ok	unknown
AUFNIRA/FFT/z3.867637.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.869313.smt2	unknown	3.51	ok	unknown
AUFNIRA/FFT/z3.871650.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.873326.smt2	unknown	3.61	ok	unknown
AUFNIRA/FFT/z3.875663.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.877339.smt2	unknown	3.21	ok	unknown
AUFNIRA/FFT/z3.879676.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.881352.smt2	unknown	3.91	ok	unknown
AUFNIRA/FFT/z3.908122.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.909956.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.912508.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.914342.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.916894.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.918728.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.921280.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.923114.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.925667.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.929857.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.938815.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.940390.smt2	unknown	5.31	ok	unknown
AUFNIRA/FFT/z3.942623.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.944289.smt2	unknown	2.51	ok	unknown
AUFNIRA/FFT/z3.946559.smt2	unsat	18.84	ok	unknown
AUFNIRA/FFT/z3.950199.smt2	unknown	24.15	ok	unsat
AUFNIRA/FFT/z3.951712.smt2	unknown	4.81	ok	unsat
AUFNIRA/FFT/z3.954082.smt2	unsat	22.45	ok	unknown
AUFNIRA/FFT/z3.955746.smt2	unknown	3.22	ok	unknown
AUFNIRA/FFT/z3.958311.smt2	unknown	24.44	ok	unknown
AUFNIRA/aviation/axiomatic_why.smt2	unknown	20.23	ok	unknown
AUFLIRA/why/smtlib5038e9.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib516e86.smt2	unsat	15.63	ok	unsat
AUFLIRA/why/smtlib51d1f6.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib523597.smt2	unknown	5.32	ok	unsat
AUFLIRA/why/smtlib531b62.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib53a73a.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib54169f.smt2	unsat	0.72	ok	unsat
AUFLIRA/why/smtlib54472a.smt2	unsat	0.62	ok	unsat
AUFLIRA/why/smtlib549b76.smt2	unknown	25.04	ok	unsat
AUFLIRA/why/smtlib552248.smt2	unsat	15.12	ok	unsat
AUFLIRA/why/smtlib5635cb.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib57d0c2.smt2	unknown	25.04	ok	unsat
AUFLIRA/why/smtlib587276.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib5a400b.smt2	unsat	0.21	ok	unsat
AUFLIRA/why/smtlib5b6167.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib5c638c.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib5d2ea1.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib5ed1e2.smt2	unknown	4.21	ok	unsat
AUFLIRA/why/smtlib5fa82b.smt2	unknown	25.04	ok	unknown
AUFLIRA/why/smtlib6082a3.smt2	unsat	1.21	ok	unsat
AUFLIRA/why/smtlib62545e.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib636cb5.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib654450.smt2	unknown	19.53	ok	unsat
AUFLIRA/why/smtlib66cbd4.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib683cfd.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib68cc25.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib69d9e3.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib6ad8e5.smt2	unknown	1.91	ok	unsat
AUFLIRA/why/smtlib6ca8d2.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib6e86bc.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib6fe0b6.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib703633.smt2	unsat	0.11	ok	unsat
AUFLIRA/why/smtlib715153.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib724253.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib740e00.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib74ff0b.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib75c70c.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib772500.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib785998.smt2	unsat	0.11	ok	unsat
AUFLIRA/why/smtlib790b7e.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib79ac26.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib7a7512.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib7c57a3.smt2	unknown	16.52	ok	unsat
AUFLIRA/why/smtlib7d2ea3.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib7ed4b1.smt2	unknown	25.04	ok	unsat
AUFLIRA/why/smtlib7fc679.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib808fe6.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib81c734.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib82845a.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib83e84a.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib84e78a.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib8646e6.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib875dca.smt2	unknown	24.14	ok	unsat
AUFLIRA/why/smtlib8853fa.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib88d141.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib8a5616.smt2	unknown	25.04	ok	unsat
AUFLIRA/why/smtlib8b4e05.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib8bf58f.smt2	unknown	13.92	ok	unsat
AUFLIRA/why/smtlib8ce6d5.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib8df7ff.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib8eb909.smt2	unknown	12.72	ok	unsat
AUFLIRA/why/smtlib8f6d8b.smt2	unknown	15.73	ok	unsat
AUFLIRA/why/smtlib905e3d.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib91e209.smt2	unsat	15.92	ok	unsat
AUFLIRA/why/smtlib933cdd.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib93fc3d.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib945803.smt2	unknown	23.63	ok	unsat
AUFLIRA/why/smtlib959ac4.smt2	unsat	15.02	ok	unsat
AUFLIRA/why/smtlib96662d.smt2	unsat	1.81	ok	unsat
AUFLIRA/why/smtlib97d688.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib98720f.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib995136.smt2	unknown	13.12	ok	unsat
AUFLIRA/why/smtlib9aca20.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib9caf2b.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib9dc140.smt2	unknown	1.91	ok	unsat
AUFLIRA/why/smtlib9f0b16.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib9fc8c3.smt2	unknown	14.03	ok	unsat
AUFLIRA/why/smtliba1f005.smt2	unknown	6.01	ok	unsat
AUFLIRA/why/smtliba32109.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtliba4d993.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtliba5b2ed.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtliba64da5.smt2	unknown	11.32	ok	unsat
AUFLIRA/why/smtliba74a76.smt2	unsat	1.21	ok	unsat
AUFLIRA/why/smtlibaa2871.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlibac1e89.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlibad403e.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlibaebf22.smt2	unknown	13.62	ok	unsat
AUFLIRA/why/smtlibafbc79.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlibb0156f.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlibb0d6a1.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlibb19ae6.smt2	unknown	25.04	ok	unsat
AUFLIRA/why/smtlibb3446c.smt2	unknown	2.21	ok	unsat
AUFLIRA/why/smtlibb4723d.smt2	unknown	19.53	ok	unsat
AUFLIRA/why/smtlibb60c3f.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlibb770e3.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlibb8ad0a.smt2	unknown	14.22	ok	unsat
AUFLIRA/why/smtlibb96a45.smt2	unsat	1.21	ok	unsat
AUFLIRA/why/smtlibbac26d.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlibbbbb5d.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlibbda03d.smt2	unknown	5.61	ok	unknown
AUFLIRA/why/smtlibbe6e2f.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlibbf423d.smt2	unknown	24.14	ok	unsat
AUFLIRA/why/smtlibc0d5c1.smt2	unknown	25.04	ok	unsat
AUFLIRA/why/smtlibc227c3.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlibc3705c.smt2	unknown	6.32	ok	unsat
AUFLIRA/why/smtlibc3e4be.smt2	unknown	5.11	ok	unsat
AUFLIRA/why/smtlibc5ab8c.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlibc6397e.smt2	unknown	12.72	ok	unsat
AUFLIRA/why/smtlibc7249e.smt2	unsat	0.61	ok	unsat
