file	axeyum	axeyum_s	axeyum_k	status
AUFNIRA/FFT/smtlib.653587.smt2	unknown	0.21	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test10-1.i_6.smt2	sat	0.11	ok	unknown
AUFNIRA/FFT/smtlib.656050.smt2	unknown	0.31	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test11.i_0.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.659604.smt2	unknown	0.81	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test11.i_5.smt2	sat	0.11	ok	unknown
AUFNIRA/FFT/smtlib.661260.smt2	unknown	1.01	ok	unsat
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test11.i_8.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.662227.smt2	unknown	0.61	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_11.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.665768.smt2	unknown	0.11	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_15.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.671895.smt2	unknown	0.51	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_2.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/smtlib.673963.smt2	unknown	24.64	ok	unknown
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test12-1.i_4.smt2	sat	0.11	ok	unknown
AUFLIRA/FFT/smtlib.878807.smt2	unknown	1.21	ok	unknown
AUFLIRA/FFT/smtlib.882771.smt2	unknown	1.31	ok	unknown
AUFLIRA/FFT/smtlib.910025.smt2	unknown	1.81	ok	unknown
AUFLIRA/FFT/smtlib.913678.smt2	unknown	1.61	ok	unknown
AUFLIRA/FFT/smtlib.914714.smt2	unknown	1.81	ok	unknown
AUFLIRA/FFT/smtlib.918671.smt2	unknown	1.81	ok	unknown
AUFLIRA/FFT/smtlib.922324.smt2	unknown	1.51	ok	unknown
AUFLIRA/FFT/smtlib.923360.smt2	unknown	1.61	ok	unknown
AUFLIRA/FFT/smtlib.944582.smt2	unknown	1.81	ok	unknown
AUFLIRA/FFT/smtlib.951243.smt2	unknown	8.72	ok	unsat
AUFLIRA/FFT/smtlib.952008.smt2	unknown	3.41	ok	unsat
AUFLIRA/FFT/smtlib.956068.smt2	unknown	2.11	ok	unknown
AUFLIRA/misc/list6.smt2	unknown	1.81	ok	sat
AUFLIRA/why/smtlib0016dd.smt2	unknown	25.14	ok	unsat
AUFLIRA/why/smtlib00586f.smt2	unknown	3.61	ok	unsat
AUFLIRA/why/smtlib009d7c.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib00fdf1.smt2	unknown	25.14	ok	unsat
AUFLIRA/why/smtlib023915.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib02ad30.smt2	unsat	7.22	ok	unsat
AUFLIRA/why/smtlib03210b.smt2	unknown	24.94	ok	unsat
AUFLIRA/why/smtlib039404.smt2	unknown	11.02	ok	unsat
AUFLIRA/why/smtlib042dfe.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib044ebc.smt2	unknown	25.14	ok	unsat
AUFLIRA/why/smtlib0485a9.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib050878.smt2	unsat	1.71	ok	unsat
AUFLIRA/why/smtlib0604d7.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib063fae.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib06b2ae.smt2	unknown	24.13	ok	unsat
AUFLIRA/why/smtlib071d3d.smt2	unsat	1.51	ok	unsat
AUFLIRA/why/smtlib0756c4.smt2	unsat	1.51	ok	unsat
AUFLIRA/why/smtlib07f3d5.smt2	unknown	8.52	ok	unsat
AUFLIRA/why/smtlib08a77f.smt2	unsat	1.41	ok	unsat
AUFLIRA/why/smtlib09654e.smt2	unsat	1.91	ok	unsat
AUFLIRA/why/smtlib09c3a3.smt2	unsat	10.62	ok	unsat
AUFLIRA/why/smtlib0a26af.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib0a636f.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib0aa95b.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib0b64fa.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib0b9dc6.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib0c70ae.smt2	unknown	17.82	ok	unsat
AUFLIRA/why/smtlib0c7a52.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib0d4ec0.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib0d6fa0.smt2	unsat	1.11	ok	unsat
AUFLIRA/why/smtlib0dc257.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib0e43fc.smt2	unsat	15.03	ok	unsat
AUFLIRA/why/smtlib0ea6bf.smt2	unsat	1.51	ok	unsat
AUFLIRA/why/smtlib0f1705.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib0fa998.smt2	unsat	1.51	ok	unsat
AUFLIRA/why/smtlib113bc2.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib117f4b.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib11d98c.smt2	unknown	16.12	ok	unsat
AUFLIRA/why/smtlib11f1fc.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib124a65.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib125d1f.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib12909b.smt2	unknown	4.81	ok	unsat
AUFLIRA/why/smtlib12be43.smt2	unsat	2.01	ok	unsat
AUFLIRA/why/smtlib12cb45.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib1330d5.smt2	unsat	11.62	ok	unsat
AUFLIRA/why/smtlib1367ed.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib13c5b9.smt2	unknown	13.52	ok	unsat
AUFLIRA/why/smtlib14287e.smt2	unsat	15.22	ok	unsat
AUFLIRA/why/smtlib147c3a.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib14b4ed.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib1537bd.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib159e46.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib15f914.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib164049.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib16a3d4.smt2	unsat	1.91	ok	unsat
AUFLIRA/why/smtlib16ff53.smt2	unknown	13.93	ok	unsat
AUFLIRA/why/smtlib1707db.smt2	unsat	15.13	ok	unsat
AUFLIRA/why/smtlib179e1e.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib17b631.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib185766.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib1897cf.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib18bfcc.smt2	unsat	15.93	ok	unsat
AUFLIRA/why/smtlib19397e.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib198e59.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib19e978.smt2	unknown	17.53	ok	unsat
AUFLIRA/why/smtlib1a039e.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib1a84eb.smt2	unsat	15.92	ok	unsat
AUFLIRA/why/smtlib1b3f4c.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib1ba8ba.smt2	unsat	1.11	ok	unsat
AUFLIRA/why/smtlib1c3dce.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib1cdf42.smt2	unsat	15.32	ok	unsat
AUFLIRA/why/smtlib1d573c.smt2	unknown	19.42	ok	unsat
AUFLIRA/why/smtlib1e4ae6.smt2	unknown	4.31	ok	unsat
AUFLIRA/why/smtlib1e8028.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib1e8ad9.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib1f3ca2.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib1f66e4.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib1fc0f3.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib204693.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib20b607.smt2	unsat	16.62	ok	unsat
AUFLIRA/why/smtlib20eab7.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib213e2d.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib21da5f.smt2	unknown	17.62	ok	unsat
AUFLIRA/why/smtlib221b4b.smt2	unknown	15.72	ok	unsat
AUFLIRA/why/smtlib22dfc1.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib232bdf.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib233852.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib23d1e0.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib2492ca.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib24bfc8.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib2579fe.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib259773.smt2	unknown	17.52	ok	unsat
AUFLIRA/why/smtlib260e2a.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib26624d.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib26855d.smt2	unknown	3.61	ok	unsat
AUFLIRA/why/smtlib26d0fc.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib2702bc.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib27c1fd.smt2	unknown	3.31	ok	unsat
AUFLIRA/why/smtlib28c697.smt2	unsat	15.72	ok	unsat
AUFLIRA/why/smtlib2951b1.smt2	unknown	3.61	ok	unsat
AUFLIRA/why/smtlib29b1be.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib2a2235.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib2a37f6.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib2aba43.smt2	unknown	2.51	ok	unsat
AUFLIRA/why/smtlib2b1e29.smt2	unknown	14.22	ok	unsat
AUFLIRA/why/smtlib2c0c31.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib2c5862.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib2c690c.smt2	unknown	17.52	ok	unsat
AUFLIRA/why/smtlib2d13db.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib2d6bea.smt2	unknown	3.61	ok	unsat
AUFLIRA/why/smtlib2e922c.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib2ea957.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib2ee389.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib2fad96.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib2fd1ce.smt2	unsat	15.62	ok	unsat
AUFLIRA/why/smtlib30230a.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib30517f.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib30ce28.smt2	unknown	20.83	ok	unsat
AUFLIRA/why/smtlib30df89.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib3153fd.smt2	unknown	17.52	ok	unsat
AUFLIRA/why/smtlib31e0e9.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib3240cf.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib3391e0.smt2	unknown	24.13	ok	unsat
AUFLIRA/why/smtlib33a094.smt2	unsat	15.92	ok	unsat
AUFLIRA/why/smtlib33e4d3.smt2	unsat	15.22	ok	unsat
AUFLIRA/why/smtlib340717.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib34afa9.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib34c8e4.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib358f5f.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib35cf5e.smt2	unsat	1.81	ok	unsat
AUFLIRA/why/smtlib36372b.smt2	unsat	14.92	ok	unsat
AUFLIRA/why/smtlib36619e.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib36f6b0.smt2	unknown	9.72	ok	unsat
AUFLIRA/why/smtlib3764e8.smt2	unsat	1.11	ok	unsat
AUFLIRA/why/smtlib378c4d.smt2	unknown	15.42	ok	unsat
AUFLIRA/why/smtlib37d570.smt2	unsat	1.51	ok	unsat
AUFLIRA/why/smtlib384a03.smt2	unsat	1.81	ok	unsat
AUFLIRA/why/smtlib39292b.smt2	unsat	2.01	ok	unsat
AUFLIRA/why/smtlib39a848.smt2	unknown	4.71	ok	unsat
AUFLIRA/why/smtlib39fb05.smt2	unsat	0.11	ok	unsat
AUFLIRA/why/smtlib3a09b6.smt2	unknown	17.62	ok	unsat
AUFLIRA/why/smtlib3ad44a.smt2	unknown	11.32	ok	unsat
AUFLIRA/why/smtlib3b6ff0.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib3b8091.smt2	unsat	1.81	ok	unsat
AUFLIRA/why/smtlib3bbf68.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib3c11ff.smt2	unsat	13.52	ok	unsat
AUFLIRA/why/smtlib3c4663.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib3c9c6b.smt2	unknown	19.12	ok	unsat
AUFLIRA/why/smtlib3ce256.smt2	unknown	13.52	ok	unsat
AUFLIRA/why/smtlib3d5f87.smt2	unsat	0.11	ok	unsat
AUFLIRA/why/smtlib3d7eeb.smt2	unknown	13.42	ok	unsat
AUFLIRA/why/smtlib3db9c0.smt2	unknown	24.63	ok	unsat
AUFLIRA/why/smtlib3e766b.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib3f044c.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib3f5f7c.smt2	unsat	15.02	ok	unsat
AUFLIRA/why/smtlib401fa4.smt2	unsat	14.32	ok	unsat
AUFLIRA/why/smtlib40922d.smt2	unsat	1.21	ok	unsat
AUFLIRA/why/smtlib40ef40.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib420626.smt2	unknown	18.02	ok	unsat
AUFLIRA/why/smtlib427776.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib42a8a3.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib430f21.smt2	unsat	1.91	ok	unsat
AUFLIRA/why/smtlib4362cd.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib43a48d.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib43fdbb.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib4416ee.smt2	unsat	10.12	ok	unsat
AUFLIRA/why/smtlib449af0.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib4507fb.smt2	unknown	24.63	ok	unsat
AUFLIRA/why/smtlib45b19a.smt2	unknown	3.71	ok	unsat
AUFLIRA/why/smtlib468fdf.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib46f14a.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib47f43f.smt2	unknown	3.61	ok	unsat
AUFLIRA/why/smtlib485f7b.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib48b779.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib48ee2e.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib4a7ca5.smt2	unknown	25.13	ok	unknown
AUFLIRA/why/smtlib4ad7d9.smt2	unknown	5.91	ok	unsat
AUFLIRA/why/smtlib4b720d.smt2	unsat	1.41	ok	unsat
AUFLIRA/why/smtlib4bc284.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib4c34a5.smt2	unsat	16.12	ok	unsat
AUFLIRA/why/smtlib4c79ab.smt2	unsat	13.52	ok	unsat
AUFLIRA/why/smtlib4c9da8.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib4cf34f.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib4d5f3c.smt2	unknown	24.13	ok	unsat
AUFLIRA/why/smtlib4d8066.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib4db3b5.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib4e33ad.smt2	unsat	1.81	ok	unsat
AUFLIRA/why/smtlib4f8bb5.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib501cd3.smt2	unknown	18.32	ok	unsat
AUFLIRA/why/smtlib513daf.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib51a415.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib5229e6.smt2	unsat	15.63	ok	unsat
AUFLIRA/why/smtlib5264b6.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib539b1d.smt2	unknown	17.53	ok	unsat
AUFLIRA/why/smtlib53feee.smt2	unknown	14.72	ok	unsat
AUFLIRA/why/smtlib5425e4.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib548d9f.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib550fc5.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib5619af.smt2	unknown	14.93	ok	unsat
AUFLIRA/why/smtlib575e82.smt2	unknown	13.42	ok	unsat
AUFLIRA/why/smtlib584d4b.smt2	unknown	5.62	ok	unsat
AUFLIRA/why/smtlib59e54f.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib5ab176.smt2	unknown	17.22	ok	unsat
AUFLIRA/why/smtlib5c24d5.smt2	unknown	16.82	ok	unsat
AUFLIRA/why/smtlib5cb714.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib5e3cf2.smt2	unknown	17.03	ok	unsat
AUFLIRA/why/smtlib5f6ae2.smt2	unknown	5.21	ok	unsat
AUFLIRA/why/smtlib606c4a.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib61a089.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib630a9a.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib64e7bc.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib66a110.smt2	unsat	14.72	ok	unsat
AUFLIRA/why/smtlib6753b8.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib68c3cf.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib6973c1.smt2	unsat	1.21	ok	unsat
AUFLIRA/why/smtlib6a32ed.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib6c70c5.smt2	unknown	5.41	ok	unsat
AUFLIRA/why/smtlib6de409.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib6f7f11.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib702156.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib7110c8.smt2	unknown	5.51	ok	unsat
AUFLIRA/why/smtlib7215cb.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib7374b3.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib74a9de.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib75af45.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib7629a8.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib784bba.smt2	unknown	25.14	ok	unsat
AUFLIRA/why/smtlib78c70c.smt2	unknown	25.14	ok	unsat
AUFLIRA/why/smtlib796f18.smt2	unknown	12.22	ok	unsat
AUFLIRA/why/smtlib7a5d3a.smt2	unknown	4.21	ok	unsat
AUFLIRA/why/smtlib7c2570.smt2	unsat	2.11	ok	unsat
AUFLIRA/why/smtlib7ca0ee.smt2	unknown	24.34	ok	unsat
AUFLIRA/why/smtlib7e9b32.smt2	unsat	1.41	ok	unsat
AUFLIRA/why/smtlib7f42a9.smt2	unknown	3.11	ok	unsat
AUFLIRA/why/smtlib80872f.smt2	unsat	15.03	ok	unsat
AUFLIRA/why/smtlib81954b.smt2	unknown	19.23	ok	unsat
AUFLIRA/why/smtlib821a55.smt2	unknown	2.31	ok	unsat
AUFLIRA/why/smtlib838fcf.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib8484c8.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib862d2d.smt2	unknown	8.52	ok	unsat
AUFLIRA/why/smtlib86e119.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib87d2ff.smt2	unsat	5.21	ok	unsat
AUFLIRA/why/smtlib886df9.smt2	unsat	1.41	ok	unsat
AUFLIRA/why/smtlib89c4a0.smt2	unsat	15.22	ok	unsat
AUFLIRA/why/smtlib8b2968.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib8bb890.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib8c85ed.smt2	unknown	21.83	ok	unsat
AUFLIRA/why/smtlib8db9f4.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib8e4417.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib8f0709.smt2	unsat	0.11	ok	unsat
AUFLIRA/why/smtlib901b25.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib91bf35.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib92a319.smt2	unsat	1.01	ok	unsat
AUFLIRA/why/smtlib9393d1.smt2	unknown	18.83	ok	unsat
AUFLIRA/why/smtlib942c66.smt2	unsat	17.43	ok	unsat
AUFLIRA/why/smtlib94edcb.smt2	unsat	14.42	ok	unsat
AUFLIRA/why/smtlib96125d.smt2	unsat	15.23	ok	unsat
AUFLIRA/why/smtlib973d18.smt2	unsat	15.02	ok	unsat
AUFLIRA/why/smtlib9828ea.smt2	unknown	14.82	ok	unsat
AUFLIRA/why/smtlib993b3b.smt2	unsat	0.41	ok	unsat
