file	axeyum	axeyum_s	axeyum_k	status
AUFNIRA/FFT/smtlib.767580.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.772111.smt2	unknown	13.82	ok	unknown
AUFNIRA/FFT/smtlib.777173.smt2	unknown	13.72	ok	unknown
AUFNIRA/FFT/smtlib.781509.smt2	unknown	7.01	ok	unknown
AUFNIRA/FFT/smtlib.785903.smt2	unknown	9.61	ok	unknown
AUFNIRA/FFT/smtlib.789955.smt2	unknown	1.61	ok	unknown
AUFNIRA/FFT/smtlib.794151.smt2	unknown	5.51	ok	unknown
AUFNIRA/FFT/smtlib.798358.smt2	unknown	6.91	ok	unknown
AUFNIRA/FFT/smtlib.802565.smt2	unknown	6.41	ok	unsat
AUFNIRA/FFT/smtlib.806772.smt2	unknown	6.61	ok	unsat
AUFNIRA/FFT/smtlib.810979.smt2	unknown	6.61	ok	unsat
AUFNIRA/FFT/smtlib.817734.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.821891.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.823496.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.826803.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.829638.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.831243.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.834515.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.837455.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.845302.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.849348.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/smtlib.853506.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/smtlib.857393.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/smtlib.858887.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/smtlib.861982.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/smtlib.865953.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.869906.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.873870.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.877834.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.881798.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.912497.smt2	unknown	0.81	ok	unknown
AUFNIRA/FFT/smtlib.921143.smt2	unknown	0.81	ok	unknown
AUFNIRA/FFT/smtlib.929723.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/smtlib.938740.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.940318.smt2	unknown	12.02	ok	unknown
AUFNIRA/FFT/smtlib.942602.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/smtlib.944272.smt2	unknown	3.01	ok	unknown
AUFNIRA/FFT/smtlib.950232.smt2	unknown	25.13	ok	unsat
AUFNIRA/FFT/smtlib.955132.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.549864.smt2	unknown	0.61	ok	unsat
AUFNIRA/FFT/z3.561423.smt2	unknown	0.21	ok	unsat
AUFNIRA/FFT/z3.607838.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.609741.smt2	unknown	1.71	ok	unknown
AUFNIRA/FFT/z3.612465.smt2	unknown	4.81	ok	unknown
AUFNIRA/FFT/z3.614416.smt2	unknown	7.01	ok	unknown
AUFNIRA/FFT/z3.617112.smt2	unknown	6.11	ok	unknown
AUFNIRA/FFT/z3.619057.smt2	unknown	2.01	ok	unknown
AUFNIRA/FFT/z3.620661.smt2	unknown	4.11	ok	unsat
AUFNIRA/FFT/z3.622405.smt2	unknown	25.13	ok	unsat
AUFNIRA/FFT/z3.624507.smt2	unknown	2.31	ok	unsat
AUFNIRA/FFT/z3.627094.smt2	unknown	25.03	ok	unsat
AUFNIRA/FFT/z3.629976.smt2	unsat	13.32	ok	unsat
AUFNIRA/FFT/z3.631366.smt2	unknown	25.13	ok	unsat
AUFNIRA/FFT/z3.633926.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.634210.smt2	unknown	9.01	ok	unknown
AUFNIRA/FFT/z3.634265.smt2	unknown	0.41	ok	sat
AUFNIRA/FFT/z3.635953.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/z3.636226.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/z3.638004.smt2	unknown	25.03	ok	unsat
AUFNIRA/FFT/z3.638333.smt2	unknown	5.41	ok	unknown
AUFNIRA/FFT/z3.640149.smt2	unknown	25.13	ok	unsat
AUFNIRA/FFT/z3.640466.smt2	unknown	6.51	ok	unknown
AUFNIRA/FFT/z3.646409.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.647252.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.648629.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.649261.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/z3.654657.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.655748.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.658206.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.659732.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.661347.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.661907.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/z3.663327.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.663869.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/z3.666124.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.667685.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.669565.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.673103.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.673421.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.675189.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/z3.675263.smt2	unknown	8.52	ok	unknown
AUFNIRA/FFT/z3.677614.smt2	unknown	0.21	ok	unsat
AUFNIRA/FFT/z3.678148.smt2	unknown	17.32	ok	unknown
AUFNIRA/FFT/z3.682948.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.684910.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.685476.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/z3.687278.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/z3.689469.smt2	unknown	0.41	ok	unsat
AUFNIRA/FFT/z3.692368.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.692863.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.695009.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.695462.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.697344.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.697673.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.699441.smt2	unknown	25.03	ok	unknown
AUFNIRA/FFT/z3.699515.smt2	unknown	8.42	ok	unknown
AUFNIRA/FFT/z3.701866.smt2	unknown	0.31	ok	unsat
AUFNIRA/FFT/z3.702400.smt2	unknown	17.42	ok	unknown
AUFNIRA/FFT/z3.706995.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.710520.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.711517.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.713145.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.714184.smt2	unknown	6.91	ok	unknown
AUFNIRA/FFT/z3.740747.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.746010.smt2	unsat	11.72	ok	unknown
AUFNIRA/FFT/z3.747041.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.750318.smt2	unsat	12.12	ok	unknown
AUFNIRA/FFT/z3.751341.smt2	unknown	0.91	ok	unknown
AUFNIRA/FFT/z3.754420.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.755420.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.758499.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.759499.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.762578.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.763578.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.766657.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.767657.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.774116.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.775888.smt2	unknown	2.21	ok	unknown
AUFNIRA/FFT/z3.778229.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.780093.smt2	unknown	2.61	ok	unknown
AUFNIRA/FFT/z3.782459.smt2	unknown	24.13	ok	unknown
AUFNIRA/FFT/z3.784327.smt2	unknown	3.61	ok	unknown
AUFNIRA/FFT/z3.786512.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.788234.smt2	unknown	3.51	ok	unknown
AUFNIRA/FFT/z3.790700.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.792511.smt2	unknown	3.81	ok	unknown
AUFNIRA/FFT/z3.794968.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.796779.smt2	unknown	3.31	ok	unknown
AUFNIRA/FFT/z3.799236.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.801047.smt2	unknown	3.41	ok	unknown
AUFNIRA/FFT/z3.803504.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.805315.smt2	unknown	3.41	ok	unknown
AUFNIRA/FFT/z3.807772.smt2	unknown	0.31	ok	unsat
AUFNIRA/FFT/z3.809583.smt2	unknown	4.11	ok	unknown
AUFNIRA/FFT/z3.811946.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.816994.smt2	unknown	24.13	ok	unknown
AUFNIRA/FFT/z3.818028.smt2	unknown	0.71	ok	unknown
AUFNIRA/FFT/z3.821053.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.821986.smt2	unknown	1.11	ok	unknown
AUFNIRA/FFT/z3.825014.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.825916.smt2	unknown	3.31	ok	unknown
AUFNIRA/FFT/z3.828944.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.829846.smt2	unknown	25.33	ok	unknown
AUFNIRA/FFT/z3.832874.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.833776.smt2	unknown	25.33	ok	unknown
AUFNIRA/FFT/z3.837129.smt2	unknown	24.13	ok	unsat
AUFNIRA/FFT/z3.838140.smt2	unknown	3.51	ok	unknown
AUFNIRA/FFT/z3.844945.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.845939.smt2	unknown	1.01	ok	unknown
AUFNIRA/FFT/z3.849188.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.853412.smt2	unknown	25.13	ok	unknown
AUFNIRA/FFT/z3.857109.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.857918.smt2	unknown	2.61	ok	unknown
AUFNIRA/FFT/z3.860677.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.861632.smt2	unknown	3.01	ok	unknown
AUFNIRA/FFT/z3.864684.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.865646.smt2	unknown	0.51	ok	unknown
AUFNIRA/FFT/z3.868686.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.869659.smt2	unknown	3.21	ok	unknown
AUFNIRA/FFT/z3.872699.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.873672.smt2	unknown	3.21	ok	unknown
AUFNIRA/FFT/z3.876712.smt2	unknown	0.31	ok	unknown
AUFNIRA/FFT/z3.877685.smt2	unknown	3.31	ok	unknown
AUFNIRA/FFT/z3.880725.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.881698.smt2	unknown	3.31	ok	unknown
AUFNIRA/FFT/z3.909292.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.910312.smt2	unknown	2.81	ok	unknown
AUFNIRA/FFT/z3.913678.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.914698.smt2	unknown	2.81	ok	unknown
AUFNIRA/FFT/z3.918064.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.919084.smt2	unknown	2.81	ok	unknown
AUFNIRA/FFT/z3.922450.smt2	unknown	0.41	ok	unknown
AUFNIRA/FFT/z3.923470.smt2	unknown	2.81	ok	unknown
AUFNIRA/FFT/z3.926856.smt2	unknown	18.83	ok	unknown
AUFNIRA/FFT/z3.933657.smt2	unknown	0.21	ok	unknown
AUFNIRA/FFT/z3.939846.smt2	unknown	0.11	ok	unknown
AUFNIRA/FFT/z3.940633.smt2	unknown	2.61	ok	unknown
AUFNIRA/FFT/z3.943708.smt2	unsat	18.62	ok	unknown
AUFNIRA/FFT/z3.944599.smt2	unknown	0.61	ok	unknown
AUFNIRA/FFT/z3.947491.smt2	unknown	10.22	ok	unknown
AUFNIRA/FFT/z3.951208.smt2	unknown	4.11	ok	unsat
AUFNIRA/FFT/z3.951967.smt2	unknown	3.91	ok	unsat
AUFNIRA/FFT/z3.955145.smt2	unsat	23.33	ok	unknown
AUFNIRA/FFT/z3.956070.smt2	unknown	2.21	ok	unknown
AUFNIRA/aviation/array_double_why.smt2	unknown	17.12	ok	unknown
AUFNIRA/aviation/bts0063_why.smt2	unknown	16.52	ok	unsat
AUFNIRA/aviation/bts0187_why.smt2	unknown	20.63	ok	unknown
AUFNIRA/aviation/bts6364_why.smt2	unsat	3.51	ok	unsat
AUFNIRA/aviation/clash_alloc_why.smt2	unsat	1.51	ok	unsat
AUFNIRA/aviation/extern_why.smt2	unknown	20.73	ok	unknown
AUFNIRA/aviation/jeannin_why.smt2	unknown	19.53	ok	unknown
AUFNIRA/aviation/return_why.smt2	unknown	20.83	ok	unknown
AUFNIRA/why/smtlib7a3a8e.smt2	unsat	0.41	ok	unsat
AUFNIRA/why/smtlibce35b2.smt2	unsat	0.31	ok	unsat
AUFNIRA/why/smtlibdff996.smt2	unsat	0.41	ok	unsat
AUFNIRA/why/smtlibfc99e2.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib570a3a.smt2	unknown	17.12	ok	unsat
AUFLIRA/why/smtlib58435d.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib59b95c.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib5a97e8.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib5c14b1.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib5cacfb.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib5dee2f.smt2	unsat	1.61	ok	unsat
AUFLIRA/why/smtlib5f614d.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib6063bb.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib619141.smt2	unknown	24.73	ok	unsat
AUFLIRA/why/smtlib62ab3e.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib6438ab.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib664b78.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib675094.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib689bef.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib6964b0.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib6a235d.smt2	unsat	1.21	ok	unsat
AUFLIRA/why/smtlib6c175d.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib6db536.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib6f2777.smt2	unknown	10.12	ok	unsat
AUFLIRA/why/smtlib701e8a.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib70a135.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib71c6f3.smt2	unknown	24.43	ok	unsat
AUFLIRA/why/smtlib737131.smt2	unsat	1.41	ok	unsat
AUFLIRA/why/smtlib743f02.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib7592ba.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib760c5c.smt2	unsat	2.61	ok	unsat
AUFLIRA/why/smtlib782525.smt2	unknown	9.72	ok	unsat
AUFLIRA/why/smtlib78b48e.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib796129.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib79f659.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib7b0b64.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib7c92fc.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib7e7ff5.smt2	unknown	17.12	ok	unsat
AUFLIRA/why/smtlib7ee84e.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib8083e9.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib8191ac.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib820c1e.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib8380d9.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib840cdb.smt2	unknown	14.52	ok	unsat
AUFLIRA/why/smtlib861fc7.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib86dc68.smt2	unknown	22.63	ok	unsat
AUFLIRA/why/smtlib87bba5.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlib886df0.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib89592a.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib8aba3a.smt2	unknown	14.42	ok	unsat
AUFLIRA/why/smtlib8bb49c.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib8c7b7d.smt2	unknown	8.42	ok	unsat
AUFLIRA/why/smtlib8d5b28.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlib8e40b5.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib8ed8af.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib8fc763.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib9193b8.smt2	unsat	1.91	ok	unsat
AUFLIRA/why/smtlib925b72.smt2	unknown	12.72	ok	unsat
AUFLIRA/why/smtlib938f2e.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlib9419cb.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlib94e256.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlib95ebea.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlib96ff7c.smt2	unknown	3.21	ok	unsat
AUFLIRA/why/smtlib9825e2.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlib991d16.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlib9a221c.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlib9bcdce.smt2	unsat	0.91	ok	unsat
AUFLIRA/why/smtlib9d6077.smt2	unknown	16.62	ok	unsat
AUFLIRA/why/smtlib9e6351.smt2	unsat	1.91	ok	unsat
AUFLIRA/why/smtlib9f37b1.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtliba07d07.smt2	unknown	17.82	ok	unsat
AUFLIRA/why/smtliba2738a.smt2	unknown	11.72	ok	unsat
AUFLIRA/why/smtliba426e5.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtliba529ae.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtliba5ff8b.smt2	unsat	0.21	ok	unsat
AUFLIRA/why/smtliba6fe8a.smt2	unknown	4.01	ok	unsat
AUFLIRA/why/smtliba94dd6.smt2	unsat	0.61	ok	unsat
AUFLIRA/why/smtlibab8dcc.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlibacd682.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlibadd0a7.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlibaf3c97.smt2	unsat	0.71	ok	unsat
AUFLIRA/why/smtlibafd966.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlibb0a805.smt2	unsat	15.22	ok	unsat
AUFLIRA/why/smtlibb0fb57.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlibb28276.smt2	unsat	0.81	ok	unsat
AUFLIRA/why/smtlibb42213.smt2	unknown	17.62	ok	unsat
AUFLIRA/why/smtlibb56696.smt2	unsat	0.51	ok	unsat
AUFLIRA/why/smtlibb65021.smt2	unknown	17.53	ok	unsat
AUFLIRA/why/smtlibb7d3c4.smt2	unsat	14.42	ok	unsat
AUFLIRA/why/smtlibb92292.smt2	unsat	0.41	ok	unsat
AUFLIRA/why/smtlibba28f4.smt2	unsat	1.31	ok	unsat
AUFLIRA/why/smtlibbb1eb2.smt2	unknown	25.13	ok	unsat
AUFLIRA/why/smtlibbc950a.smt2	unknown	3.21	ok	unsat
AUFLIRA/why/smtlibbe3e18.smt2	unknown	24.13	ok	unsat
AUFLIRA/why/smtlibbe83ec.smt2	unknown	25.03	ok	unsat
AUFLIRA/why/smtlibc05c9a.smt2	unsat	0.31	ok	unsat
AUFLIRA/why/smtlibc1e401.smt2	unsat	1.51	ok	unsat
AUFLIRA/why/smtlibc3342f.smt2	unsat	0.91	ok	unsat
