file	order	off_verdict	off_ms	off_exit	off_route	on_verdict	on_ms	on_exit	on_route
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-cooking06.smt2	off-on	sat	109	ok	dl-online|dl-online|clean	sat	111	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-cooking22.smt2	on-off	sat	109	ok	dl-online|dl-online|clean	sat	111	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tempo-depth-9.smt2	off-on	sat	109	ok	dl-online|dl-online|clean	sat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tempo-width-40.smt2	on-off	sat	1110	ok	dl-online|dl-online|clean	sat	1111	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A10.smt2	off-on	sat	108	ok	dl-online|dl-online|clean	sat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-30.smt2	on-off	sat	109	ok	dl-online|dl-online|clean	sat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	off-on	NONE	10889	rc134	NONE|NONE|clean	NONE	10694	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	on-off	unknown	24735	ok	none|nra|clean	unknown	24437	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	off-on	NONE	6088	rc134	NONE|NONE|clean	NONE	5992	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ex11.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	on-off	NONE	7796	rc134	NONE|NONE|clean	NONE	7496	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	off-on	NONE	6496	rc134	NONE|NONE|clean	NONE	6393	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration9_Loop_4-lexTemplate.smt2	on-off	NONE	8103	rc134	NONE|NONE|clean	NONE	8200	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	off-on	NONE	6562	rc134	NONE|NONE|clean	NONE	6006	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	on-off	unknown	24538	ok	none|nra|clean	unknown	24432	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	off-on	NONE	8826	rc134	NONE|NONE|clean	NONE	8278	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	on-off	NONE	5897	rc134	NONE|NONE|clean	NONE	7197	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration6_Lasso_6-phaseTemplate.smt2	off-on	NONE	7807	rc134	NONE|NONE|clean	NONE	8351	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	on-off	NONE	7846	rc134	NONE|NONE|clean	NONE	7852	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	off-on	NONE	7001	rc134	NONE|NONE|clean	NONE	6906	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	on-off	NONE	9822	rc134	NONE|NONE|clean	NONE	9020	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	off-on	NONE	22490	rc134	NONE|NONE|clean	NONE	21720	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_7-phaseTemplate.smt2	on-off	NONE	6109	rc134	NONE|NONE|clean	NONE	6010	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	off-on	unknown	24438	ok	none|nra|clean	unknown	25141	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/aviad_true-termination.c_Iteration1_Loop_4-nestedTemplate.smt2	on-off	NONE	11599	rc134	NONE|NONE|clean	NONE	12418	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_4-pieceTemplate.smt2	off-on	unknown	24136	ok	none|nra|clean	unknown	24037	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	on-off	NONE	6095	rc134	NONE|NONE|clean	NONE	5998	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	off-on	unknown	25137	ok	none|nra|clean	unknown	24839	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	on-off	unknown	25337	ok	none|dl-online|clean	unknown	25336	ok	none|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	off-on	unknown	25334	ok	none|dl-online|clean	unknown	25442	ok	none|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/bound-scaled600.bpl_Iteration1_Loop_7-phaseTemplate.smt2	on-off	unknown	25137	ok	NONE|NONE|clean	unknown	25343	ok	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_7-nestedTemplate.smt2	off-on	NONE	7894	rc134	NONE|NONE|clean	NONE	8197	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate.smt2	on-off	NONE	6487	rc134	NONE|NONE|clean	NONE	6488	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p-driverlogNumeric_s7.smt2	off-on	sat	208	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s8.smt2	on-off	unknown	24135	ok	none|nra|clean	unknown	24136	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_4clocks.main_invar.base.smt2	off-on	unsat	1108	ok	nra|nra|clean	unsat	1112	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	on-off	unsat	7617	ok	nra|nra|clean	unsat	8219	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	off-on	unsat	108	ok	dl-online|dl-online|clean	unsat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	on-off	unknown	24230	ok	none|nra|clean	unknown	24237	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	off-on	sat	108	ok	nra|fd:parse|clean	sat	110	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	on-off	sat	108	ok	dl-online|dl-online|clean	sat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	off-on	sat	109	ok	dl-online|dl-online|clean	sat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	on-off	unsat	109	ok	dl-online|dl-online|clean	unsat	108	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	off-on	sat	110	ok	dl-online|dl-online|clean	sat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	on-off	sat	109	ok	dl-online|dl-online|clean	sat	110	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	off-on	sat	109	ok	nra|dl-online|clean	sat	112	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	on-off	sat	109	ok	nra|nra|clean	sat	115	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	off-on	unsat	111	ok	nra|nra|clean	unsat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	on-off	sat	110	ok	dl-online|dl-online|clean	sat	111	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0051.smt2	off-on	sat	108	ok	qf-bv|fd:parse|clean	sat	114	ok	qf-bv|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2	on-off	unsat	111	ok	nra|nra|clean	unsat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	off-on	unsat	109	ok	nra|nra|clean	unsat	112	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	on-off	sat	108	ok	nra|dl-online|clean	sat	112	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	off-on	unsat	111	ok	nra|nra|clean	unsat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2	on-off	sat	109	ok	nra|dl-online|clean	sat	113	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	off-on	unsat	110	ok	nra|nra|clean	unsat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	on-off	unsat	109	ok	nra|nra|clean	unsat	113	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	off-on	sat	110	ok	nra|nra|clean	sat	112	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0063.smt2	on-off	sat	109	ok	nra|nra|clean	sat	114	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	off-on	sat	109	ok	nra|nra|clean	sat	113	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	on-off	sat	109	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	off-on	sat	108	ok	nra|nra|clean	sat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	on-off	unsat	110	ok	nra|nra|clean	unsat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	off-on	unsat	109	ok	nra|nra|clean	unsat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	on-off	sat	109	ok	nra|nra|clean	sat	113	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	off-on	sat	109	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0023.smt2	on-off	unsat	109	ok	nra|nra|clean	unsat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2	off-on	sat	109	ok	nra|nra|clean	sat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	on-off	sat	108	ok	nra|nra|clean	sat	113	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	off-on	sat	109	ok	nra|nra|clean	sat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/fixnet-5000.smt2	on-off	unknown	24136	ok	none|nra|clean	unknown	24140	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/pp08a-1000.smt2	off-on	unknown	24134	ok	none|nra|clean	unknown	24139	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/vpm2-5.smt2	on-off	unknown	24136	ok	none|nra|clean	unknown	24141	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	off-on	unsat	6315	ok	nra|nra|clean	unsat	6417	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	on-off	unsat	509	ok	nra|nra|clean	unsat	510	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/pursuit/pursuit-safety-5.smt2	off-on	unsat	209	ok	nra|nra|clean	unsat	211	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-safe-13.smt2	on-off	unknown	4614	ok	nra|nra|clean	unknown	4614	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	off-on	unsat	108	ok	dl-online|milp|clean	unsat	110	ok	dl-online|milp|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	on-off	unsat	108	ok	nra|nra|clean	unsat	211	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-11.base.cvc.smt2	off-on	unknown	24136	ok	none|nra|clean	unknown	24139	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-15.base.cvc.smt2	on-off	unknown	24134	ok	none|nra|clean	unknown	24035	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-19.base.cvc.smt2	off-on	unknown	24037	ok	none|nra|clean	unknown	24040	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-23.base.cvc.smt2	on-off	unknown	24037	ok	none|nra|clean	unknown	24139	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-27.base.cvc.smt2	off-on	unknown	24037	ok	none|nra|clean	unknown	24138	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-31.base.cvc.smt2	on-off	unknown	24139	ok	none|nra|clean	unknown	24137	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-35.base.cvc.smt2	off-on	unknown	24137	ok	none|nra|clean	unknown	24141	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-39.base.cvc.smt2	on-off	unknown	24136	ok	none|nra|clean	unknown	24141	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-7.base.cvc.smt2	off-on	unknown	24136	ok	none|nra|clean	unknown	24135	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/frame_prop.base.smt2	on-off	unsat	1210	ok	nra|nra|clean	unsat	1212	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/no_op_accs.base.smt2	off-on	unsat	1310	ok	nra|nra|clean	unsat	1311	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/reint_to_least.base.smt2	on-off	unsat	208	ok	nra|nra|clean	unsat	210	ok	nra|nra|clean
