file	order	off_verdict	off_ms	off_exit	off_route	on_verdict	on_ms	on_exit	on_route
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0015.fof.smt2	off-on	unknown	13019	ok	none|q:mbqi|clean	unknown	24032	ok	none|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0216.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0417.fof.smt2	off-on	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	310	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_array_0088.fof.smt2	on-off	unsat	108	ok	q:bool-skeleton|fd:parse|clean	unsat	109	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_array_0289.fof.smt2	off-on	unknown	1109	ok	none|q:mbqi|clean	unsat	110	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_array_0490.fof.smt2	on-off	unknown	1609	ok	none|q:mbqi|clean	unsat	110	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0005.fof.smt2	off-on	unknown	19725	ok	none|q:egraph|clean	unknown	24031	ok	none|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0206.fof.smt2	on-off	unsat	909	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	909	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0407.fof.smt2	off-on	unsat	106	ok	q:bool-skeleton|fd:parse|clean	unsat	108	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0609.fof.smt2	on-off	unsat	507	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	508	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0810.fof.smt2	off-on	unsat	106	ok	q:bool-skeleton|fd:parse|clean	unsat	108	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1011.fof.smt2	on-off	unsat	707	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	108	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1212.fof.smt2	off-on	unsat	107	ok	q:bool-skeleton|fd:parse|clean	unsat	107	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1413.fof.smt2	on-off	unsat	106	ok	q:bool-skeleton|fd:parse|clean	unsat	108	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_init_0082.fof.smt2	off-on	unknown	18222	ok	none|q:egraph|clean	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_init_0361.fof.smt2	on-off	unknown	908	ok	none|q:mbqi|clean	unsat	207	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0020.fof.smt2	off-on	unsat	107	ok	q:bool-skeleton|fd:parse|clean	unsat	108	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0221.fof.smt2	on-off	unknown	807	ok	none|q:mbqi|clean	unsat	208	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0423.fof.smt2	off-on	unknown	4710	ok	none|q:egraph|clean	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0624.fof.smt2	on-off	unsat	106	ok	q:bool-skeleton|q:bool-skeleton|clean	unsat	107	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0209.fof.smt2	off-on	unsat	106	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	108	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0486.fof.smt2	on-off	unsat	106	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	108	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0763.fof.smt2	off-on	unsat	106	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	108	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1077.fof.smt2	on-off	unsat	108	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	109	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1353.fof.smt2	off-on	unsat	207	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	108	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1565.fof.smt2	on-off	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1766.fof.smt2	off-on	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	409	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1967.fof.smt2	on-off	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2169.fof.smt2	off-on	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2370.fof.smt2	on-off	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2571.fof.smt2	off-on	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2772.fof.smt2	on-off	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0004.fof.smt2	off-on	unsat	106	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0205.fof.smt2	on-off	unsat	107	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0406.fof.smt2	off-on	unsat	106	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0027.fof.smt2	on-off	unsat	107	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0262.fof.smt2	off-on	unsat	106	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0543.fof.smt2	on-off	unsat	207	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0824.fof.smt2	off-on	unsat	107	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_1109.fof.smt2	on-off	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_1338.fof.smt2	off-on	unsat	107	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0161.fof.smt2	on-off	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0362.fof.smt2	off-on	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0563.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0764.fof.smt2	off-on	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0965.fof.smt2	on-off	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1166.fof.smt2	off-on	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1368.fof.smt2	on-off	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1569.fof.smt2	off-on	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1770.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	310	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1971.fof.smt2	off-on	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	310	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2172.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2373.fof.smt2	off-on	unsat	108	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	109	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0165.fof.smt2	on-off	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	109	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0366.fof.smt2	off-on	unsat	107	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	109	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0567.fof.smt2	on-off	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	109	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0769.fof.smt2	off-on	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	110	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0970.fof.smt2	on-off	unsat	108	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	109	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1171.fof.smt2	off-on	unsat	107	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	109	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1372.fof.smt2	on-off	unsat	208	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	210	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1585.fof.smt2	off-on	unsat	208	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	210	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1804.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	410	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2005.fof.smt2	off-on	unsat	307	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2206.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2407.fof.smt2	off-on	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2608.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2810.fof.smt2	off-on	unsat	407	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	310	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_3011.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	309	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_3213.fof.smt2	off-on	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	410	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_3414.fof.smt2	on-off	unsat	408	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	410	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_init_0254.fof.smt2	off-on	unsat	208	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	110	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_init_0614.fof.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	209	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0057.fof.smt2	off-on	unsat	108	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	109	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0261.fof.smt2	on-off	unknown	6413	ok	none|q:egraph|clean	unsat	109	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0462.fof.smt2	off-on	unknown	6414	ok	none|q:egraph|clean	unsat	109	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/cl5_nebula_init_0022.fof.smt2	on-off	unknown	14320	ok	none|q:mbqi|clean	unknown	24033	ok	none|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/gauss_init_0075.fof.smt2	off-on	unsat	509	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	410	ok	q:egraph|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/gauss_init_0333.fof.smt2	on-off	unsat	108	ok	q:bool-skeleton|q:bool-skeleton|clean	unsat	110	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/quaternion_ds1_inuse_0013.fof.smt2	off-on	unknown	809	ok	none|q:mbqi|clean	unsat	111	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/thruster_init_0070.fof.smt2	on-off	unknown	17125	ok	none|q:mbqi|clean	unknown	24136	ok	none|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/thruster_inuse_0096.fof.smt2	off-on	unsat	207	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	208	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/vc_normalize_subst/gauss_array_0065.fof.smt2	on-off	unsat	107	ok	q:bool-skeleton|fd:parse|clean	unsat	108	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/peter/symmetric_sat_65.smt2	off-on	unknown	25026	ok	none|fd:parse|clean	unknown	25031	ok	none|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib0e43fc.smt2	on-off	unsat	11221	ok	q:mbqi|q:mbqi|clean	unsat	11222	ok	q:mbqi|q:mbqi|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib36b23a.smt2	off-on	unsat	909	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	812	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib61a089.smt2	on-off	unsat	308	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	410	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib885c4b.smt2	off-on	unsat	14323	ok	q:mbqi|q:mbqi|clean	unsat	14524	ok	q:mbqi|q:mbqi|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlibaf54f6.smt2	on-off	unsat	608	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	711	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlibd816f8.smt2	off-on	unsat	608	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	610	ok	q:mbqi-quick|q:mbqi-quick|clean
