# NOISE FLOOR: both halves are the SHIPPED arm (env -u). Column names kept for the summariser.
file	order	off_verdict	off_ms	off_exit	off_route	on_verdict	on_ms	on_exit	on_route
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0020.fof.smt2	A-A	unsat	113	ok	q:bool-skeleton|fd:parse|clean	unsat	113	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0221.fof.smt2	A-A	unsat	211	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0423.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0624.fof.smt2	A-A	unsat	113	ok	q:bool-skeleton|fd:parse|clean	unsat	112	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0209.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	112	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0486.fof.smt2	A-A	unsat	114	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	113	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0763.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	112	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1077.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	112	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1353.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	113	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1565.fof.smt2	A-A	unsat	413	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	411	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1766.fof.smt2	A-A	unsat	413	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1967.fof.smt2	A-A	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2169.fof.smt2	A-A	unsat	411	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2370.fof.smt2	A-A	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	413	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2571.fof.smt2	A-A	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	413	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2772.fof.smt2	A-A	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0004.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0205.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0406.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0027.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0262.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0543.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0824.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_1109.fof.smt2	A-A	unsat	210	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_1338.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0161.fof.smt2	A-A	unsat	311	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	211	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0362.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0563.fof.smt2	A-A	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0764.fof.smt2	A-A	unsat	311	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	211	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0965.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1166.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	211	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1368.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	210	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1569.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1770.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	211	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1971.fof.smt2	A-A	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2172.fof.smt2	A-A	unsat	311	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	211	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2373.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0165.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0366.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0567.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	111	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0769.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	111	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0970.fof.smt2	A-A	unsat	111	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1171.fof.smt2	A-A	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	112	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1372.fof.smt2	A-A	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1585.fof.smt2	A-A	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	110	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1804.fof.smt2	A-A	unsat	311	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	311	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2005.fof.smt2	A-A	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2206.fof.smt2	A-A	unsat	311	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	314	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2407.fof.smt2	A-A	unsat	310	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2608.fof.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2810.fof.smt2	A-A	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	312	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_3011.fof.smt2	A-A	unsat	311	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_3213.fof.smt2	A-A	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	413	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_3414.fof.smt2	A-A	unsat	414	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	412	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_init_0254.fof.smt2	A-A	unsat	111	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_init_0614.fof.smt2	A-A	unsat	216	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	213	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0057.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	112	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0261.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	113	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0462.fof.smt2	A-A	unsat	113	ok	q:mbqi-quick|q:forall-exists-witness|clean	unsat	112	ok	q:mbqi-quick|q:forall-exists-witness|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/cl5_nebula_init_0022.fof.smt2	A-A	unknown	24036	ok	none|q:egraph|clean	unknown	24037	ok	none|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/gauss_init_0075.fof.smt2	A-A	unsat	413	ok	q:egraph|q:egraph|clean	unsat	412	ok	q:egraph|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/gauss_init_0333.fof.smt2	A-A	unsat	111	ok	q:bool-skeleton|fd:parse|clean	unsat	114	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/quaternion_ds1_inuse_0013.fof.smt2	A-A	unsat	114	ok	q:bool-skeleton|q:bool-skeleton|clean	unsat	113	ok	q:bool-skeleton|q:bool-skeleton|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/thruster_init_0070.fof.smt2	A-A	unknown	24139	ok	none|q:egraph|clean	unknown	24038	ok	none|q:egraph|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/thruster_inuse_0096.fof.smt2	A-A	unsat	213	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	212	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/vc_normalize_subst/gauss_array_0065.fof.smt2	A-A	unsat	212	ok	q:bool-skeleton|fd:parse|clean	unsat	112	ok	q:bool-skeleton|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/peter/symmetric_sat_65.smt2	A-A	unknown	25038	ok	none|fd:parse|clean	unknown	25038	ok	none|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib0e43fc.smt2	A-A	unsat	9025	ok	q:mbqi|q:mbqi|clean	unsat	9122	ok	q:mbqi|q:mbqi|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib36b23a.smt2	A-A	unsat	813	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	714	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib61a089.smt2	A-A	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean	unsat	313	ok	q:mbqi-quick|q:mbqi-quick|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib885c4b.smt2	A-A	unsat	12825	ok	q:mbqi|q:mbqi|clean	unsat	12725	ok	q:mbqi|q:mbqi|clean
