file	division	verdict	wall_ms	declared	over_budget
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	QF_BV	unsolved	24222	unknown	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20210312-Bouvier/vlsat3_a85.smt2	QF_BV	unsolved	24338	unsat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221214-p4dfa-XiaoqiChen/StringMatching/string4x16.7._bit8_na6_nr4_pairedtwobranch.smt2	QF_BV	unsolved	25245	unknown	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/Sage2/bench_10451.smt2	QF_BV	unsolved	25134	sat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/brummayerbiere/countbitsrotate128.smt2	QF_BV	unsolved	25026	unsat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/bruttomesso/core/ext_con_008_001_0064.smt2	QF_BV	unsolved	24122	unsat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/log-slicing/bvashr_0687.smt2	QF_BV	unsolved	24923	unsat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/mcm/148.smt2	QF_BV	unsolved	24323	sat	yes
