backend,latency_nanos,cumulative_fraction
z3,171126,0.00020798668885191348
z3,173875,0.00041597337770382697
z3,179072,0.0006239600665557404
z3,179189,0.0008319467554076539
z3,180756,0.0010399334442595673
z3,181167,0.0012479201331114808
z3,181595,0.0014559068219633944
z3,182122,0.0016638935108153079
z3,182236,0.0018718801996672214
z3,183504,0.0020798668885191347
z3,183885,0.0022878535773710484
z3,185089,0.0024958402662229617
z3,185127,0.0027038269550748754
z3,185499,0.0029118136439267887
z3,185539,0.003119800332778702
z3,186254,0.0033277870216306157
z3,186372,0.003535773710482529
z3,186437,0.0037437603993344427
z3,187952,0.003951747088186356
z3,187959,0.004159733777038269
z3,188007,0.004367720465890183
z3,188986,0.004575707154742097
z3,189126,0.00478369384359401
z3,189242,0.004991680532445923
z3,189443,0.005199667221297837
z3,189479,0.005407653910149751
z3,189674,0.005615640599001664
z3,189768,0.005823627287853577
z3,189821,0.006031613976705491
z3,189870,0.006239600665557404
z3,190096,0.006447587354409318
z3,190249,0.0066555740432612314
z3,190345,0.006863560732113145
z3,190356,0.007071547420965058
z3,190428,0.007279534109816971
z3,190525,0.0074875207986688855
z3,190527,0.007695507487520799
z3,190563,0.007903494176372712
z3,190656,0.008111480865224625
z3,190789,0.008319467554076539
z3,190797,0.008527454242928452
z3,190856,0.008735440931780365
z3,190921,0.00894342762063228
z3,191091,0.009151414309484194
z3,191104,0.009359400998336107
z3,191371,0.00956738768718802
z3,191381,0.009775374376039933
z3,191436,0.009983361064891847
z3,191483,0.01019134775374376
z3,191600,0.010399334442595673
z3,191622,0.010607321131447587
z3,191765,0.010815307820299502
z3,191931,0.011023294509151415
z3,191985,0.011231281198003328
z3,192201,0.011439267886855242
z3,192253,0.011647254575707155
z3,192291,0.011855241264559068
z3,192349,0.012063227953410981
z3,192367,0.012271214642262895
z3,192380,0.012479201331114808
z3,192613,0.012687188019966721
z3,192706,0.012895174708818636
z3,192932,0.01310316139767055
z3,192967,0.013311148086522463
z3,192988,0.013519134775374376
z3,193036,0.01372712146422629
z3,193443,0.013935108153078203
z3,194207,0.014143094841930116
z3,194243,0.01435108153078203
z3,194256,0.014559068219633943
z3,194414,0.014767054908485858
z3,194602,0.014975041597337771
z3,194692,0.015183028286189684
z3,194793,0.015391014975041598
z3,194897,0.01559900166389351
z3,194989,0.015806988352745424
z3,195632,0.016014975041597337
z3,195996,0.01622296173044925
z3,196214,0.016430948419301164
z3,196316,0.016638935108153077
z3,196435,0.01684692179700499
z3,196543,0.017054908485856904
z3,196611,0.017262895174708817
z3,196680,0.01747088186356073
z3,196693,0.017678868552412647
z3,196728,0.01788685524126456
z3,196905,0.018094841930116474
z3,196997,0.018302828618968387
z3,197026,0.0185108153078203
z3,197062,0.018718801996672214
z3,197098,0.018926788685524127
z3,197103,0.01913477537437604
z3,197131,0.019342762063227954
z3,197421,0.019550748752079867
z3,197548,0.01975873544093178
z3,197604,0.019966722129783693
z3,197646,0.020174708818635607
z3,197736,0.02038269550748752
z3,197800,0.020590682196339433
z3,197915,0.020798668885191347
z3,197928,0.02100665557404326
z3,198059,0.021214642262895173
z3,198088,0.021422628951747087
z3,198196,0.021630615640599003
z3,198394,0.021838602329450917
z3,198534,0.02204658901830283
z3,198753,0.022254575707154743
z3,198826,0.022462562396006656
z3,198929,0.02267054908485857
z3,198950,0.022878535773710483
z3,199024,0.023086522462562396
z3,199146,0.02329450915141431
z3,199213,0.023502495840266223
z3,199337,0.023710482529118136
z3,199383,0.02391846921797005
z3,199385,0.024126455906821963
z3,199403,0.024334442595673876
z3,199544,0.02454242928452579
z3,199580,0.024750415973377703
z3,199583,0.024958402662229616
z3,199937,0.02516638935108153
z3,200232,0.025374376039933443
z3,200274,0.02558236272878536
z3,200361,0.025790349417637273
z3,200385,0.025998336106489186
z3,200477,0.0262063227953411
z3,200556,0.026414309484193012
z3,200581,0.026622296173044926
z3,200584,0.02683028286189684
z3,200669,0.027038269550748752
z3,200701,0.027246256239600666
z3,200703,0.02745424292845258
z3,200738,0.027662229617304492
z3,200913,0.027870216306156406
z3,201025,0.02807820299500832
z3,201026,0.028286189683860232
z3,201119,0.028494176372712145
z3,201132,0.02870216306156406
z3,201159,0.028910149750415972
z3,201235,0.029118136439267885
z3,201353,0.029326123128119802
z3,201362,0.029534109816971715
z3,201438,0.02974209650582363
z3,201601,0.029950083194675542
z3,201776,0.030158069883527455
z3,201841,0.03036605657237937
z3,201853,0.030574043261231282
z3,201892,0.030782029950083195
z3,201901,0.03099001663893511
z3,202021,0.03119800332778702
z3,202221,0.031405990016638935
z3,202275,0.03161397670549085
z3,202372,0.03182196339434276
z3,202417,0.032029950083194675
z3,202565,0.03223793677204659
z3,202607,0.0324459234608985
z3,202653,0.032653910149750415
z3,202761,0.03286189683860233
z3,202803,0.03306988352745424
z3,202866,0.033277870216306155
z3,202886,0.03348585690515807
z3,202897,0.03369384359400998
z3,202914,0.033901830282861894
z3,203080,0.03410981697171381
z3,203126,0.03431780366056572
z3,203201,0.034525790349417634
z3,203502,0.03473377703826955
z3,203587,0.03494176372712146
z3,203638,0.035149750415973374
z3,203669,0.035357737104825294
z3,203693,0.03556572379367721
z3,203714,0.03577371048252912
z3,203898,0.035981697171381034
z3,203932,0.03618968386023295
z3,204074,0.03639767054908486
z3,204079,0.036605657237936774
z3,204205,0.03681364392678869
z3,204214,0.0370216306156406
z3,204226,0.037229617304492514
z3,204232,0.03743760399334443
z3,204304,0.03764559068219634
z3,204558,0.037853577371048254
z3,204688,0.03806156405990017
z3,204699,0.03826955074875208
z3,204726,0.038477537437603994
z3,204819,0.03868552412645591
z3,204993,0.03889351081530782
z3,205106,0.039101497504159734
z3,205151,0.03930948419301165
z3,205163,0.03951747088186356
z3,205189,0.039725457570715474
z3,205381,0.03993344425956739
z3,205539,0.0401414309484193
z3,205574,0.040349417637271213
z3,205582,0.04055740432612313
z3,205650,0.04076539101497504
z3,205688,0.04097337770382695
z3,205885,0.04118136439267887
z3,205995,0.04138935108153078
z3,206062,0.04159733777038269
z3,206339,0.04180532445923461
z3,206340,0.04201331114808652
z3,206351,0.04222129783693843
z3,206492,0.042429284525790346
z3,206550,0.04263727121464226
z3,206570,0.04284525790349417
z3,206690,0.04305324459234609
z3,206697,0.04326123128119801
z3,206926,0.04346921797004992
z3,207208,0.04367720465890183
z3,207213,0.043885191347753746
z3,207255,0.04409317803660566
z3,207395,0.04430116472545757
z3,207592,0.044509151414309486
z3,207595,0.0447171381031614
z3,207643,0.04492512479201331
