file	verdict	rc	wall_ms	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	dump_rows	giveup
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_51_06_177_1165813.smt_in.smt2	unknown	0	10418	19	none	q:mbqi	fd:bounded-completeness-unsat	4622	10287			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 11 rounds (no further instance to admit; more rounds cannot help)
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_58_55_174_1583194.smt_in.smt2	unknown	0	7715	19	none	q:mbqi	fd:bounded-completeness-unsat	3456	7578			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 11 rounds (no further instance to admit; more rounds cannot help)
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_03_24_482_1905427.smt_in.smt2	unsat	0	3910	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	3669	3788			0	
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_08_02_969_2287043.smt_in.smt2	sat	0	207	5	q:uf-fmf-probe	q:uf-fmf-probe	q:uf-fmf-probe	76	131			0	
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_14_27_814_2704160.smt_in.smt2	unsat	0	1809	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	1537	1681			0	
UF/20170428-Barrett/cdt-cade2015/nada/afp/hamming_stream/x2015_09_10_16_47_53_600_1082171.smt_in.smt2	unknown	0	10618	19	none	q:mbqi	fd:bounded-completeness-unsat	3253	10483			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_50_58_676_1284981.smt_in.smt2	unknown	0	10517	19	none	q:egraph	fd:bounded-completeness-unsat	3132	10385			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)
UF/20170428-Barrett/cdt-cade2015/nada/afp/sorted_list_operations/x2015_09_10_16_47_45_306_1071226.smt_in.smt2	unknown	0	8915	19	none	q:mbqi	fd:bounded-completeness-unsat	3917	8801			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_48_16_393_1116135.smt_in.smt2	unknown	0	15022	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	4276	14892			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 14 rounds (no further instance to admit; more rounds cannot help)
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_53_37_371_1432776.smt_in.smt2	unknown	0	20625	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	9666	20451			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_50_41_894_1052743.smt_in.smt2	unsat	0	2310	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	2138	2255			0	
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_56_17_304_1652193.smt_in.smt2	unknown	0	15723	19	none	q:mbqi	fd:bounded-completeness-unsat	8418	15619			0	give-up kind=Incomplete detail=e-matching instantiation stopped after 7 rounds: the remaining budget could not fit another round with growth headroom
