division	file	wall_ms	verdict	trace_line
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__svcomp_ex2.c__p25866_terminationG_0.smt2	24227	unsolved	; theory-layer boolean_propagate_ms=0 theory_assert_ms=0 theory_propagate_ms=707 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=2 final_checks=0 decisions=12 restarts=0 learned_clauses=0 learned_literals=0 learned_literals_premin=0 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29567_safety_0.smt2	25218	unsolved	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_2_0.smt2	10815	unsolved	; theory-layer boolean_propagate_ms=14 theory_assert_ms=61 theory_propagate_ms=6553 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=12 final_checks=0 decisions=85 restarts=0 learned_clauses=0 learned_literals=0 learned_literals_premin=0 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_36_0.smt2	25127	unsolved	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-factorial.jar-obl-8__p13829_terminationG_0.smt2	24228	unsolved	; theory-layer boolean_propagate_ms=0 theory_assert_ms=26 theory_propagate_ms=827 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=5 final_checks=0 decisions=28 restarts=0 learned_clauses=0 learned_literals=0 learned_literals_premin=0 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28312_terminationG_0.smt2	25131	unsolved	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4943_safety_0.smt2	10915	unsolved	; theory-layer boolean_propagate_ms=347 theory_assert_ms=346 theory_propagate_ms=6304 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=0 final_checks=0 decisions=0 restarts=0 learned_clauses=0 learned_literals=0 learned_literals_premin=0 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30726_safety_0.smt2	10916	unsolved	; theory-layer boolean_propagate_ms=255 theory_assert_ms=254 theory_propagate_ms=6397 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=0 final_checks=0 decisions=0 restarts=0 learned_clauses=0 learned_literals=0 learned_literals_premin=0 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
