division	file	wall_ms	verdict	trace_line
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	24118	unsolved	; theory-layer boolean_propagate_ms=68 theory_assert_ms=45 theory_propagate_ms=3128 theory_push_pop_ms=31 conflict_analysis_ms=2 theory_final_check_ms=16683 theory_explain_ms=0 theory_conflicts=2606 theory_propagations=43209 final_checks=2592 decisions=420789 restarts=14 learned_clauses=2807 learned_literals=31322 learned_literals_premin=32065 simplex_pivots=101691 simplex_checks=2592 simplex_cold_restarts=0 bound_retractions=407404 bound_assertions=407736 propagations_offered=43209 simplex_rows=530 simplex_columns=591
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_half_2.i_3_6_2.bpl_7.smt2	24126	unsolved	; theory-layer boolean_propagate_ms=237 theory_assert_ms=144 theory_propagate_ms=12950 theory_push_pop_ms=116 conflict_analysis_ms=9 theory_final_check_ms=10016 theory_explain_ms=0 theory_conflicts=6190 theory_propagations=126330 final_checks=6151 decisions=1356495 restarts=30 learned_clauses=6834 learned_literals=89638 learned_literals_premin=92697 simplex_pivots=40872 simplex_checks=6151 simplex_cold_restarts=0 bound_retractions=1414125 bound_assertions=1414577 propagations_offered=126330 simplex_rows=720 simplex_columns=822
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_copy3_ground.i_3_2_2.bpl_7.smt2	24118	unsolved	; theory-layer boolean_propagate_ms=210 theory_assert_ms=150 theory_propagate_ms=21088 theory_push_pop_ms=102 conflict_analysis_ms=4 theory_final_check_ms=1928 theory_explain_ms=0 theory_conflicts=2306 theory_propagations=113386 final_checks=2283 decisions=1157482 restarts=14 learned_clauses=2495 learned_literals=25134 learned_literals_premin=25882 simplex_pivots=18994 simplex_checks=2283 simplex_cold_restarts=0 bound_retractions=1469990 bound_assertions=1470859 propagations_offered=113386 simplex_rows=1107 simplex_columns=1222
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_7.smt2	24024	unsolved	; theory-layer boolean_propagate_ms=171 theory_assert_ms=101 theory_propagate_ms=6317 theory_push_pop_ms=72 conflict_analysis_ms=5 theory_final_check_ms=17002 theory_explain_ms=0 theory_conflicts=5873 theory_propagations=78251 final_checks=5737 decisions=815213 restarts=30 learned_clauses=6613 learned_literals=71527 learned_literals_premin=75547 simplex_pivots=105369 simplex_checks=5737 simplex_cold_restarts=0 bound_retractions=983840 bound_assertions=984213 propagations_offered=78251 simplex_rows=535 simplex_columns=617
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2	17323	unsolved	
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2	17321	unsolved	
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/blending/1.smt2	6615	unsat	; theory-layer boolean_propagate_ms=57 theory_assert_ms=15 theory_propagate_ms=321 theory_push_pop_ms=6 conflict_analysis_ms=27 theory_final_check_ms=6068 theory_explain_ms=0 theory_conflicts=20747 theory_propagations=79 final_checks=20732 decisions=48532 restarts=72 learned_clauses=20791 learned_literals=225419 learned_literals_premin=341702 simplex_pivots=46618 simplex_checks=20732 simplex_cold_restarts=0 bound_retractions=216280 bound_assertions=216578 propagations_offered=79 simplex_rows=350 simplex_columns=425
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/blending/5.smt2	5911	unsat	; theory-layer boolean_propagate_ms=54 theory_assert_ms=15 theory_propagate_ms=435 theory_push_pop_ms=6 conflict_analysis_ms=29 theory_final_check_ms=5263 theory_explain_ms=0 theory_conflicts=21152 theory_propagations=7793 final_checks=21138 decisions=57456 restarts=76 learned_clauses=21316 learned_literals=237181 learned_literals_premin=356143 simplex_pivots=38284 simplex_checks=21138 simplex_cold_restarts=0 bound_retractions=193318 bound_assertions=193624 propagations_offered=7793 simplex_rows=350 simplex_columns=425
