division	file	wall_ms	verdict	trace_line
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2015-Norn/StringReplace/norn-benchmark-10.smt2	309	unsolved	; theory-layer boolean_propagate_ms=0 theory_assert_ms=0 theory_propagate_ms=0 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=0 final_checks=1 decisions=0 restarts=0 learned_clauses=0 learned_literals=0 learned_literals_premin=0 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/20180523-Reynolds/kaluza/sat/big/new.8618.corecstrs.readable.smt2	25130	unsolved	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2019-Jiang/slent/slent_stranger_str_rep_20496_sink.smt2	13221	unsolved	; theory-layer boolean_propagate_ms=0 theory_assert_ms=1 theory_propagate_ms=6 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=9 final_checks=1 decisions=87 restarts=0 learned_clauses=0 learned_literals=0 learned_literals_premin=0 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2019-full_str_int/py-conbyte_trauc/leetcode_int-addStrings/964.smt2	508	unsolved	; theory-layer boolean_propagate_ms=5 theory_assert_ms=13 theory_propagate_ms=72 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=0 theory_propagations=284 final_checks=1 decisions=25 restarts=0 learned_clauses=1 learned_literals=3 learned_literals_premin=3 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/586.smt2	25125	unsolved	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/20230331-transducer-plus/Equivalence/htmlUnescape-htmlEscape.smt2	109	unsolved	
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all62.smt2	108	unsolved	
