division	file	wall_ms	verdict	decided_by	bound_by	last	bound_ms	trace_total_ms	attempts	log_path
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking18.smt2	2011	sat	dl-online	dl-online	dl-online	1840	1885	3	/home/mjbommar/route-attribution/logs/QF_RDL.18.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking19.smt2	2412	sat	dl-online	dl-online	dl-online	2241	2293	3	/home/mjbommar/route-attribution/logs/QF_RDL.19.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking20.smt2	2412	sat	dl-online	dl-online	dl-online	2322	2382	3	/home/mjbommar/route-attribution/logs/QF_RDL.20.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking21.smt2	2712	sat	dl-online	dl-online	dl-online	2527	2586	3	/home/mjbommar/route-attribution/logs/QF_RDL.21.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking22.smt2	3011	sat	dl-online	dl-online	dl-online	2892	2959	3	/home/mjbommar/route-attribution/logs/QF_RDL.22.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-depth-2.smt2	208	sat	dl-online	dl-online	dl-online	93	102	3	/home/mjbommar/route-attribution/logs/QF_RDL.23.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-depth-3.smt2	909	sat	dl-online	dl-online	dl-online	815	885	3	/home/mjbommar/route-attribution/logs/QF_RDL.24.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-depth-4.smt2	5913	sat	dl-online	dl-online	dl-online	5430	5851	3	/home/mjbommar/route-attribution/logs/QF_RDL.25.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-depth-5.smt2	20026	unsolved	none	dl-online	fd:bounded-completeness-unsat	18112	19876	14	/home/mjbommar/route-attribution/logs/QF_RDL.26.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-depth-6.smt2	23226	unsolved	none	dl-online	fd:bounded-completeness-unsat	18181	23062	14	/home/mjbommar/route-attribution/logs/QF_RDL.27.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-depth-7.smt2	25127	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_RDL.28.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-matrix1x1.pddl.smt2	108	sat	dl-online	dl-online	dl-online	2	3	3	/home/mjbommar/route-attribution/logs/QF_RDL.29.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-matrix2x2.pddl.smt2	25127	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_RDL.30.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-1.smt2	109	sat	dl-online	dl-online	dl-online	3	3	3	/home/mjbommar/route-attribution/logs/QF_RDL.31.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-2.smt2	209	sat	dl-online	dl-online	dl-online	83	97	3	/home/mjbommar/route-attribution/logs/QF_RDL.32.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-3.smt2	1310	sat	dl-online	dl-online	dl-online	998	1208	3	/home/mjbommar/route-attribution/logs/QF_RDL.33.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-4.smt2	8418	sat	dl-online	dl-online	dl-online	6899	8330	3	/home/mjbommar/route-attribution/logs/QF_RDL.34.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-5.smt2	25132	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_RDL.35.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-6.smt2	25129	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_RDL.36.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-03.smt2	209	sat	dl-online	dl-online	dl-online	80	90	3	/home/mjbommar/route-attribution/logs/QF_RDL.37.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-04.smt2	209	sat	dl-online	dl-online	dl-online	120	129	3	/home/mjbommar/route-attribution/logs/QF_RDL.38.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-05.smt2	210	sat	dl-online	dl-online	dl-online	147	166	3	/home/mjbommar/route-attribution/logs/QF_RDL.39.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-06.smt2	309	sat	dl-online	dl-online	dl-online	225	241	3	/home/mjbommar/route-attribution/logs/QF_RDL.40.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-07.smt2	309	sat	dl-online	dl-online	dl-online	258	288	3	/home/mjbommar/route-attribution/logs/QF_RDL.41.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-08.smt2	409	sat	dl-online	dl-online	dl-online	355	380	3	/home/mjbommar/route-attribution/logs/QF_RDL.42.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-09.smt2	509	sat	dl-online	dl-online	dl-online	401	445	3	/home/mjbommar/route-attribution/logs/QF_RDL.43.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-10.smt2	710	sat	dl-online	dl-online	dl-online	597	635	3	/home/mjbommar/route-attribution/logs/QF_RDL.44.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-20.smt2	2010	sat	dl-online	dl-online	dl-online	1840	1957	3	/home/mjbommar/route-attribution/logs/QF_RDL.45.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-30.smt2	4412	sat	dl-online	dl-online	dl-online	4119	4341	3	/home/mjbommar/route-attribution/logs/QF_RDL.46.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-40.smt2	1710	sat	dl-online	dl-online	dl-online	1190	1602	3	/home/mjbommar/route-attribution/logs/QF_RDL.47.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-60.smt2	3311	sat	dl-online	dl-online	dl-online	2295	3180	3	/home/mjbommar/route-attribution/logs/QF_RDL.48.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-70.smt2	5113	sat	dl-online	dl-online	dl-online	3766	5005	3	/home/mjbommar/route-attribution/logs/QF_RDL.49.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-80.smt2	6914	sat	dl-online	dl-online	dl-online	5371	6813	3	/home/mjbommar/route-attribution/logs/QF_RDL.50.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-90.smt2	8917	sat	dl-online	dl-online	dl-online	6706	8761	3	/home/mjbommar/route-attribution/logs/QF_RDL.51.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/check/bignum_rdl1.smt2	111	unsolved	none	nra	fd:bounded-completeness-unsat	56	56	14	/home/mjbommar/route-attribution/logs/QF_RDL.52.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/check/bignum_rdl2.smt2	109	unsat	nra	nra	nra	53	54	5	/home/mjbommar/route-attribution/logs/QF_RDL.53.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-1.smt2	109	unsat	dl-online	dl-online	dl-online	1	2	3	/home/mjbommar/route-attribution/logs/QF_RDL.54.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-10.smt2	410	unsat	dl-online	dl-online	dl-online	331	341	3	/home/mjbommar/route-attribution/logs/QF_RDL.55.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-11.smt2	810	unsat	dl-online	dl-online	dl-online	699	711	3	/home/mjbommar/route-attribution/logs/QF_RDL.56.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-12.smt2	911	unsat	dl-online	dl-online	dl-online	817	830	3	/home/mjbommar/route-attribution/logs/QF_RDL.57.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-13.smt2	1011	unsat	dl-online	dl-online	dl-online	915	929	3	/home/mjbommar/route-attribution/logs/QF_RDL.58.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-14.smt2	1311	unsat	dl-online	dl-online	dl-online	1185	1201	3	/home/mjbommar/route-attribution/logs/QF_RDL.59.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-15.smt2	1611	unsat	dl-online	dl-online	dl-online	1492	1512	3	/home/mjbommar/route-attribution/logs/QF_RDL.60.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-16.smt2	1811	unsat	dl-online	dl-online	dl-online	1707	1729	3	/home/mjbommar/route-attribution/logs/QF_RDL.61.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-17.smt2	3413	unsat	dl-online	dl-online	dl-online	3369	3390	3	/home/mjbommar/route-attribution/logs/QF_RDL.62.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-18.smt2	2611	unsat	dl-online	dl-online	dl-online	2567	2587	3	/home/mjbommar/route-attribution/logs/QF_RDL.63.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-19.smt2	3211	unsat	dl-online	dl-online	dl-online	3081	3100	3	/home/mjbommar/route-attribution/logs/QF_RDL.64.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-2.smt2	109	unsat	dl-online	dl-online	dl-online	4	6	3	/home/mjbommar/route-attribution/logs/QF_RDL.65.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-20.smt2	5815	unsat	dl-online	dl-online	dl-online	5729	5759	3	/home/mjbommar/route-attribution/logs/QF_RDL.66.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-3.smt2	109	unsat	dl-online	dl-online	dl-online	9	11	3	/home/mjbommar/route-attribution/logs/QF_RDL.67.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-4.smt2	110	unsat	dl-online	dl-online	dl-online	13	16	3	/home/mjbommar/route-attribution/logs/QF_RDL.68.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-5.smt2	110	unsat	dl-online	dl-online	dl-online	26	29	3	/home/mjbommar/route-attribution/logs/QF_RDL.69.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-6.smt2	110	unsat	dl-online	dl-online	dl-online	30	34	3	/home/mjbommar/route-attribution/logs/QF_RDL.70.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-7.smt2	110	unsat	dl-online	dl-online	dl-online	38	44	3	/home/mjbommar/route-attribution/logs/QF_RDL.71.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-8.smt2	210	unsat	dl-online	dl-online	dl-online	96	104	3	/home/mjbommar/route-attribution/logs/QF_RDL.72.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer3-mutex-9.smt2	310	unsat	dl-online	dl-online	dl-online	197	206	3	/home/mjbommar/route-attribution/logs/QF_RDL.73.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-1.smt2	110	unsat	dl-online	dl-online	dl-online	5	7	3	/home/mjbommar/route-attribution/logs/QF_RDL.74.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-10.smt2	3313	unsat	dl-online	dl-online	dl-online	3162	3199	3	/home/mjbommar/route-attribution/logs/QF_RDL.75.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-11.smt2	5014	unsat	dl-online	dl-online	dl-online	4947	4990	3	/home/mjbommar/route-attribution/logs/QF_RDL.76.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-12.smt2	5814	unsat	dl-online	dl-online	dl-online	5707	5756	3	/home/mjbommar/route-attribution/logs/QF_RDL.77.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-13.smt2	8514	unsat	dl-online	dl-online	dl-online	8363	8400	3	/home/mjbommar/route-attribution/logs/QF_RDL.78.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-14.smt2	12121	unsat	dl-online	dl-online	dl-online	12011	12078	3	/home/mjbommar/route-attribution/logs/QF_RDL.79.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-15.smt2	17727	unsat	dl-online	dl-online	dl-online	17579	17651	3	/home/mjbommar/route-attribution/logs/QF_RDL.80.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-16.smt2	15522	unsat	dl-online	dl-online	dl-online	15322	15401	3	/home/mjbommar/route-attribution/logs/QF_RDL.81.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-17.smt2	25130	unsolved	none	dl-online	fd:bounded-completeness-unsat	21061	24892	14	/home/mjbommar/route-attribution/logs/QF_RDL.82.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-18.smt2	25129	unsolved	none	dl-online	fd:bounded-completeness-unsat	21035	24894	14	/home/mjbommar/route-attribution/logs/QF_RDL.83.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-19.smt2	25230	unsolved	none	dl-online	fd:bounded-completeness-unsat	21018	24987	14	/home/mjbommar/route-attribution/logs/QF_RDL.84.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-2.smt2	109	unsat	dl-online	dl-online	dl-online	12	14	3	/home/mjbommar/route-attribution/logs/QF_RDL.85.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-20.smt2	25229	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_RDL.86.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-3.smt2	107	unsat	dl-online	dl-online	dl-online	16	20	3	/home/mjbommar/route-attribution/logs/QF_RDL.87.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-4.smt2	107	unsat	dl-online	dl-online	dl-online	26	31	3	/home/mjbommar/route-attribution/logs/QF_RDL.88.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-5.smt2	107	unsat	dl-online	dl-online	dl-online	36	43	3	/home/mjbommar/route-attribution/logs/QF_RDL.89.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-6.smt2	107	unsat	dl-online	dl-online	dl-online	68	78	3	/home/mjbommar/route-attribution/logs/QF_RDL.90.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-7.smt2	208	unsat	dl-online	dl-online	dl-online	100	113	3	/home/mjbommar/route-attribution/logs/QF_RDL.91.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-8.smt2	308	unsat	dl-online	dl-online	dl-online	258	274	3	/home/mjbommar/route-attribution/logs/QF_RDL.92.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer6-mutex-9.smt2	1008	unsat	dl-online	dl-online	dl-online	939	957	3	/home/mjbommar/route-attribution/logs/QF_RDL.93.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer9-mutex-1.smt2	107	unsat	dl-online	dl-online	dl-online	6	8	3	/home/mjbommar/route-attribution/logs/QF_RDL.94.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer9-mutex-10.smt2	7112	unsat	dl-online	dl-online	dl-online	6958	7005	3	/home/mjbommar/route-attribution/logs/QF_RDL.95.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer9-mutex-11.smt2	13018	unsat	dl-online	dl-online	dl-online	12842	12905	3	/home/mjbommar/route-attribution/logs/QF_RDL.96.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer9-mutex-12.smt2	17921	unsat	dl-online	dl-online	dl-online	17832	17900	3	/home/mjbommar/route-attribution/logs/QF_RDL.97.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer9-mutex-13.smt2	24628	unsolved	none	dl-online	fd:bounded-completeness-unsat	21034	24367	14	/home/mjbommar/route-attribution/logs/QF_RDL.98.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer9-mutex-14.smt2	24926	unsolved	none	dl-online	fd:bounded-completeness-unsat	21036	24612	14	/home/mjbommar/route-attribution/logs/QF_RDL.99.log
QF_RDL	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/sal/fischer9-mutex-15.smt2	25327	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_RDL.100.log
