division	file	wall_ms	verdict	decided_by	bound_by	last	bound_ms	trace_total_ms	attempts	log_path
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_016.smt2.slack.smt2	24230	unsolved	none	lia-simplex	fd:bounded-completeness-unsat	24203	24206	13	/home/mjbommar/route-attribution/logs/QF_LIA.11.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage5.smt2	24128	unsolved	none	lia-simplex	fd:bounded-completeness-unsat	24015	24021	13	/home/mjbommar/route-attribution/logs/QF_LIA.12.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage19.smt2	610	unsolved	none	lia-simplex	fd:bounded-completeness-unsat	388	451	13	/home/mjbommar/route-attribution/logs/QF_LIA.13.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/49.lp.smt2	210	sat	dl-online	dl-online	dl-online	113	134	3	/home/mjbommar/route-attribution/logs/QF_LIA.14.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-cmodelsdiff/stillLive/0006-still_live-11-1.smt2	3011	sat	dl-online	dl-online	dl-online	2381	2790	3	/home/mjbommar/route-attribution/logs/QF_LIA.15.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-ezsmt/incrementalScheduling/182-incremental_scheduling-17280-0.smt2	24133	unsolved	none	lia-dpll	fd:bounded-completeness-unsat	23974	24040	14	/home/mjbommar/route-attribution/logs/QF_LIA.16.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-ezsmt/weightedSequence/09-treeWeight-729-8leaves.smt2	8720	sat	lia-dpll	lia-dpll	lia-dpll	8524	8589	5	/home/mjbommar/route-attribution/logs/QF_LIA.17.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag-O0.smt2	25130	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LIA.18.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/jm2006_variant-O0.smt2	25128	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LIA.19.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/2PhLockVParam/RF-07.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	0	0	6	/home/mjbommar/route-attribution/logs/QF_LIA.20.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/BART-PT-005/RF-11.smt2	611	sat	lia-simplex	dl-online	lia-simplex	458	540	5	/home/mjbommar/route-attribution/logs/QF_LIA.21.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/BART-PT-020/RF-13.smt2	11819	unsolved	none	lia-dpll	fd:bounded-completeness-unsat	10110	11701	15	/home/mjbommar/route-attribution/logs/QF_LIA.22.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/BART-PT-040/RF-15.smt2	3812	sat	lia-simplex	dl-online	lia-simplex	2043	3716	5	/home/mjbommar/route-attribution/logs/QF_LIA.23.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/CircularTrains-PT-012/RC-01.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.24.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-03.smt2	110	unsat	lia-simplex	lia-simplex	lia-simplex	8	16	5	/home/mjbommar/route-attribution/logs/QF_LIA.25.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/CircularTrains-PT-192/RC-06.smt2	110	unsat	int-box-eval	cas-int-units	int-box-eval	11	25	4	/home/mjbommar/route-attribution/logs/QF_LIA.26.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N010/RC-10.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.27.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N100/RF-00.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.28.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N200/RF-07.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.29.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N300/RF-14.smt2	110	sat	lia-simplex	dl-online	lia-simplex	1	2	5	/home/mjbommar/route-attribution/logs/QF_LIA.30.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N050/RC-02.smt2	110	sat	lia-simplex	dl-online	lia-simplex	9	13	5	/home/mjbommar/route-attribution/logs/QF_LIA.31.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N150/RC-04.smt2	109	sat	lia-dpll	dl-online	lia-dpll	11	24	6	/home/mjbommar/route-attribution/logs/QF_LIA.32.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N010/RC-06.smt2	210	sat	lia-simplex	dl-online	lia-simplex	147	160	5	/home/mjbommar/route-attribution/logs/QF_LIA.33.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RC-08.smt2	309	sat	lia-dpll	dl-online	lia-dpll	154	252	6	/home/mjbommar/route-attribution/logs/QF_LIA.34.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N010/RC-10.smt2	1011	sat	lia-simplex	dl-online	lia-simplex	865	896	5	/home/mjbommar/route-attribution/logs/QF_LIA.35.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N100/RC-12.smt2	6615	sat	lia-dpll	lia-dpll	lia-dpll	5700	6569	6	/home/mjbommar/route-attribution/logs/QF_LIA.36.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N010/RC-14.smt2	1510	sat	lia-simplex	dl-online	lia-simplex	1372	1460	5	/home/mjbommar/route-attribution/logs/QF_LIA.37.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N100/RF-00.smt2	1610	sat	lia-simplex	dl-online	lia-simplex	1392	1496	5	/home/mjbommar/route-attribution/logs/QF_LIA.38.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D50N010/RF-02.smt2	12820	sat	disjunct-refutation	lia-dpll	disjunct-refutation	10102	12758	7	/home/mjbommar/route-attribution/logs/QF_LIA.39.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D50N100/RF-04.smt2	12520	sat	disjunct-refutation	lia-dpll	disjunct-refutation	10066	12463	7	/home/mjbommar/route-attribution/logs/QF_LIA.40.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/ERK-PT-000001/RF-07.smt2	108	sat	lia-dpll	lia-dpll	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.41.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/ERK-PT-000100/RF-12.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	1	2	6	/home/mjbommar/route-attribution/logs/QF_LIA.42.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/ERK-PT-100000/RC-05.smt2	109	sat	lia-simplex	dl-online	lia-simplex	0	0	5	/home/mjbommar/route-attribution/logs/QF_LIA.43.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Eratosthenes-PT-020/RC-08.smt2	109	unsat	int-box-eval	int-box-eval	int-box-eval	21	21	4	/home/mjbommar/route-attribution/logs/QF_LIA.44.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Eratosthenes-PT-100/RC-10.smt2	110	unsat	dl-online	dl-online	dl-online	1	1	4	/home/mjbommar/route-attribution/logs/QF_LIA.45.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Eratosthenes-PT-500/RC-12.smt2	109	sat	dl-online	dl-online	dl-online	5	8	4	/home/mjbommar/route-attribution/logs/QF_LIA.46.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/FMS-PT-00005/RC-14.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	1	2	6	/home/mjbommar/route-attribution/logs/QF_LIA.47.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/FMS-PT-00020/RF-03.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	1	2	6	/home/mjbommar/route-attribution/logs/QF_LIA.48.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/FMS-PT-00100/RF-07.smt2	109	sat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.49.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/FMS-PT-00500/RF-13.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.50.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/FMS-PT-05000/RC-00.smt2	109	unsat	int-box-eval	fd:parse	int-box-eval	0	0	4	/home/mjbommar/route-attribution/logs/QF_LIA.51.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/FMS-PT-20000/RC-03.smt2	109	sat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.52.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/FamilyReunion-PT-L00400M0040C020P020G001/RC-07.smt2	25231	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LIA.53.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/HouseConstruction-PT-00005/RC-10.smt2	108	unsat	lia-simplex	dl-online	lia-simplex	1	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.54.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/HouseConstruction-PT-00020/RC-12.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.55.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/HouseConstruction-PT-00100/RF-08.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.56.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/HouseConstruction-PT-00500/RF-13.smt2	108	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.57.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/HouseConstruction-PT-04000/RC-00.smt2	109	sat	lia-simplex	dl-online	lia-simplex	1	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.58.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/HouseConstruction-PT-16000/RC-04.smt2	110	sat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.59.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/HypertorusGrid-PT-d2k1p8b00/RC-06.smt2	109	unsat	int-box-eval	int-box-eval	int-box-eval	0	0	4	/home/mjbommar/route-attribution/logs/QF_LIA.60.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-08.smt2	110	sat	lia-simplex	dl-online	lia-simplex	6	12	5	/home/mjbommar/route-attribution/logs/QF_LIA.61.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C12M10P15D17/RC-10.smt2	109	sat	lia-simplex	dl-online	lia-simplex	7	13	5	/home/mjbommar/route-attribution/logs/QF_LIA.62.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Kanban-PT-00010/RC-12.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.63.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Kanban-PT-00050/RC-14.smt2	110	sat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.64.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Kanban-PT-00200/RF-01.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	0	2	6	/home/mjbommar/route-attribution/logs/QF_LIA.65.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Kanban-PT-01000/RF-04.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	1	2	6	/home/mjbommar/route-attribution/logs/QF_LIA.66.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Kanban-PT-05000/RF-11.smt2	110	unsat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.67.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Kanban-PT-20000/RF-14.smt2	110	unsat	lia-dpll	dl-online	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.68.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/MAPK-PT-00020/RC-02.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.69.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/MAPK-PT-00080/RC-04.smt2	109	sat	lia-simplex	dl-online	lia-simplex	1	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.70.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/MAPK-PT-00320/RC-06.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	2	4	6	/home/mjbommar/route-attribution/logs/QF_LIA.71.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/MAPK-PT-01280/RC-10.smt2	109	sat	lia-simplex	dl-online	lia-simplex	1	2	5	/home/mjbommar/route-attribution/logs/QF_LIA.72.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/MAPK-PT-05120/RC-14.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	1	3	6	/home/mjbommar/route-attribution/logs/QF_LIA.73.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/NeighborGrid-PT-d2n3m1c12/RF-03.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.74.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/NeighborGrid-PT-d3n3m1t11/RF-05.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	2	4	6	/home/mjbommar/route-attribution/logs/QF_LIA.75.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/NeighborGrid-PT-d5n4m1t35/RF-08.smt2	910	sat	lia-simplex	dl-online	lia-simplex	859	883	5	/home/mjbommar/route-attribution/logs/QF_LIA.76.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-10.smt2	108	unsat	lia-dpll	dl-online	lia-dpll	0	2	6	/home/mjbommar/route-attribution/logs/QF_LIA.77.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Referendum-PT-015/RF-12.smt2	110	unsat	lia-simplex	dl-online	lia-simplex	2	4	5	/home/mjbommar/route-attribution/logs/QF_LIA.78.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-14.smt2	510	sat	lia-dpll	lia-dpll	lia-dpll	199	396	6	/home/mjbommar/route-attribution/logs/QF_LIA.79.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RobotManipulation-PT-00001/RC-00.smt2	110	sat	lia-dpll	lia-dpll	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.80.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RobotManipulation-PT-00005/RC-03.smt2	111	sat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.81.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RobotManipulation-PT-00020/RC-09.smt2	110	unsat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.82.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RobotManipulation-PT-00100/RC-12.smt2	109	sat	lia-simplex	dl-online	lia-simplex	0	1	5	/home/mjbommar/route-attribution/logs/QF_LIA.83.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RobotManipulation-PT-00500/RF-03.smt2	110	unsat	lia-dpll	dl-online	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.84.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RobotManipulation-PT-02000/RF-11.smt2	110	unsat	lia-dpll	dl-online	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.85.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0010/RC-03.smt2	109	sat	lia-simplex	dl-online	lia-simplex	10	14	5	/home/mjbommar/route-attribution/logs/QF_LIA.86.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0050/RC-06.smt2	510	sat	lia-dpll	lia-dpll	lia-dpll	262	484	6	/home/mjbommar/route-attribution/logs/QF_LIA.87.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0500/RC-09.smt2	25030	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LIA.88.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w2000/RC-11.smt2	25031	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LIA.89.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RwMutex-PT-r0100w0010/RC-13.smt2	709	sat	lia-simplex	dl-online	lia-simplex	606	645	5	/home/mjbommar/route-attribution/logs/QF_LIA.90.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/RwMutex-PT-r1000w0010/RC-15.smt2	25230	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LIA.91.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RF-01.smt2	109	sat	lia-dpll	lia-dpll	lia-dpll	5	11	6	/home/mjbommar/route-attribution/logs/QF_LIA.92.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/SharedMemory-PT-000020/RF-06.smt2	2011	sat	lia-simplex	dl-online	lia-simplex	1742	1885	5	/home/mjbommar/route-attribution/logs/QF_LIA.93.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/SharedMemory-PT-000100/RF-09.smt2	25130	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LIA.94.log
QF_LIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0016DC0008/RF-11.smt2	110	unsat	lia-dpll	dl-online	lia-dpll	0	1	6	/home/mjbommar/route-attribution/logs/QF_LIA.95.log
