division	file	wall_ms	verdict	decided_by	bound_by	last	bound_ms	trace_total_ms	attempts	log_path
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Singapore_true-termination.c__p27347_terminationG_0.smt2	24127	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10053	13510	20	/home/mjbommar/route-attribution/logs/QF_NIA.15.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ConvertRec.jar-obl-9__p28030_safety_0.smt2	24229	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	13537	23463	18	/home/mjbommar/route-attribution/logs/QF_NIA.16.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__DivMinus.jar-obl-11__p28570_edge_closing_0.smt2	25129	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.17.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Et3.jar-obl-9__p28829_terminationG_0.smt2	25229	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.18.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29567_safety_0.smt2	24127	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	13285	24010	20	/home/mjbommar/route-attribution/logs/QF_NIA.19.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__LessLeaves.jar-obl-10__p10018_edge_closing_0.smt2	24324	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	13406	24175	20	/home/mjbommar/route-attribution/logs/QF_NIA.20.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__MainDelete.jar-obl-10__p10430_safety_0.smt2	22024	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10673	14670	18	/home/mjbommar/route-attribution/logs/QF_NIA.21.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Matrix.jar-obl-16__p10854_edge_closing_0.smt2	25126	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	14022	24952	19	/home/mjbommar/route-attribution/logs/QF_NIA.22.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_12.jar-obl-8__p11373_terminationG_0.smt2	22223	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10694	21375	20	/home/mjbommar/route-attribution/logs/QF_NIA.23.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__RandomHard.jar-obl-10__p11834_safety_0.smt2	25126	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.24.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_2_0.smt2	10819	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10684	10786	20	/home/mjbommar/route-attribution/logs/QF_NIA.25.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test13Loops.jar-obl-10__p12737_edge_closing_0.smt2	24234	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	13414	24135	20	/home/mjbommar/route-attribution/logs/QF_NIA.26.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_36_0.smt2	24126	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	12882	24031	20	/home/mjbommar/route-attribution/logs/QF_NIA.27.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-complInterv3.jar-obl-8__p13362_terminationG_0.smt2	24232	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	11691	14039	20	/home/mjbommar/route-attribution/logs/QF_NIA.28.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-factorial.jar-obl-8__p13829_terminationG_0.smt2	24534	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	13723	24435	18	/home/mjbommar/route-attribution/logs/QF_NIA.29.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14206_terminationG_0.smt2	20122	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10682	19429	20	/home/mjbommar/route-attribution/logs/QF_NIA.30.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_1_0.smt2	18423	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10692	18266	20	/home/mjbommar/route-attribution/logs/QF_NIA.31.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28312_terminationG_0.smt2	25126	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.32.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	11919	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10713	10819	18	/home/mjbommar/route-attribution/logs/QF_NIA.33.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4676_safety_0.smt2	11018	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10750	10941	18	/home/mjbommar/route-attribution/logs/QF_NIA.34.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4943_safety_0.smt2	11018	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10751	10906	20	/home/mjbommar/route-attribution/logs/QF_NIA.35.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p5184_terminationG_0.smt2	11420	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10907	11358	18	/home/mjbommar/route-attribution/logs/QF_NIA.36.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p29879_safety_0.smt2	11016	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10746	10941	18	/home/mjbommar/route-attribution/logs/QF_NIA.37.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30175_safety_0.smt2	11022	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10777	10970	18	/home/mjbommar/route-attribution/logs/QF_NIA.38.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30440_safety_0.smt2	11019	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10744	10892	19	/home/mjbommar/route-attribution/logs/QF_NIA.39.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30726_safety_0.smt2	11019	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10749	10924	19	/home/mjbommar/route-attribution/logs/QF_NIA.40.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p30967_safety_0.smt2	11019	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10737	10901	19	/home/mjbommar/route-attribution/logs/QF_NIA.41.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31253_safety_0.smt2	12220	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10692	10749	19	/home/mjbommar/route-attribution/logs/QF_NIA.42.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31541_safety_0.smt2	11919	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10712	10834	18	/home/mjbommar/route-attribution/logs/QF_NIA.43.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	24035	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10709	10823	19	/home/mjbommar/route-attribution/logs/QF_NIA.44.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32069_safety_0.smt2	11216	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10817	11080	19	/home/mjbommar/route-attribution/logs/QF_NIA.45.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2	11019	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10744	10909	18	/home/mjbommar/route-attribution/logs/QF_NIA.46.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32598_safety_0.smt2	11220	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10823	11111	19	/home/mjbommar/route-attribution/logs/QF_NIA.47.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p420_safety_0.smt2	11019	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10741	10899	18	/home/mjbommar/route-attribution/logs/QF_NIA.48.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1784_safety_0.smt2	24133	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10876	10942	19	/home/mjbommar/route-attribution/logs/QF_NIA.49.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2235_terminationG_0.smt2	11921	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10723	10888	18	/home/mjbommar/route-attribution/logs/QF_NIA.50.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2587_safety_0.smt2	11016	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10737	10879	18	/home/mjbommar/route-attribution/logs/QF_NIA.51.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2868_edge_closing_0.smt2	25026	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	23038	24682	16	/home/mjbommar/route-attribution/logs/QF_NIA.52.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	23933	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10712	10782	19	/home/mjbommar/route-attribution/logs/QF_NIA.53.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5428_safety_0.smt2	11018	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10742	10894	18	/home/mjbommar/route-attribution/logs/QF_NIA.54.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5722_safety_0.smt2	14323	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10693	10754	18	/home/mjbommar/route-attribution/logs/QF_NIA.55.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6041_safety_0.smt2	24133	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10796	16171	18	/home/mjbommar/route-attribution/logs/QF_NIA.56.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6315_safety_0.smt2	11019	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10739	10898	18	/home/mjbommar/route-attribution/logs/QF_NIA.57.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6637_safety_0.smt2	13021	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10695	10751	19	/home/mjbommar/route-attribution/logs/QF_NIA.58.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6984_safety_0.smt2	11819	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10710	10807	18	/home/mjbommar/route-attribution/logs/QF_NIA.59.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7265_safety_0.smt2	11020	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10744	10879	18	/home/mjbommar/route-attribution/logs/QF_NIA.60.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7535_safety_0.smt2	11818	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10711	10798	18	/home/mjbommar/route-attribution/logs/QF_NIA.61.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9492_safety_0.smt2	25134	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.62.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7725_safety_0.smt2	25131	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.63.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7871_safety_0.smt2	25126	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.64.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8065_safety_0.smt2	24826	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	13499	24642	19	/home/mjbommar/route-attribution/logs/QF_NIA.65.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8261_safety_0.smt2	25035	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	14120	24923	19	/home/mjbommar/route-attribution/logs/QF_NIA.66.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8434_safety_0.smt2	23126	sat	int-blast-ladder	int-blast-ladder	int-blast-ladder	12286	23047	9	/home/mjbommar/route-attribution/logs/QF_NIA.67.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8651_safety_0.smt2	25133	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.68.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8809_safety_0.smt2	24734	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	13857	24637	19	/home/mjbommar/route-attribution/logs/QF_NIA.69.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8992_safety_0.smt2	25133	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.70.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9188_safety_0.smt2	25135	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.71.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateContainsAll.jar-obl-11__terminationS_0_0.smt2	24433	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	12607	24291	20	/home/mjbommar/route-attribution/logs/QF_NIA.72.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__mirrorInterv_rec.jar-obl-8__p10955_edge_closing_0.smt2	25035	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	14215	24912	19	/home/mjbommar/route-attribution/logs/QF_NIA.73.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	24132	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10700	13206	19	/home/mjbommar/route-attribution/logs/QF_NIA.74.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__afagp-fail.t2__p15482_terminationG_0.smt2	12522	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10744	10872	20	/home/mjbommar/route-attribution/logs/QF_NIA.75.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2_fixed__terminationS_0_0.smt2	24834	unsolved	none	int-blast-ladder	fd:bounded-completeness-unsat	14039	24737	20	/home/mjbommar/route-attribution/logs/QF_NIA.76.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-accepted.t2__p16321_terminationG_0.smt2	8718	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	6675	8551	19	/home/mjbommar/route-attribution/logs/QF_NIA.77.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16479_terminationG_0.smt2	25135	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_NIA.78.log
QF_NIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2_fixed__p16399_edge_closing_0.smt2	17227	unsolved	none	nia-linearize	fd:bounded-completeness-unsat	10066	16936	19	/home/mjbommar/route-attribution/logs/QF_NIA.79.log
