division	file	wall_ms	verdict	decided_by	bound_by	last	bound_ms	trace_total_ms	attempts	log_path
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	5013	unsolved	none	dl-online	fd:bounded-completeness-unsat	2264	4536	14	/home/mjbommar/route-attribution/logs/QF_LRA.34.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	6415	unsolved	none	dl-online	fd:bounded-completeness-unsat	2912	5867	14	/home/mjbommar/route-attribution/logs/QF_LRA.35.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	710	unsolved	none	dl-online	fd:bounded-completeness-unsat	335	582	14	/home/mjbommar/route-attribution/logs/QF_LRA.36.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/disj_nightmare.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	4613	unsolved	none	dl-online	fd:bounded-completeness-unsat	2208	4194	14	/home/mjbommar/route-attribution/logs/QF_LRA.37.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	1211	unsolved	none	dl-online	fd:bounded-completeness-unsat	618	1087	14	/home/mjbommar/route-attribution/logs/QF_LRA.38.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/eric.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2	1012	unsolved	none	dl-online	fd:bounded-completeness-unsat	502	873	14	/home/mjbommar/route-attribution/logs/QF_LRA.39.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ex11.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	2914	unsolved	none	dl-online	fd:bounded-completeness-unsat	1536	2584	14	/home/mjbommar/route-attribution/logs/QF_LRA.40.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration1_Lasso_4-lexTemplate.smt2	2615	unsolved	none	dl-online	fd:bounded-completeness-unsat	1345	2295	14	/home/mjbommar/route-attribution/logs/QF_LRA.41.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	1714	unsolved	none	dl-online	fd:bounded-completeness-unsat	883	1518	14	/home/mjbommar/route-attribution/logs/QF_LRA.42.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration1_Loop_4-lexTemplate.smt2	3715	unsolved	none	dl-online	fd:bounded-completeness-unsat	1998	3428	14	/home/mjbommar/route-attribution/logs/QF_LRA.43.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration9_Loop_4-lexTemplate.smt2	2712	unsolved	none	dl-online	fd:bounded-completeness-unsat	1372	2479	14	/home/mjbommar/route-attribution/logs/QF_LRA.44.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/janne_complex.t2.c_Iteration3_Lasso_4-pieceTemplate.smt2	2009	unsolved	none	dl-online	fd:bounded-completeness-unsat	1121	1812	14	/home/mjbommar/route-attribution/logs/QF_LRA.45.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	810	unsolved	none	dl-online	fd:bounded-completeness-unsat	389	671	14	/home/mjbommar/route-attribution/logs/QF_LRA.46.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ludcmp.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	2512	unsolved	none	dl-online	fd:bounded-completeness-unsat	1251	2261	14	/home/mjbommar/route-attribution/logs/QF_LRA.47.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	609	unsolved	none	dl-online	fd:bounded-completeness-unsat	281	496	14	/home/mjbommar/route-attribution/logs/QF_LRA.48.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	1010	unsolved	none	dl-online	fd:bounded-completeness-unsat	478	836	14	/home/mjbommar/route-attribution/logs/QF_LRA.49.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	1810	unsolved	none	dl-online	fd:bounded-completeness-unsat	927	1647	14	/home/mjbommar/route-attribution/logs/QF_LRA.50.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2	1810	unsolved	none	dl-online	fd:bounded-completeness-unsat	865	1611	14	/home/mjbommar/route-attribution/logs/QF_LRA.51.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	910	unsolved	none	dl-online	fd:bounded-completeness-unsat	476	818	14	/home/mjbommar/route-attribution/logs/QF_LRA.52.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration5_Lasso_6-phaseTemplate.smt2	1811	unsolved	none	dl-online	fd:bounded-completeness-unsat	959	1627	14	/home/mjbommar/route-attribution/logs/QF_LRA.53.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration6_Lasso_6-phaseTemplate.smt2	1910	unsolved	none	dl-online	fd:bounded-completeness-unsat	853	1538	14	/home/mjbommar/route-attribution/logs/QF_LRA.54.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration7_Loop_7-phaseTemplate.smt2	6314	unsolved	none	dl-online	fd:bounded-completeness-unsat	3069	5290	14	/home/mjbommar/route-attribution/logs/QF_LRA.55.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	1810	unsolved	none	dl-online	fd:bounded-completeness-unsat	912	1604	14	/home/mjbommar/route-attribution/logs/QF_LRA.56.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	4713	unsolved	none	fd:parse	fd:bounded-completeness-unsat	1979	4329	14	/home/mjbommar/route-attribution/logs/QF_LRA.57.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	1210	unsolved	none	dl-online	fd:bounded-completeness-unsat	649	1081	14	/home/mjbommar/route-attribution/logs/QF_LRA.58.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2	1410	unsolved	none	dl-online	fd:bounded-completeness-unsat	753	1267	14	/home/mjbommar/route-attribution/logs/QF_LRA.59.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	2311	unsolved	none	dl-online	fd:bounded-completeness-unsat	1165	2059	14	/home/mjbommar/route-attribution/logs/QF_LRA.60.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2	9817	unsolved	none	dl-online	fd:bounded-completeness-unsat	5299	8962	14	/home/mjbommar/route-attribution/logs/QF_LRA.61.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	7015	unsolved	none	dl-online	fd:bounded-completeness-unsat	4292	6474	14	/home/mjbommar/route-attribution/logs/QF_LRA.62.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-pieceTemplate.smt2	610	unsolved	none	dl-online	fd:bounded-completeness-unsat	313	538	14	/home/mjbommar/route-attribution/logs/QF_LRA.63.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_7-phaseTemplate.smt2	508	unsolved	none	dl-online	fd:bounded-completeness-unsat	241	418	14	/home/mjbommar/route-attribution/logs/QF_LRA.64.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/Masse_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	710	unsolved	none	dl-online	fd:bounded-completeness-unsat	360	633	14	/home/mjbommar/route-attribution/logs/QF_LRA.65.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	509	unsolved	none	dl-online	fd:bounded-completeness-unsat	265	444	14	/home/mjbommar/route-attribution/logs/QF_LRA.66.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	10018	unsolved	none	dl-online	fd:bounded-completeness-unsat	5765	9230	14	/home/mjbommar/route-attribution/logs/QF_LRA.67.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/aviad_true-termination.c_Iteration1_Loop_4-nestedTemplate.smt2	5416	unsolved	none	dl-online	fd:bounded-completeness-unsat	2985	4891	14	/home/mjbommar/route-attribution/logs/QF_LRA.68.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/joey_false-termination.c_Iteration1_Loop_7-phaseTemplate.smt2	612	unsolved	none	dl-online	fd:bounded-completeness-unsat	283	475	14	/home/mjbommar/route-attribution/logs/QF_LRA.69.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_4-pieceTemplate.smt2	107	unsolved	none	dl-online	fd:bounded-completeness-unsat	18	31	14	/home/mjbommar/route-attribution/logs/QF_LRA.70.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	24139	unsolved	none	nra	fd:bounded-completeness-unsat	24048	24079	14	/home/mjbommar/route-attribution/logs/QF_LRA.71.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	710	unsolved	none	dl-online	fd:bounded-completeness-unsat	342	583	14	/home/mjbommar/route-attribution/logs/QF_LRA.72.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Collatz.bpl_Iteration1_Loop_6-phaseTemplate.smt2	5613	unsolved	none	dl-online	fd:bounded-completeness-unsat	2999	5102	14	/home/mjbommar/route-attribution/logs/QF_LRA.73.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	609	unsolved	none	dl-online	fd:bounded-completeness-unsat	273	461	14	/home/mjbommar/route-attribution/logs/QF_LRA.74.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	309	unsolved	none	dl-online	fd:bounded-completeness-unsat	159	271	14	/home/mjbommar/route-attribution/logs/QF_LRA.75.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	509	unsolved	none	dl-online	fd:bounded-completeness-unsat	269	449	14	/home/mjbommar/route-attribution/logs/QF_LRA.76.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2	408	unsolved	none	dl-online	fd:bounded-completeness-unsat	166	288	14	/home/mjbommar/route-attribution/logs/QF_LRA.77.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	310	unsolved	none	dl-online	fd:bounded-completeness-unsat	143	257	14	/home/mjbommar/route-attribution/logs/QF_LRA.78.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/TelAviv-AmirMinimum.bpl_Iteration1_Loop_4-pieceTemplate.smt2	1810	unsolved	none	dl-online	fd:bounded-completeness-unsat	953	1639	14	/home/mjbommar/route-attribution/logs/QF_LRA.79.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/bound-scaled600.bpl_Iteration1_Loop_7-phaseTemplate.smt2	25229	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/QF_LRA.80.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate.smt2	7714	unsolved	none	fd:parse	fd:bounded-completeness-unsat	4988	7350	14	/home/mjbommar/route-attribution/logs/QF_LRA.81.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_7-nestedTemplate.smt2	1609	unsolved	none	fd:parse	fd:bounded-completeness-unsat	653	1478	14	/home/mjbommar/route-attribution/logs/QF_LRA.82.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	22624	unsolved	none	fd:parse	fd:bounded-completeness-unsat	18524	22100	14	/home/mjbommar/route-attribution/logs/QF_LRA.83.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate.smt2	907	unsolved	none	dl-online	fd:bounded-completeness-unsat	326	770	14	/home/mjbommar/route-attribution/logs/QF_LRA.84.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate.smt2	3110	unsolved	none	fd:parse	fd:bounded-completeness-unsat	1721	2873	14	/home/mjbommar/route-attribution/logs/QF_LRA.85.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p-driverlogNumeric_s7.smt2	107	sat	nra	nra	nra	56	73	5	/home/mjbommar/route-attribution/logs/QF_LRA.86.log
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p5-driverlogNumeric_s9.smt2	307	unsat	nra	nra	nra	103	224	5	/home/mjbommar/route-attribution/logs/QF_LRA.87.log
