file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/avg60.i_5_5_4.bpl_3.smt2	unknown	24122	0	unknown	24120	0	A	unknown
QF_NRA/20200911-Pine/1599122164633784000.smt2	unknown	3809	0	unknown	3808	0	B	unknown
QF_NRA/LassoRanker/CooperatingT2/eric2.t2.c_Iteration9_Loop_3-pieceTemplate.smt2	unknown	24218	0	unknown	24118	0	A	unknown
QF_NRA/LassoRanker/SV-COMP/min_rf_true-termination.c_Iteration1_Lasso_2-pieceTemplate.smt2	unknown	24318	0	unknown	24319	0	B	unknown
QF_NRA/hycomp/ball_count_1d_plain.02.seq_lazy_lemmas_global_5.smt2	unsat	706	0	unsat	706	0	A	unsat
QF_NRA/hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_5.smt2	unsat	705	0	unsat	705	0	B	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_5.smt2	unsat	905	0	unsat	905	0	A	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_5.smt2	unsat	906	0	unsat	906	0	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.05.seq_lazy_lemmas_global_5.smt2	unsat	1107	0	unsat	1107	0	A	unsat
QF_NRA/hycomp/ball_count_2d_slope.10.seq_lazy_lemmas_global_5.smt2	unsat	2907	0	unsat	2907	0	B	unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0295.smt2	unknown	3408	0	unknown	3507	0	A	unsat
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0037.smt2	sat	105	0	sat	105	0	B	sat
QF_NRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0039.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0014.smt2	unknown	12413	0	sat	105	0	B	sat
QF_NRA/meti-tarski/atan/problem/2/weakT/atan-problem-2-weakT-chunk-0032.smt2	sat	106	0	sat	106	0	A	sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0485.smt2	sat	105	0	sat	106	0	B	sat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0459.smt2	sat	105	0	sat	106	0	A	sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0081.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0016.smt2	unknown	25020	0	unknown	25020	0	A	unsat
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0349.smt2	sat	105	0	sat	106	0	B	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0227.smt2	unknown	4709	0	unknown	4908	0	A	sat
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0124.smt2	sat	106	0	sat	106	0	B	sat
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0070.smt2	sat	406	0	sat	406	0	A	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0421.smt2	unknown	12214	0	unknown	12213	0	B	sat
QF_NRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0063.smt2	sat	105	0	sat	105	0	A	sat
QF_NRA/20161105-Sturm-MBO/mbo_E2E5.smt2	unknown	24623	0	unknown	24523	0	B	unsat
QF_NRA/20200911-Pine/1599121863243316000.smt2	unknown	2907	0	unknown	2907	0	A	unknown
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_Bessack_5_m4.smt2	unknown	12516	0	unknown	12315	0	B	unsat
QF_NRA/LassoRanker/SV-COMP/BrockschmidtCookFuhs-2013CAV-Fig1_true-termination.c_Iteration2_Loop_4-pieceTemplate.smt2	unknown	24121	0	unknown	24120	0	A	sat
