file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NRA/20161105-Sturm-MBO/mbo_E11E17.smt2	unknown	24019	0	unknown	24025	0	A	unsat
QF_NRA/20161105-Sturm-MBO/mbo_E12E15.smt2	unknown	6009	0	unknown	6008	0	B	unsat
QF_NRA/20161105-Sturm-MBO/mbo_E16E20.smt2	unknown	25224	0	unknown	25224	0	A	sat
QF_NRA/20161105-Sturm-MBO/mbo_E19E25.smt2	unknown	25227	0	unknown	25230	0	B	unsat
QF_NRA/20161105-Sturm-MBO/mbo_E6E12.smt2	unknown	25223	0	unknown	25124	0	A	unsat
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0023c.smt2	unknown	4109	0	unknown	4108	0	B	unsat
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0055a.smt2	unknown	24119	0	unknown	24120	0	A	sat
QF_NRA/20200911-Pine/1599121900264874000.smt2	unknown	12713	0	unknown	12712	0	B	unknown
QF_NRA/20200911-Pine/1599122158690319000.smt2	unknown	12613	0	unknown	12612	0	A	unknown
QF_NRA/20200911-Pine/1599122163933833000.smt2	unknown	3808	0	unknown	3808	0	B	unknown
QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema8_1b.smt2	unknown	24119	0	unknown	24119	0	A	sat
QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC05_Bessack_1_1.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC05_Bessack_5_5.smt2	unknown	12412	0	unknown	12416	0	A	unsat
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_LevinLHS.smt2	unknown	15818	0	unknown	15814	0	B	unsat
QF_NRA/LassoRanker/CooperatingT2/eric2.t2.c_Iteration7_Loop_4-pieceTemplate.smt2	unknown	24221	0	unknown	24221	0	A	unknown
QF_NRA/LassoRanker/CooperatingT2/n-15a.t2.c_Iteration1_Loop_4-pieceTemplate.smt2	unknown	24127	0	unknown	24121	0	B	sat
QF_NRA/LassoRanker/CooperatingT2/pentagon.t2.c_Iteration14_Loop_3-pieceTemplate.smt2	unknown	24122	0	unknown	24121	0	A	sat
QF_NRA/LassoRanker/CooperatingT2/polyrank4.t2.c_Iteration10_Loop_3-pieceTemplate.smt2	unknown	24120	0	unknown	24121	0	B	unknown
QF_NRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration6_Loop_7-phaseTemplate.smt2	unknown	24419	0	unknown	24425	0	A	unknown
QF_NRA/LassoRanker/CooperatingT2/toeplz.t2.c_Iteration7_Loop_4-pieceTemplate.smt2	unknown	24315	0	unknown	24218	0	B	unknown
