file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NRA/20161105-Sturm-MBO/mbo_E20E26.smt2	unknown	1609	0	unknown	1606	0	A	unsat
QF_NRA/2019-ezsmt/reverseFolding/30-reverse_folding-0-0.smt2	unknown	25124	0	unknown	24817	0	B	unknown
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Basic_Denominator_Simplifications/BDC_ProveIneq_ISSAC10_ex1d.smt2	sat	105	0	sat	106	0	A	sat
QF_NRA/LassoRanker/CooperatingT2/spiral.t2.c_Iteration22_Loop_4-pieceTemplate.smt2	unknown	24225	0	unknown	24223	0	B	unknown
QF_NRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_2-pieceTemplate.smt2	unknown	24317	0	unknown	24318	0	A	unknown
QF_NRA/hycomp/ball_count_1d_plain.05.qfree_global_5.smt2	unsat	207	0	unsat	206	0	B	unsat
QF_NRA/hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_global_5.smt2	unsat	706	0	unsat	706	0	A	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.04.qfree_global_5.smt2	unsat	206	0	unsat	206	0	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.03.qfree_global_5.smt2	unsat	305	0	unsat	206	0	A	unsat
QF_NRA/hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_5.smt2	unsat	1206	0	unsat	1306	0	B	unsat
QF_NRA/kissing/kissing_4_8.smt2	unknown	24320	0	unknown	24317	0	A	sat
QF_NRA/meti-tarski/Chua/1/IL/U/Chua-1-IL-U-chunk-0075.smt2	unknown	106	0	unknown	105	0	B	sat
QF_NRA/meti-tarski/Chua/2/IL/U/Chua-2-IL-U-chunk-0064.smt2	sat	105	0	sat	105	0	A	sat
QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0160.smt2	unknown	2107	0	unknown	2107	0	B	unsat
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0089.smt2	unknown	14214	0	sat	206	0	A	sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0242.smt2	unknown	9411	0	unknown	9412	0	B	unsat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0174.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0713.smt2	sat	106	0	sat	106	0	B	sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0326.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_NRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0105.smt2	unknown	12612	0	unknown	12815	0	B	unsat
QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0018.smt2	sat	106	0	sat	105	0	A	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0479.smt2	unknown	1207	0	unknown	1205	0	B	sat
QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0131.smt2	sat	2407	0	sat	2407	0	A	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0160.smt2	sat	17517	0	sat	17316	0	B	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0695.smt2	unknown	1707	0	unknown	1707	0	A	sat
QF_NRA/20161105-Sturm-MBO/mbo_E1.smt2	unknown	2608	0	unknown	2607	0	B	unsat
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/standard_two_index_06.i_3_2_2.bpl_5.smt2	unknown	9512	0	unknown	9712	0	A	unknown
QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema6_1b.smt2	unknown	24121	0	unknown	24118	0	B	sat
QF_NRA/LassoRanker/CooperatingT2/heidy7.t2.c_Iteration2_Lasso_2-pieceTemplate.smt2	unknown	24122	0	unknown	24120	0	A	unsat
QF_NRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	24421	0	unknown	24420	0	B	unsat
QF_NRA/hycomp/ball_count_1d_plain.03.redlog_global_15.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_NRA/hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_15.smt2	unsat	106	0	unsat	107	0	B	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.02.redlog_global_15.smt2	unsat	105	0	unsat	107	0	A	unsat
QF_NRA/hycomp/ball_count_2d_plain.01.redlog_global_15.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.10.redlog_global_15.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_NRA/hycomp/etcs_braking_2.01.redlog_global_15.smt2	unsat	14615	0	unsat	14517	0	B	unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0028.smt2	sat	107	0	sat	106	0	A	sat
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0110.smt2	sat	106	0	sat	105	0	B	sat
QF_NRA/meti-tarski/Chua/2/VC2/U/Chua-2-VC2-U-chunk-0049.smt2	unsat	106	0	unsat	107	0	A	unsat
