file	rc	ms	verdict	decided_by	bound_by	total_ms	attempts	online_probe	lra_entries	lra_rounds	atoms	cube_decisions	cube_flips	cube_identical	cube_collect_ms	cube_fm_ms	cube_simplex_ms	cube_simplex_calls	cube_matrices	cold_builds	cold_build_ms	cold_ms	cold_pivots	capture
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	0	107	sat	qf-bv	dl-online	0	4	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_polypaver_bench-exp-3d_polypaver-bench-exp-3d-chunk-0060.smt2.out
QF_LRA/clock_synchro/clocksynchro_6clocks.main_invar.base.smt2	0	2208	unsat	nra	nra	2150	5	model-did-not-replay	1	476	665	475	874	0	215	0	398	475	0	475	30	368	34307	./captures-01/QF_LRA_clock_synchro_clocksynchro_6clocks.main_invar.base.smt2.out
QF_LRA/sc/sc-15.base.cvc.smt2	0	24127	unknown	none	nra	24021	15	model-did-not-replay	1	1365	1046	1364	5419	0	630	0	2914	1364	0	1364	144	2758	312538	./captures-01/QF_LRA_sc_sc-15.base.cvc.smt2.out
QF_LRA/sc/sc-9.base.cvc.smt2	0	24026	unknown	none	nra	24014	15	model-did-not-replay	1	1433	632	1432	4268	0	390	0	1702	1432	0	1432	95	1605	240561	./captures-01/QF_LRA_sc_sc-9.base.cvc.smt2.out
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	0	25130	unknown																					./captures-01/QF_LRA_LassoRanker_CooperatingT2_brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2.out
QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	0	106	sat	dl-online	dl-online	0	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_Chua_2_VC2_L_Chua-2-VC2-L-chunk-0048.smt2.out
QF_LRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2	0	24425	unknown	none	nra	24235	15	admission-screen	1	30	33993	29	29	0	5163	0	1156	29	0	29	304	728	491	./captures-01/QF_LRA_LassoRanker_SV-COMP_BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2.out
QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	0	607	unsat	nra	nra	583	6	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_sal_gasburner_gasburner-prop3-9.smt2.out
QF_LRA/clock_synchro/clocksynchro_4clocks.main_invar.base.smt2	0	1007	unsat	nra	nra	894	5	model-did-not-replay	1	284	417	283	528	0	94	0	170	283	0	283	13	156	12839	./captures-01/QF_LRA_clock_synchro_clocksynchro_4clocks.main_invar.base.smt2.out
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	0	107	unsat	nra	nra	4	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_polypaver_bench-exp-3d_polypaver-bench-exp-3d-chunk-0033.smt2.out
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0063.smt2	0	107	sat	nra	nra	3	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_sin-problem-7-chunk-0063.smt2.out
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	0	107	sat	nra	nra	4	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_weak2_sin-problem-7-weak2-chunk-0028.smt2.out
QF_LRA/2019-ezsmt/routingMin/SCC_strong/d50.9.smt2	0	207	sat	dl-online	dl-online	105	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_2019-ezsmt_routingMin_SCC_strong_d50.9.smt2.out
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	0	107	unsat	nra	nra	5	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_weak2_sin-problem-7-weak2-chunk-0048.smt2.out
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	0	24029	unknown	none	nra	24005	15	model-did-not-replay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_2017-Heizmann-UltimateInvariantSynthesis__count_by_k.i_3_3_2.bpl_7.smt2.out
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	0	107	sat	dl-online	dl-online	0	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_Chua_1_VC1_L_Chua-1-VC1-L-chunk-0005.smt2.out
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	0	107	sat	qf-bv	dl-online	0	4	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_sin-problem-7-chunk-0004.smt2.out
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	0	107	sat	nra	dl-online	0	5	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_cbrt_3_weak_cbrt-problem-3-weak-chunk-0065.smt2.out
QF_LRA/spider_benchmarks/no_op_accs.base.smt2	0	1408	unsat	nra	nra	1339	6	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_spider_benchmarks_no_op_accs.base.smt2.out
QF_LRA/spider_benchmarks/frame_prop.base.smt2	0	1208	unsat	nra	nra	1152	6	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_spider_benchmarks_frame_prop.base.smt2.out
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	0	107	sat	nra	nra	5	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_weak_sin-problem-7-weak-chunk-0037.smt2.out
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	0	107	sat	nra	nra	5	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_weak_sin-problem-7-weak-chunk-0046.smt2.out
QF_LRA/sc/sc-33.base.cvc.smt2	0	24129	unknown	none	nra	24030	15	admission-screen	1	860	2288	859	1734	0	1160	0	5505	859	0	859	210	5108	350829	./captures-01/QF_LRA_sc_sc-33.base.cvc.smt2.out
QF_LRA/sc/sc-13.base.cvc.smt2	0	24127	unknown	none	nra	24019	15	model-did-not-replay	1	1253	908	1252	4120	0	622	0	2915	1252	0	1252	142	2740	293373	./captures-01/QF_LRA_sc_sc-13.base.cvc.smt2.out
QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	0	106	unsat	nra	nra	5	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_344_3_sin-344-3-weak-chunk-0016.smt2.out
QF_LRA/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2	0	3009	sat	dl-online	dl-online	2881	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_2019-ezsmt_travellingSalesperson_rand_70_300_1155482584_12.lp.smt2.out
QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2	0	25130	unknown																					./captures-01/QF_LRA_2019-ezsmt_Labyrinth_SCC_Strong_0051-labyrinth-12-0.smt2.out
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-04.smt2	0	107	sat	dl-online	dl-online	2	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_DTP-Scheduling_constraints-tms-2-3-light-04.smt2.out
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	0	107	sat	nra	nra	3	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_weak_sin-problem-7-weak-chunk-0007.smt2.out
QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	0	107	sat	qf-bv	dl-online	0	4	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_Chua_1_VC2_U_Chua-1-VC2-U-chunk-0128.smt2.out
QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_7-phaseTemplate.smt2	0	24129	unknown	none	nra	24071	15	admission-screen	1	96	15122	95	95	0	7347	0	1328	95	0	95	316	771	2279	./captures-01/QF_LRA_LassoRanker_SV-COMP_LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_7-phaseTemplate.smt2.out
QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate.smt2	0	25126	unknown																					./captures-01/QF_LRA_LassoRanker_Ultimate_yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate.smt2.out
QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	0	107	unsat	nra	nra	22	6	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_sal_gasburner_gasburner-prop3-2.smt2.out
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	0	107	unsat	nra	nra	4	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_cbrt_3_cbrt-problem-3-chunk-0040.smt2.out
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	0	106	sat	nra	dl-online	0	5	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_polypaver_bench-exp-3d_polypaver-bench-exp-3d-chunk-0144.smt2.out
QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	0	24325	unknown	none	nra	24250	15	admission-screen	1	89	15734	88	88	0	7211	0	1115	88	0	88	256	587	2465	./captures-01/QF_LRA_LassoRanker_CooperatingT2_ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2.out
QF_LRA/DTP-Scheduling/constraints-tempo-matrix8x8.pddl.smt2	0	1307	sat	dl-online	dl-online	1235	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_DTP-Scheduling_constraints-tempo-matrix8x8.pddl.smt2.out
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	0	106	sat	nra	nra	4	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_weak_sin-problem-7-weak-chunk-0016.smt2.out
QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	0	106	unsat	dl-online	milp	2	4	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_sal_windowreal_windowreal-safe2-1.smt2.out
QF_LRA/LassoRanker/Ultimate/bound-scaled600.bpl_Iteration1_Loop_7-phaseTemplate.smt2	0	25129	unknown																					./captures-01/QF_LRA_LassoRanker_Ultimate_bound-scaled600.bpl_Iteration1_Loop_7-phaseTemplate.smt2.out
QF_LRA/DTP-Scheduling/constraints-cooking14.smt2	0	106	sat	dl-online	dl-online	4	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_DTP-Scheduling_constraints-cooking14.smt2.out
QF_LRA/sc/sc-29.base.cvc.smt2	0	24026	unknown	none	nra	24005	15	admission-screen	1	1023	2012	1022	5452	0	1128	0	4960	1022	0	1022	223	4619	380166	./captures-01/QF_LRA_sc_sc-29.base.cvc.smt2.out
QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	0	12218	sat	nra	nra	12161	5	admission-screen	1	28	5749	28	56	0	3704	0	8002	28	0	28	29	7937	17446	./captures-01/QF_LRA_latendresse_ecoliMILPglycerolYices3-50000.smt2.out
QF_LRA/LassoRanker/Ultimate/Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	0	24229	unknown	none	nra	24138	15	admission-screen	1	110	13365	109	109	0	8377	0	1988	109	0	109	415	1335	2031	./captures-01/QF_LRA_LassoRanker_Ultimate_Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2.out
QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	0	24227	unknown	none	nra	24116	15	admission-screen	1	214	10436	213	531	0	5004	0	1689	213	0	213	334	969	17523	./captures-01/QF_LRA_LassoRanker_Ultimate_SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2.out
QF_LRA/sc/sc-35.base.cvc.smt2	0	24126	unknown	none	nra	24010	15	admission-screen	1	841	2426	841	1502	0	1179	0	5580	841	0	841	219	5210	345014	./captures-01/QF_LRA_sc_sc-35.base.cvc.smt2.out
QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2	0	7813	sat	dl-online	dl-online	7662	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_2019-ezsmt_travellingSalesperson_rand_80_340_1159656267_4.lp.smt2.out
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	0	106	sat	nra	nra	3	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sqrt_1mcosq_8_sqrt-1mcosq-8-chunk-0010.smt2.out
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	0	107	unsat	nra	nra	5	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sin_problem_7_weak_sin-problem-7-weak-chunk-0089.smt2.out
QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	0	5211	unsat	nra	nra	5189	5	model-did-not-replay	1	707	953	706	1288	0	516	0	929	706	0	706	74	845	74368	./captures-01/QF_LRA_clock_synchro_clocksynchro_8clocks.main_invar.base.smt2.out
QF_LRA/sc/sc-31.base.cvc.smt2	0	24128	unknown	none	nra	24025	15	admission-screen	1	987	2150	986	4523	0	1207	0	5176	986	0	986	227	4804	376251	./captures-01/QF_LRA_sc_sc-31.base.cvc.smt2.out
QF_LRA/miplib/pp08a-7349.smt2	0	24128	unknown	none	nra	24020	15	model-did-not-replay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_miplib_pp08a-7349.smt2.out
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	0	107	unsat	nra	nra	5	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_polypaver_bench-exp-3d_polypaver-bench-exp-3d-chunk-0097.smt2.out
QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2	0	24129	unknown	none	nra	24062	15	admission-screen	1	213	10775	212	588	0	5452	0	1732	212	0	212	403	907	13344	./captures-01/QF_LRA_LassoRanker_Ultimate_OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2.out
QF_LRA/TM/p5-driverlogNumeric_s9.smt2	0	308	unsat	nra	nra	235	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_TM_p5-driverlogNumeric_s9.smt2.out
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	0	107	sat	nra	dl-online	0	5	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_cbrt_3_weak_cbrt-problem-3-weak-chunk-0097.smt2.out
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_copy3_ground.i_3_2_2.bpl_7.smt2	0	24032	unknown	none	nra	24012	15	model-did-not-replay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_2017-Heizmann-UltimateInvariantSynthesis__standard_copy3_ground.i_3_2_2.bpl_7.smt2.out
QF_LRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	0	24431	unknown	none	nra	24253	15	admission-screen	1	29	31153	28	28	0	4441	0	725	28	0	28	199	366	268	./captures-01/QF_LRA_LassoRanker_CooperatingT2_sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2.out
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	0	25129	unknown																					./captures-01/QF_LRA_LassoRanker_CooperatingT2_brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2.out
QF_LRA/sc/sc-7.base.cvc.smt2	0	24126	unknown	none	nra	24026	15	model-did-not-replay	1	1544	494	1543	6549	0	441	0	1242	1543	0	1543	111	1120	183119	./captures-01/QF_LRA_sc_sc-7.base.cvc.smt2.out
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	0	108	sat	nra	nra	4	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_sqrt_1mcosq_7_sqrt-1mcosq-7-chunk-0103.smt2.out
QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	0	25128	unknown																					./captures-01/QF_LRA_LassoRanker_SV-COMP_KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2.out
QF_LRA/2019-ezsmt/blending/1.smt2	0	5612	unsat	nra	nra	5503	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_2019-ezsmt_blending_1.smt2.out
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	0	106	unsat	dl-online	dl-online	0	3	not-probed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_Chua_1_VC1_L_Chua-1-VC1-L-chunk-0156.smt2.out
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	0	107	unsat	nra	nra	3	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_meti-tarski_cbrt_3_cbrt-problem-3-chunk-0074.smt2.out
QF_LRA/LassoRanker/SV-COMP/Masse_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	0	24230	unknown	none	nra	24176	15	admission-screen	1	97	16650	96	207	0	4185	0	1163	96	0	96	274	612	4128	./captures-01/QF_LRA_LassoRanker_SV-COMP_Masse_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2.out
QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	0	24025	unknown	none	nra	24005	15	model-did-not-replay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_LassoRanker_Ultimate_Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate.smt2.out
QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate.smt2	0	25132	unknown																					./captures-01/QF_LRA_LassoRanker_Ultimate_simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate.smt2.out
QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	0	24131	unknown	none	nra	24073	15	admission-screen	1	1	5411	1	0	0	64	0	23908	1	0	1	0	23908	15808	./captures-01/QF_LRA_latendresse_ecoliFBAyicesTest-3875-4.smt2.out
QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	0	1308	unsat	nra	nra	1241	6	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_spider_benchmarks_pd_init_op_accs.base.smt2.out
QF_LRA/keymaera/water_tank-node23593.smt2	0	106	unsat	nra	dl-online	0	5	took	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	./captures-01/QF_LRA_keymaera_water_tank-node23593.smt2.out
