backend,latency_nanos,cumulative_fraction
z3,180816,0.00043308791684711995
z3,182203,0.0008661758336942399
z3,183794,0.00129926375054136
z3,184583,0.0017323516673884798
z3,186251,0.0021654395842356
z3,186628,0.00259852750108272
z3,186710,0.0030316154179298397
z3,187457,0.0034647033347769596
z3,187551,0.0038977912516240795
z3,188271,0.0043308791684712
z3,188948,0.004763967085318319
z3,189058,0.00519705500216544
z3,189156,0.00563014291901256
z3,189388,0.006063230835859679
z3,190067,0.0064963187527068
z3,190174,0.006929406669553919
z3,190288,0.0073624945864010395
z3,190628,0.007795582503248159
z3,191464,0.00822867042009528
z3,191663,0.0086617583369424
z3,191736,0.009094846253789519
z3,191932,0.009527934170636639
z3,191973,0.00996102208748376
z3,192216,0.01039411000433088
z3,192536,0.010827197921177999
z3,192588,0.01126028583802512
z3,192716,0.01169337375487224
z3,192816,0.012126461671719359
z3,193021,0.012559549588566478
z3,193145,0.0129926375054136
z3,193293,0.013425725422260719
z3,193541,0.013858813339107838
z3,193577,0.01429190125595496
z3,193594,0.014724989172802079
z3,193645,0.015158077089649198
z3,194031,0.015591165006496318
z3,194244,0.01602425292334344
z3,194451,0.01645734084019056
z3,194828,0.016890428757037678
z3,195155,0.0173235166738848
z3,195170,0.017756604590731917
z3,195490,0.018189692507579038
z3,195714,0.01862278042442616
z3,195744,0.019055868341273277
z3,195856,0.0194889562581204
z3,195888,0.01992204417496752
z3,195906,0.020355132091814637
z3,196062,0.02078822000866176
z3,196178,0.02122130792550888
z3,196387,0.021654395842355997
z3,196534,0.02208748375920312
z3,196550,0.02252057167605024
z3,196604,0.022953659592897357
z3,197032,0.02338674750974448
z3,197251,0.023819835426591596
z3,197342,0.024252923343438718
z3,197827,0.02468601126028584
z3,197941,0.025119099177132957
z3,197965,0.025552187093980078
z3,197979,0.0259852750108272
z3,198119,0.026418362927674317
z3,198178,0.026851450844521438
z3,198312,0.02728453876136856
z3,198396,0.027717626678215677
z3,198538,0.028150714595062798
z3,198624,0.02858380251190992
z3,198955,0.029016890428757037
z3,199028,0.029449978345604158
z3,199057,0.02988306626245128
z3,199190,0.030316154179298397
z3,199993,0.030749242096145518
z3,200119,0.031182330012992636
z3,200820,0.03161541792983976
z3,200835,0.03204850584668688
z3,201062,0.032481593763533996
z3,201200,0.03291468168038112
z3,201271,0.03334776959722824
z3,201325,0.033780857514075356
z3,201385,0.034213945430922474
z3,201574,0.0346470333477696
z3,201638,0.035080121264616716
z3,201789,0.035513209181463834
z3,202058,0.03594629709831096
z3,202133,0.036379385015158076
z3,202211,0.036812472932005194
z3,202582,0.03724556084885232
z3,202739,0.037678648765699436
z3,202918,0.038111736682546554
z3,202995,0.03854482459939368
z3,203097,0.0389779125162408
z3,203130,0.039411000433087914
z3,203245,0.03984408834993504
z3,203327,0.04027717626678216
z3,203522,0.040710264183629274
z3,203922,0.0411433521004764
z3,203935,0.04157644001732352
z3,203944,0.042009527934170635
z3,204125,0.04244261585101776
z3,204402,0.04287570376786488
z3,204709,0.043308791684711995
z3,205157,0.04374187960155912
z3,205195,0.04417496751840624
z3,205518,0.044608055435253355
z3,205563,0.04504114335210048
z3,205642,0.0454742312689476
z3,205656,0.045907319185794715
z3,205687,0.04634040710264184
z3,206044,0.04677349501948896
z3,206068,0.047206582936336075
z3,206181,0.04763967085318319
z3,206478,0.04807275877003032
z3,206518,0.048505846686877435
z3,206578,0.04893893460372455
z3,206601,0.04937202252057168
z3,206747,0.049805110437418795
z3,206884,0.05023819835426591
z3,207270,0.05067128627111304
z3,207273,0.051104374187960155
z3,207642,0.05153746210480727
z3,207748,0.0519705500216544
z3,207824,0.052403637938501516
z3,207849,0.05283672585534863
z3,208530,0.05326981377219576
z3,208694,0.053702901689042876
z3,208714,0.05413598960588999
z3,208717,0.05456907752273712
z3,208884,0.055002165439584236
z3,209411,0.055435253356431353
z3,209417,0.05586834127327848
z3,209576,0.056301429190125596
z3,209685,0.056734517106972714
z3,210717,0.05716760502381984
z3,210840,0.057600692940666956
z3,211610,0.058033780857514074
z3,211624,0.0584668687743612
z3,211708,0.058899956691208316
z3,211829,0.059333044608055434
z3,211951,0.05976613252490256
z3,211960,0.060199220441749676
z3,212051,0.060632308358596794
z3,212177,0.06106539627544391
z3,213058,0.061498484192291036
z3,213247,0.061931572109138154
z3,213412,0.06236466002598527
z3,213653,0.0627977479428324
z3,213660,0.06323083585967952
z3,213986,0.06366392377652663
z3,214180,0.06409701169337376
z3,214216,0.06453009961022088
z3,214678,0.06496318752706799
z3,214736,0.06539627544391512
z3,215029,0.06582936336076224
z3,215085,0.06626245127760935
z3,215142,0.06669553919445648
z3,215230,0.0671286271113036
z3,215407,0.06756171502815071
z3,215498,0.06799480294499784
z3,215792,0.06842789086184495
z3,216091,0.06886097877869207
z3,216177,0.0692940666955392
z3,216609,0.06972715461238631
z3,216920,0.07016024252923343
z3,216938,0.07059333044608056
z3,217504,0.07102641836292767
z3,217704,0.07145950627977479
z3,217766,0.07189259419662192
z3,217827,0.07232568211346903
z3,217924,0.07275877003031615
z3,218052,0.07319185794716328
z3,218636,0.07362494586401039
z3,218834,0.07405803378085751
z3,218966,0.07449112169770464
z3,219416,0.07492420961455175
z3,219449,0.07535729753139887
z3,220310,0.075790385448246
z3,220820,0.07622347336509311
z3,220925,0.07665656128194023
z3,220968,0.07708964919878736
z3,221466,0.07752273711563447
z3,222117,0.0779558250324816
z3,222258,0.07838891294932872
z3,222515,0.07882200086617583
z3,222851,0.07925508878302295
z3,222859,0.07968817669987008
z3,223932,0.08012126461671719
z3,223937,0.08055435253356431
z3,224192,0.08098744045041144
z3,224860,0.08142052836725855
z3,225092,0.08185361628410567
z3,225818,0.0822867042009528
z3,225933,0.08271979211779991
z3,226572,0.08315288003464703
z3,226877,0.08358596795149416
z3,227084,0.08401905586834127
z3,227213,0.0844521437851884
z3,228107,0.08488523170203552
z3,228188,0.08531831961888263
z3,228243,0.08575140753572975
z3,228310,0.08618449545257688
z3,228679,0.08661758336942399
z3,228783,0.08705067128627111
z3,228809,0.08748375920311824
z3,229011,0.08791684711996535
z3,229304,0.08834993503681247
z3,229691,0.0887830229536596
z3,229877,0.08921611087050671
z3,230827,0.08964919878735383
z3,231155,0.09008228670420096
z3,231204,0.09051537462104807
z3,231740,0.0909484625378952
z3,232531,0.09138155045474232
z3,232549,0.09181463837158943
z3,232789,0.09224772628843655
z3,233105,0.09268081420528368
z3,234444,0.09311390212213079
z3,234449,0.09354699003897791
z3,234501,0.09398007795582504
z3,235181,0.09441316587267215
z3,235767,0.09484625378951927
z3,236000,0.09527934170636639
z3,236456,0.09571242962321351
z3,236543,0.09614551754006063
z3,237236,0.09657860545690775
z3,237302,0.09701169337375487
z3,237759,0.097444781290602
z3,238318,0.0978778692074491
z3,239007,0.09831095712429623
z3,239839,0.09874404504114336
z3,240305,0.09917713295799047
z3,240715,0.09961022087483759
z3,241591,0.10004330879168472
z3,242231,0.10047639670853183
z3,242274,0.10090948462537895
z3,242301,0.10134257254222608
z3,243089,0.10177566045907319
z3,244123,0.10220874837592031
z3,244566,0.10264183629276744
z3,245658,0.10307492420961455
z3,246336,0.10350801212646167
z3,246656,0.1039411000433088
z3,246715,0.1043741879601559
z3,246798,0.10480727587700303
z3,246885,0.10524036379385016
z3,246978,0.10567345171069727
z3,247322,0.10610653962754439
z3,247619,0.10653962754439152
z3,247875,0.10697271546123863
z3,248185,0.10740580337808575
z3,248565,0.10783889129493288
z3,248956,0.10827197921177999
z3,249025,0.10870506712862711
z3,250892,0.10913815504547424
z3,251500,0.10957124296232135
z3,251701,0.11000433087916847
z3,252116,0.1104374187960156
z3,253103,0.11087050671286271
z3,253249,0.11130359462970983
z3,253498,0.11173668254655696
z3,253639,0.11216977046340407
z3,254203,0.11260285838025119
z3,254566,0.11303594629709832
z3,255025,0.11346903421394543
z3,255091,0.11390212213079255
z3,255738,0.11433521004763968
z3,255873,0.11476829796448679
z3,256276,0.11520138588133391
z3,256491,0.11563447379818104
z3,257153,0.11606756171502815
z3,257653,0.11650064963187527
z3,258307,0.1169337375487224
z3,260186,0.11736682546556951
z3,260595,0.11779991338241663
z3,260645,0.11823300129926376
z3,262622,0.11866608921611087
z3,262666,0.11909917713295799
z3,263918,0.11953226504980512
z3,264162,0.11996535296665223
z3,265609,0.12039844088349935
z3,265749,0.12083152880034648
z3,266287,0.12126461671719359
z3,266319,0.12169770463404071
z3,266334,0.12213079255088782
z3,266409,0.12256388046773495
z3,267046,0.12299696838458207
z3,267151,0.12343005630142918
z3,269334,0.12386314421827631
z3,270065,0.12429623213512343
z3,270504,0.12472932005197054
z3,270658,0.12516240796881767
z3,273216,0.1255954958856648
z3,273376,0.12602858380251192
z3,273566,0.12646167171935904
z3,273602,0.12689475963620614
z3,274447,0.12732784755305326
z3,274880,0.1277609354699004
z3,275492,0.1281940233867475
z3,276670,0.12862711130359464
z3,277640,0.12906019922044176
z3,278818,0.12949328713728886
z3,279776,0.12992637505413598
z3,281020,0.1303594629709831
z3,282188,0.13079255088783023
z3,282631,0.13122563880467736
z3,282731,0.13165872672152448
z3,282836,0.13209181463837158
z3,283665,0.1325249025552187
z3,283993,0.13295799047206583
z3,284137,0.13339107838891295
z3,284597,0.13382416630576008
z3,285164,0.1342572542226072
z3,285217,0.1346903421394543
z3,285588,0.13512343005630142
z3,287331,0.13555651797314855
z3,287566,0.13598960588999567
z3,287973,0.1364226938068428
z3,288337,0.1368557817236899
z3,289115,0.13728886964053702
z3,289980,0.13772195755738414
z3,290167,0.13815504547423127
z3,290189,0.1385881333910784
z3,290508,0.13902122130792552
z3,290558,0.13945430922477262
z3,290598,0.13988739714161974
z3,291843,0.14032048505846687
z3,292039,0.140753572975314
z3,292236,0.14118666089216111
z3,292898,0.14161974880900824
z3,294560,0.14205283672585534
z3,294835,0.14248592464270246
z3,295137,0.14291901255954959
z3,295657,0.1433521004763967
z3,296727,0.14378518839324383
z3,297082,0.14421827631009096
z3,297942,0.14465136422693806
z3,298398,0.14508445214378518
z3,298805,0.1455175400606323
z3,300901,0.14595062797747943
z3,300972,0.14638371589432655
z3,301953,0.14681680381117368
z3,303542,0.14724989172802078
z3,304774,0.1476829796448679
z3,304837,0.14811606756171503
z3,305693,0.14854915547856215
z3,306333,0.14898224339540928
z3,309489,0.1494153313122564
z3,310060,0.1498484192291035
z3,310595,0.15028150714595062
z3,311590,0.15071459506279775
z3,312055,0.15114768297964487
z3,316127,0.151580770896492
z3,321888,0.15201385881333912
z3,322415,0.15244694673018622
z3,324819,0.15288003464703334
z3,327039,0.15331312256388047
z3,327698,0.1537462104807276
z3,328767,0.15417929839757472
z3,330075,0.15461238631442184
z3,331022,0.15504547423126894
z3,336113,0.15547856214811606
z3,336347,0.1559116500649632
z3,336658,0.1563447379818103
z3,339589,0.15677782589865744
z3,340746,0.15721091381550456
z3,343459,0.15764400173235166
z3,344464,0.15807708964919878
z3,347263,0.1585101775660459
z3,347293,0.15894326548289303
z3,351415,0.15937635339974016
z3,354700,0.15980944131658728
z3,356497,0.16024252923343438
z3,356856,0.1606756171502815
z3,358626,0.16110870506712863
z3,367371,0.16154179298397575
z3,367447,0.16197488090082288
z3,369018,0.16240796881766997
z3,372156,0.1628410567345171
z3,372505,0.16327414465136422
z3,373076,0.16370723256821135
z3,373104,0.16414032048505847
z3,374389,0.1645734084019056
z3,374680,0.1650064963187527
z3,377091,0.16543958423559982
z3,378789,0.16587267215244694
z3,383022,0.16630576006929407
z3,385434,0.1667388479861412
z3,386340,0.16717193590298832
z3,395304,0.1676050238198354
z3,395944,0.16803811173668254
z3,397648,0.16847119965352966
z3,400785,0.1689042875703768
z3,401472,0.1693373754872239
z3,401608,0.16977046340407104
z3,403156,0.17020355132091813
z3,404476,0.17063663923776526
z3,404614,0.17106972715461238
z3,408030,0.1715028150714595
z3,410706,0.17193590298830663
z3,410863,0.17236899090515376
z3,413669,0.17280207882200085
z3,415301,0.17323516673884798
z3,415473,0.1736682546556951
z3,416756,0.17410134257254223
z3,418077,0.17453443048938935
z3,418228,0.17496751840623648
z3,418327,0.17540060632308357
z3,418466,0.1758336942399307
z3,420521,0.17626678215677782
z3,420740,0.17669987007362495
z3,422319,0.17713295799047207
z3,424646,0.1775660459073192
z3,426143,0.1779991338241663
z3,426157,0.17843222174101342
