cell,latency_nanos,cumulative_fraction
z3_cold,180816,0.00043308791684711995
z3_cold,182203,0.0008661758336942399
z3_cold,183794,0.00129926375054136
z3_cold,184583,0.0017323516673884798
z3_cold,186251,0.0021654395842356
z3_cold,186628,0.00259852750108272
z3_cold,186710,0.0030316154179298397
z3_cold,187457,0.0034647033347769596
z3_cold,187551,0.0038977912516240795
z3_cold,188271,0.0043308791684712
z3_cold,188948,0.004763967085318319
z3_cold,189058,0.00519705500216544
z3_cold,189156,0.00563014291901256
z3_cold,189388,0.006063230835859679
z3_cold,190067,0.0064963187527068
z3_cold,190174,0.006929406669553919
z3_cold,190288,0.0073624945864010395
z3_cold,190628,0.007795582503248159
z3_cold,191464,0.00822867042009528
z3_cold,191663,0.0086617583369424
z3_cold,191736,0.009094846253789519
z3_cold,191932,0.009527934170636639
z3_cold,191973,0.00996102208748376
z3_cold,192216,0.01039411000433088
z3_cold,192536,0.010827197921177999
z3_cold,192588,0.01126028583802512
z3_cold,192716,0.01169337375487224
z3_cold,192816,0.012126461671719359
z3_cold,193021,0.012559549588566478
z3_cold,193145,0.0129926375054136
z3_cold,193293,0.013425725422260719
z3_cold,193541,0.013858813339107838
z3_cold,193577,0.01429190125595496
z3_cold,193594,0.014724989172802079
z3_cold,193645,0.015158077089649198
z3_cold,194031,0.015591165006496318
z3_cold,194244,0.01602425292334344
z3_cold,194451,0.01645734084019056
z3_cold,194828,0.016890428757037678
z3_cold,195155,0.0173235166738848
z3_cold,195170,0.017756604590731917
z3_cold,195490,0.018189692507579038
z3_cold,195714,0.01862278042442616
z3_cold,195744,0.019055868341273277
z3_cold,195856,0.0194889562581204
z3_cold,195888,0.01992204417496752
z3_cold,195906,0.020355132091814637
z3_cold,196062,0.02078822000866176
z3_cold,196178,0.02122130792550888
z3_cold,196387,0.021654395842355997
z3_cold,196534,0.02208748375920312
z3_cold,196550,0.02252057167605024
z3_cold,196604,0.022953659592897357
z3_cold,197032,0.02338674750974448
z3_cold,197251,0.023819835426591596
z3_cold,197342,0.024252923343438718
z3_cold,197827,0.02468601126028584
z3_cold,197941,0.025119099177132957
z3_cold,197965,0.025552187093980078
z3_cold,197979,0.0259852750108272
z3_cold,198119,0.026418362927674317
z3_cold,198178,0.026851450844521438
z3_cold,198312,0.02728453876136856
z3_cold,198396,0.027717626678215677
z3_cold,198538,0.028150714595062798
z3_cold,198624,0.02858380251190992
z3_cold,198955,0.029016890428757037
z3_cold,199028,0.029449978345604158
z3_cold,199057,0.02988306626245128
z3_cold,199190,0.030316154179298397
z3_cold,199993,0.030749242096145518
z3_cold,200119,0.031182330012992636
z3_cold,200820,0.03161541792983976
z3_cold,200835,0.03204850584668688
z3_cold,201062,0.032481593763533996
z3_cold,201200,0.03291468168038112
z3_cold,201271,0.03334776959722824
z3_cold,201325,0.033780857514075356
z3_cold,201385,0.034213945430922474
z3_cold,201574,0.0346470333477696
z3_cold,201638,0.035080121264616716
z3_cold,201789,0.035513209181463834
z3_cold,202058,0.03594629709831096
z3_cold,202133,0.036379385015158076
z3_cold,202211,0.036812472932005194
z3_cold,202582,0.03724556084885232
z3_cold,202739,0.037678648765699436
z3_cold,202918,0.038111736682546554
z3_cold,202995,0.03854482459939368
z3_cold,203097,0.0389779125162408
z3_cold,203130,0.039411000433087914
z3_cold,203245,0.03984408834993504
z3_cold,203327,0.04027717626678216
z3_cold,203522,0.040710264183629274
z3_cold,203922,0.0411433521004764
z3_cold,203935,0.04157644001732352
z3_cold,203944,0.042009527934170635
z3_cold,204125,0.04244261585101776
z3_cold,204402,0.04287570376786488
z3_cold,204709,0.043308791684711995
z3_cold,205157,0.04374187960155912
z3_cold,205195,0.04417496751840624
z3_cold,205518,0.044608055435253355
z3_cold,205563,0.04504114335210048
z3_cold,205642,0.0454742312689476
z3_cold,205656,0.045907319185794715
z3_cold,205687,0.04634040710264184
z3_cold,206044,0.04677349501948896
z3_cold,206068,0.047206582936336075
z3_cold,206181,0.04763967085318319
z3_cold,206478,0.04807275877003032
z3_cold,206518,0.048505846686877435
z3_cold,206578,0.04893893460372455
z3_cold,206601,0.04937202252057168
z3_cold,206747,0.049805110437418795
z3_cold,206884,0.05023819835426591
z3_cold,207270,0.05067128627111304
z3_cold,207273,0.051104374187960155
z3_cold,207642,0.05153746210480727
z3_cold,207748,0.0519705500216544
z3_cold,207824,0.052403637938501516
z3_cold,207849,0.05283672585534863
z3_cold,208530,0.05326981377219576
z3_cold,208694,0.053702901689042876
z3_cold,208714,0.05413598960588999
z3_cold,208717,0.05456907752273712
z3_cold,208884,0.055002165439584236
z3_cold,209411,0.055435253356431353
z3_cold,209417,0.05586834127327848
z3_cold,209576,0.056301429190125596
z3_cold,209685,0.056734517106972714
z3_cold,210717,0.05716760502381984
z3_cold,210840,0.057600692940666956
z3_cold,211610,0.058033780857514074
z3_cold,211624,0.0584668687743612
z3_cold,211708,0.058899956691208316
z3_cold,211829,0.059333044608055434
z3_cold,211951,0.05976613252490256
z3_cold,211960,0.060199220441749676
z3_cold,212051,0.060632308358596794
z3_cold,212177,0.06106539627544391
z3_cold,213058,0.061498484192291036
z3_cold,213247,0.061931572109138154
z3_cold,213412,0.06236466002598527
z3_cold,213653,0.0627977479428324
z3_cold,213660,0.06323083585967952
z3_cold,213986,0.06366392377652663
z3_cold,214180,0.06409701169337376
z3_cold,214216,0.06453009961022088
z3_cold,214678,0.06496318752706799
z3_cold,214736,0.06539627544391512
z3_cold,215029,0.06582936336076224
z3_cold,215085,0.06626245127760935
z3_cold,215142,0.06669553919445648
z3_cold,215230,0.0671286271113036
z3_cold,215407,0.06756171502815071
z3_cold,215498,0.06799480294499784
z3_cold,215792,0.06842789086184495
z3_cold,216091,0.06886097877869207
z3_cold,216177,0.0692940666955392
z3_cold,216609,0.06972715461238631
z3_cold,216920,0.07016024252923343
z3_cold,216938,0.07059333044608056
z3_cold,217504,0.07102641836292767
z3_cold,217704,0.07145950627977479
z3_cold,217766,0.07189259419662192
z3_cold,217827,0.07232568211346903
z3_cold,217924,0.07275877003031615
z3_cold,218052,0.07319185794716328
z3_cold,218636,0.07362494586401039
z3_cold,218834,0.07405803378085751
z3_cold,218966,0.07449112169770464
z3_cold,219416,0.07492420961455175
z3_cold,219449,0.07535729753139887
z3_cold,220310,0.075790385448246
z3_cold,220820,0.07622347336509311
z3_cold,220925,0.07665656128194023
z3_cold,220968,0.07708964919878736
z3_cold,221466,0.07752273711563447
z3_cold,222117,0.0779558250324816
z3_cold,222258,0.07838891294932872
z3_cold,222515,0.07882200086617583
z3_cold,222851,0.07925508878302295
z3_cold,222859,0.07968817669987008
z3_cold,223932,0.08012126461671719
z3_cold,223937,0.08055435253356431
z3_cold,224192,0.08098744045041144
z3_cold,224860,0.08142052836725855
z3_cold,225092,0.08185361628410567
z3_cold,225818,0.0822867042009528
z3_cold,225933,0.08271979211779991
z3_cold,226572,0.08315288003464703
z3_cold,226877,0.08358596795149416
z3_cold,227084,0.08401905586834127
z3_cold,227213,0.0844521437851884
z3_cold,228107,0.08488523170203552
z3_cold,228188,0.08531831961888263
z3_cold,228243,0.08575140753572975
z3_cold,228310,0.08618449545257688
z3_cold,228679,0.08661758336942399
z3_cold,228783,0.08705067128627111
z3_cold,228809,0.08748375920311824
z3_cold,229011,0.08791684711996535
z3_cold,229304,0.08834993503681247
z3_cold,229691,0.0887830229536596
z3_cold,229877,0.08921611087050671
z3_cold,230827,0.08964919878735383
z3_cold,231155,0.09008228670420096
z3_cold,231204,0.09051537462104807
z3_cold,231740,0.0909484625378952
z3_cold,232531,0.09138155045474232
z3_cold,232549,0.09181463837158943
z3_cold,232789,0.09224772628843655
