file	base	base_ms	base_rc	nz	nz_ms	nz_rc	sp	sp_ms	sp_rc	both	both_ms	both_rc	first	status
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	sat	4010	0	sat	4009	0	sat	4008	0	sat	4008	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_30.smt2	sat	7314	0	sat	7514	0	sat	7214	0	sat	7311	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_54.smt2	sat	4708	0	sat	4710	0	sat	4811	0	sat	4710	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	sat	5011	0	sat	4910	0	sat	4910	0	sat	5110	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_02.smt2	sat	7012	0	sat	7110	0	sat	7113	0	sat	7112	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_26.smt2	sat	8013	0	sat	7813	0	sat	8014	0	sat	7813	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	sat	14016	0	sat	13919	0	sat	13918	0	sat	13919	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_74.smt2	unknown	25126	0	unknown	25132	0	unknown	25131	0	unknown	25132	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	sat	7312	0	sat	7413	0	sat	7412	0	sat	7514	0	nz	sat
QF_UFLRA/cpachecker-bmc-svcomp14/cpachecker-bmc.floppy_false-unreach-call.i.cil.c.smt2	unknown	25031	0	unknown	25029	0	unknown	25031	0	unknown	25030	0	sp	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--leds--leds-bd2802.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	2908	0	unknown	3008	0	unknown	3009	0	unknown	3008	0	both	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--power--wm831x_power.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	15220	0	unknown	15321	0	unknown	15420	0	unknown	14621	0	base	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--infiniband--hw--cxgb3--iw_cxgb3.ko-ldv_main6_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	9516	0	unknown	3610	0	unknown	3410	0	unknown	8415	0	nz	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--dvb--dvb-usb--dvb-usb-vp7045.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	9917	0	sat	9917	0	sat	9617	0	sat	9914	0	sp	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem03_60_false-unreach-call.c.smt2	unknown	25030	0	unknown	25030	0	unknown	25029	0	unknown	25033	0	both	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem16_50_true-unreach-call.c.smt2	unsat	10416	0	unsat	10416	0	unsat	505	0	unsat	505	0	base	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.email_spec3_product18_false-unreach-call.cil.c.smt2	unknown	25033	0	unknown	25032	0	unknown	25032	0	unknown	25033	0	nz	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.jain_2_true-unreach-call.i.smt2	sat	105	0	sat	106	0	sat	105	0	sat	105	0	sp	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.main3_true-unreach-call_drivers-staging-usbip-vhci-hcd-ko--132_1a--927c3fa-1.c.smt2	unknown	25128	0	unknown	25035	0	unknown	25035	0	unknown	25133	0	both	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec2_product38_true-unreach-call.cil.c.smt2	unsat	18126	0	unsat	18124	0	unsat	106	0	unsat	106	0	base	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product17_false-unreach-call.cil.c.smt2	unknown	24032	0	unknown	24128	0	unknown	24133	0	unknown	24033	0	nz	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product41_true-unreach-call.cil.c.smt2	unknown	24033	0	unknown	24133	0	unsat	105	0	unsat	106	0	sp	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.module_get_put-drivers-block-drbd-drbd.ko_false-unreach-call.cil.out.i.pp.i.smt2	sat	4211	0	sat	4111	0	sat	4011	0	sat	4110	0	both	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr.blast.14_false-unreach-call.i.cil.c.smt2	sat	406	0	sat	407	0	sat	406	0	sat	407	0	base	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.test_locks_5_true-unreach-call_false-termination.c.smt2	unsat	105	0	unsat	105	0	unsat	106	0	unsat	105	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_22.smt2	sat	7714	0	sat	7714	0	sat	2108	0	sat	2108	0	sp	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_26.smt2	sat	2509	0	sat	2509	0	sat	2107	0	sat	2109	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_10.smt2	unsat	306	0	unsat	306	0	unsat	307	0	unsat	306	0	base	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	unsat	1106	0	unsat	1007	0	unsat	1107	0	unsat	1007	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_18.smt2	sat	1207	0	sat	1207	0	sat	1206	0	sat	1308	0	sp	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_22.smt2	unknown	24832	0	unknown	24833	0	unknown	24833	0	unknown	24832	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_26.smt2	sat	1807	0	sat	1809	0	sat	1807	0	sat	1507	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	unsat	1608	0	unsat	1708	0	unsat	1607	0	unsat	1607	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_14.smt2	sat	6313	0	sat	6210	0	sat	6312	0	sat	6212	0	sp	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_18.smt2	unknown	25129	0	unknown	25133	0	unknown	25125	0	unknown	25131	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_22.smt2	unknown	25133	0	unknown	25132	0	unknown	25132	0	unknown	25125	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_26.smt2	unsat	3909	0	unsat	4010	0	unsat	4009	0	unsat	3910	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_10.smt2	sat	19627	0	sat	19627	0	sat	20328	0	sat	20429	0	sp	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_14.smt2	unknown	25131	0	unknown	25134	0	unknown	25132	0	unknown	25131	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_18.smt2	unknown	25133	0	unknown	25133	0	unknown	25133	0	unknown	25133	0	base	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_22.smt2	unsat	9714	0	unsat	9615	0	unsat	9716	0	unsat	10016	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_26.smt2	unsat	4610	0	unsat	4611	0	unsat	4609	0	unsat	4609	0	sp	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_20.smt2	sat	2708	0	sat	2708	0	sat	2708	0	sat	2706	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_44.smt2	sat	1807	0	sat	1806	0	sat	1806	0	sat	1807	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	sat	2908	0	sat	2809	0	sat	2809	0	sat	2807	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_92.smt2	sat	2508	0	sat	2608	0	sat	2508	0	sat	2507	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_16.smt2	unsat	3208	0	unsat	3208	0	unsat	3209	0	unsat	3209	0	both	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_40.smt2	unsat	3208	0	unsat	3308	0	unsat	3209	0	unsat	3308	0	base	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_64.smt2	unsat	2806	0	unsat	2808	0	unsat	2807	0	unsat	2808	0	nz	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2	unsat	3309	0	unsat	3409	0	unsat	3409	0	unsat	3308	0	sp	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_12.smt2	sat	4609	0	sat	4710	0	sat	4609	0	sat	4710	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_36.smt2	sat	5609	0	sat	5610	0	sat	5612	0	sat	5610	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_60.smt2	sat	5411	0	sat	5310	0	sat	5311	0	sat	5311	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_84.smt2	sat	4911	0	sat	4911	0	sat	4810	0	sat	4910	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	sat	8314	0	sat	8214	0	sat	8214	0	sat	8414	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_32.smt2	sat	7612	0	sat	7713	0	sat	7613	0	sat	7613	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_56.smt2	sat	8715	0	sat	8814	0	sat	8914	0	sat	8812	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_80.smt2	sat	9213	0	sat	9215	0	sat	9014	0	sat	9415	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_04.smt2	unsat	10617	0	unsat	10817	0	unsat	10717	0	unsat	10817	0	both	unsat
