file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
AUFDTLIRA/20200306-Kanig/spark2014bench/P427-045__iterable_for_proof__test_containers.adb_22_38_precondition___00.smt2	unsat	107	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N611-014__split_records__split_records.adb_21_39_discriminant_check___00.smt2	unsat	108	0	unsat	108	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.ads_33_52_overflow_check___00.smt2	unsat	210	0	unsat	209	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/R125-020__comparison__longest_common_prefix.adb_11_35_overflow_check___00.smt2	unsat	109	0	unsat	108	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_40_28_precondition___00.smt2	unknown	25121	0	unknown	25023	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/K606-027__slice__fb20a00.adb_37_49_overflow_check___00.smt2	unknown	24227	0	unknown	24132	0	B	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/R514-013__invariant__sorted.ads_14_14_postcondition___00.smt2	unknown	25028	0	unknown	24127	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/O512-022__vscomp2014_partition_rte__partition_refinement.adb_180_10_precondition6___00.smt2	unknown	24323	0	unknown	24226	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N217-028__update_checks__ar.adb_55_45_range_check___00.smt2	unknown	15822	0	unknown	15821	0	A	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__stack.adb_42_18_index_check___00.smt2	unsat	108	0	unsat	107	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/Q912-021__codepeer_by_example__assign_arr_unk.adb_4_18_overflow_check___00.smt2	unknown	24123	0	unknown	24126	0	A	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_31_15_precondition3___00.smt2	unsat	208	0	unsat	207	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/tetris__tetris_initial.ads_133_57_index_check___00.smt2	unsat	108	0	unsat	109	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_b5aa01_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	24119	0	unknown	23021	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/P115-039__spark16demo__concurrency_example.adb_14_13_dead_code___00.smt2	unknown	24125	0	unknown	24130	0	A	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_220_39_precondition3___00.smt2	unknown	23923	0	unknown	23826	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__arrays_of_records__arrays_of_records.adb_264_22_postcondition___00.smt2	unknown	23931	0	unknown	23929	0	A	unknown
