file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LIA/20220307-SMPT/2PhLockVParam/RC-04.smt2	sat	107	0	sat	107	0	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-00.smt2	sat	107	0	sat	106	0	B	sat
QF_LIA/bofill-scheduling/SMT_real_LIA/ex5640_2400_100.smt2	unknown	24226	0	unknown	24131	0	A	sat
QF_LIA/nec-smt/large/checkpass_pwd/prp-35-43.smt2	unknown	22129	0	unknown	22331	0	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-11.smt2	unsat	108	0	unsat	108	0	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-02.smt2	unsat	108	0	unsat	108	0	B	unsat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__022.smt2	sat	108	0	sat	107	0	A	sat
QF_LIA/nec-smt/large/bftpd_login/prp-2-47.smt2	unknown	25128	0	unknown	25125	0	B	unsat
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/49.lp.smt2	sat	211	0	sat	209	0	A	unknown
QF_LIA/20220307-SMPT/2PhLockVParam/RC-10.smt2	sat	109	0	sat	108	0	B	sat
QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__006.smt2	unknown	24125	0	unknown	24127	0	A	sat
QF_LIA/nec-smt/large/checkpass_pwd/prp-35-43.smt2	unknown	22232	0	unknown	22327	0	B	sat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__019.smt2.slack.smt2	sat	4713	0	sat	4713	0	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2	sat	109	0	sat	108	0	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-10.smt2	sat	110	0	sat	109	0	A	sat
QF_LIA/nec-smt/large/bftpd_login/prp-29-47.smt2	unknown	25122	0	unknown	25129	0	B	unsat
QF_LIA/slacks/35-11.slack.smt2	sat	4310	0	sat	4212	0	A	sat
