file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/ITS/From_T2__streamserver.bug.t2__terminationS_1_0.smt2	unknown	24225	0	unknown	24430	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__ppblock.t2__p7749_edge_closing_0.smt2	unknown	12719	0	unknown	12620	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17935_terminationG_0.smt2	unsat	2910	0	unsat	2809	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32069_safety_0.smt2	unknown	11117	0	unknown	11116	0	B	sat
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__svcomp_ex2.c__p25866_terminationG_0.smt2	unknown	24229	0	unknown	24230	0	A	unsat
QF_NIA/AProVE/aproveSMT4687047739446499948.smt2	unknown	24130	0	unknown	24127	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25888_safety_0.smt2	unknown	24130	0	unknown	24128	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__p-43-terminate.t2__term_unfeasibility_1_0.smt2	unknown	24129	0	unknown	24129	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p28763_safety_0.smt2	sat	10817	0	sat	10815	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5428_safety_0.smt2	unknown	10917	0	unknown	10917	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__DivMinus.jar-obl-11__p28570_edge_closing_0.smt2	unknown	24128	0	sat	23129	0	A	sat
QF_NIA/AProVE/aproveSMT8801446599485295192.smt2	sat	2909	0	sat	2909	0	B	sat
QF_NIA/20170427-VeryMax/SAT14/227.smt2	unknown	24229	0	unknown	24227	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8813_terminationG_0.smt2	unknown	24631	0	unknown	24428	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2__p21995_terminationG_0.smt2	unknown	12920	0	unknown	12618	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__n-40.t2__p4304_terminationG_0.smt2	unknown	11118	0	unknown	11117	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	11118	0	unknown	11118	0	A	unknown
