file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
UFDTLIRA/20200306-Kanig/spark2014bench/MA29-016__flow_refinement__levels.adb_127_61_overflow_check___00.smt2	unknown	13418	0	unknown	24226	0	A	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__a-cofuve.ads_237_63_ring_buffer.ads_8_4_range_check___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_214acf_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	5111	0	unsat	5011	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/O205-003__dynamic_discrete__test_dynamic_property.adb_7_15_range_check___00.smt2	unsat	107	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/L413-031__fullview__a-cfdlli.ads_1379_20_int_list.ads_10_4_precondition___00.smt2	unsat	107	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/S325-002__dyn_inv_pointer__rec_inv.adb_28_18_null_pointer_dereference___00.smt2	unsat	107	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mod_lemmas.adb_97_18_range_check___00.smt2	unsat	108	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/M603-021__volatile_input_proofs__port.ads_68_34_postcondition___00.smt2	unsat	108	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__linear_search__linear_search.adb_96_53_precondition___00.smt2	unsat	409	0	unsat	409	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/QB03-022__exit_status__incr.adb_3_11_overflow_check___00.smt2	unknown	108	0	unknown	108	0	B	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/NA03-016__flow_constants__raster_graphics.adb_14_39_overflow_check___00.smt2	unsat	208	0	unsat	209	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/K624-029__amortize_queue__amortized_queue.adb_78_63_precondition___00.smt2	unsat	108	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/RA12-018__init_loop__init_pred_in_loop.adb_30_11_predicate_check___00.smt2	unsat	109	0	unsat	109	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/O902-020__private_types__use_simple_private_type.adb_8_22_precondition___00.smt2	unsat	108	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/MA07-042__flow_formal_container_hack__a-cofove.ads_745_14_formal_list.ads_8_4_precondition___00.smt2	unsat	109	0	unsat	109	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/TU__type_invariant__legal__type_invariant_legal_4.adb_25_14_invariant_check___00.smt2	unsat	108	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_bc0462_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1309	0	unsat	1309	0	A	unsat
