file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
AUFDTLIRA/20200306-Kanig/spark2014bench/L502-031_spaces__natural_set.ads_16_19_postcondition___00.smt2	unknown	24127	0	unknown	25032	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/S108-006__text_io_warnings__text_io_warnings.adb_26_38_overflow_check___00.smt2	unsat	108	0	unsat	107	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/P518-021__frame_for_max__frame_condition.adb_11_13_range_check___00.smt2	unsat	108	0	unsat	107	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N611-014__static_discr__static_discr.adb_78_30_index_check___00.smt2	unsat	108	0	unsat	108	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/longest_common_prefix__lcp.adb_21_30_loop_invariant_init___00.smt2	unsat	108	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/R226-017__image_attribute__test.adb_8_22_range_check___00.smt2	unsat	208	0	unsat	208	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__sort.adb_47_19_precondition3___00.smt2	unsat	108	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/K607-022__unconstrained_array__simple_unc_arrays.adb_50_24_index_check___00.smt2	unsat	108	0	unsat	108	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/R728-002__aggregates__pragmarc-b_strings.adb_79_22_range_check___00.smt2	unknown	608	0	unknown	708	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/O512-022__vscomp2014_partition_rte__partition_refinement.adb_30_27_precondition2___00.smt2	unsat	208	0	unsat	208	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N228-005__update_unconstr_array__update_checks_1.adb_51_9_length_check___00.smt2	unsat	207	0	unsat	208	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/evoting__evoting.adb_229_13_loop_invariant_preserv___00.smt2	unknown	24132	0	unknown	24131	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/Q926-040__recursion__recursion.adb_43_32_loop_invariant_init___00.smt2	unsat	108	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_348_15_precondition2___00.smt2	unsat	408	0	unsat	408	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/KB04-013__expr_action__search.adb_13_61_overflow_check___00.smt2	unsat	108	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/RM_MS__attributes_of_unconstrained_out_parameter_in_precondition__p.ads_10_19_postcondition___00.smt2	unknown	24129	0	unknown	24029	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/Q328-034__mut_discr__screen_output.adb_70_10_dead_code___00.smt2	unknown	25030	0	unknown	24131	0	A	unknown
