file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/AProVE/aproveSMT2449356678853584219.smt2	sat	12915	0	sat	12816	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25902_terminationG_0.smt2	sat	11118	0	sat	11115	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12578_safety_0.smt2	unknown	24122	0	unknown	24122	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p20109_safety_0.smt2	sat	10817	0	sat	10816	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1784_safety_0.smt2	unknown	23427	0	unknown	23427	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ConvertRec.jar-obl-9__p28030_safety_0.smt2	unknown	24124	0	unknown	24125	0	B	unknown
QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unknown	24122	0	unknown	24324	0	A	unsat
QF_NIA/20170427-VeryMax/SAT14/1395.smt2	sat	7913	0	sat	8114	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_1_0.smt2	sat	11019	0	sat	11021	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2_fixed__p23563_safety_0.smt2	sat	8617	0	sat	8718	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6637_safety_0.smt2	unknown	12919	0	unknown	12921	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__MainDelete.jar-obl-10__p10430_safety_0.smt2	unknown	24126	0	unknown	24127	0	B	unknown
QF_NIA/leipzig/term-MRIndM.smt2	sat	8114	0	sat	8115	0	A	sat
QF_NIA/20170427-VeryMax/SAT14/687.smt2	unknown	17220	0	unknown	17225	0	B	sat
QF_NIA/20220315-MathProblems/STC_0586.smt2	sat	4209	0	sat	4211	0	A	sat
QF_NIA/AProVE/aproveSMT5574282980958522472.smt2	unsat	4110	0	unsat	4110	0	B	unsat
QF_NIA/20170427-VeryMax/SAT14/803.smt2	unknown	16718	0	unknown	16722	0	A	sat
