file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
UFDTLIRA/20200306-Kanig/spark2014bench/KA21-006__funcs__funcs.adb_66_22_assert___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/RM_Examples__up_timer.adb_14_36_overflow_check___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/P115-039__spark16demo__client_unit.adb_54_10_dead_code___00.smt2	unknown	207	0	unknown	207	0	A	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/M409-046__subtype__main.adb_6_14_predicate_check___00.smt2	unknown	107	0	unknown	107	0	B	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__binary_search_trees__why_f0e6b6_binary_search-T-defqtvc__00.smt2	unknown	207	0	unknown	207	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/Q828-043__recursive_list_pointers__update_lists_restore.adb_31_45_null_pointer_dereference___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/N709-001__dispatch__object.ads_15_31_precondition___00.smt2	unsat	108	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/K519-031__subarray__subar.adb_51_10_dead_code___00.smt2	unknown	107	0	unknown	107	0	B	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/R625-017__flow_discr_nested__f.adb_5_14_postcondition___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/O722-023__static_pred__statpred.adb_8_19_assert___00.smt2	unsat	108	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__reorder_p.adb_35_28_assert___00.smt2	unsat	108	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/SA17-025__separate__pack.adb_12_22_assert___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/PC09-010__lsp_inherited__check_lsp.ads_29_23_check_lsp.ads_39_7_postcondition___00.smt2	unknown	107	0	unknown	107	0	A	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/N320-038__initialassume__full.ads_9_20_postcondition___00.smt2	unsat	107	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/K624-029__search_list__a-cfdlli.ads_853_28_linked_list.ads_6_4_overflow_check___00.smt2	unsat	708	0	unsat	909	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/RC17-014__init_by_proof__nested_init_by_proof.adb_55_11_discriminant_check___00.smt2	unsat	107	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/P715-007__termination__term.ads_7_14_postcondition___00.smt2	unknown	107	0	unknown	108	0	A	unknown
