file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LIA/20220307-SMPT/2PhLockVParam/RF-00.smt2	unsat	108	0	unsat	107	0	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-08.smt2	sat	108	0	sat	106	0	B	sat
QF_LIA/bofill-scheduling/SMT_random_LIA/ex27000_2600_100.smt2	unknown	24133	0	unknown	24135	0	A	sat
QF_LIA/nec-smt/large/checkpass/prp-39-48.smt2	unknown	22934	0	unknown	23133	0	B	unsat
QF_LIA/2019-ezsmt/weightedSequence/09-treeWeight-729-8leaves.smt2	sat	8517	0	sat	8517	0	A	unknown
QF_LIA/20220307-SMPT/2PhLockVParam/RF-01.smt2	sat	109	0	sat	108	0	B	sat
QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__003.smt2	unsat	307	0	unsat	308	0	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-49-49.smt2	unknown	25137	0	unknown	25137	0	B	unsat
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/10-vars/cut_lemma_02_010.smt2.slack.smt2	unsat	109	0	unsat	109	0	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-00.smt2	sat	109	0	sat	109	0	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-05.smt2	sat	108	0	sat	108	0	A	sat
QF_LIA/nec-smt/large/checkpass_pwd/prp-17-34.smt2	unknown	22030	0	unknown	22128	0	B	sat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__015.smt2.slack.smt2	sat	508	0	sat	508	0	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-00.smt2	sat	107	0	sat	108	0	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-11.smt2	unsat	108	0	unsat	108	0	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-48-49.smt2	unknown	24936	0	unknown	24934	0	B	unsat
QF_LIA/rings/ring_2exp16_9vars_1ite_unsat.smt2	unknown	24032	0	unknown	24029	0	A	unsat
