file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
UFDTLIRA/20200306-Kanig/spark2014bench/M314-016__flow_bug_nonunique_tags__segway.adb_16_28_range_check___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__binary_search_trees__why_61039b_binary_search-T-defqtvc__00.smt2	unknown	5013	0	unknown	4011	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/Q521-001__flow_remote_states__pumpunit.ads_87_61_overflow_check___00.smt2	unsat	108	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/N628-005__replace_map__a-cforma.ads_947_20_replacement.ads_9_4_precondition___00.smt2	unsat	108	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/K303-015__named_arguments__substract.adb_4_20_overflow_check___00.smt2	unknown	108	0	unknown	108	0	A	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_f4cbc4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1108	0	unsat	1209	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/O528-003__atomic_param__user.adb_7_11_overflow_check___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__private_p.adb_11_28_assert___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/S918-060__binary_search__binary_search_trees.adb_26_15_predicate_check___00.smt2	unknown	407	0	unknown	408	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/PB21-057__formal_containers__a-cfdlli.ads_1029_43_instances.ads_13_4_overflow_check___00.smt2	unknown	1909	0	unknown	2009	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/N306-009__operators__a-cfdlli.ads_853_39_inst_ext_ax.ads_7_4_precondition___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_16_20_postcondition___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_8b746e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	3410	0	unsat	3310	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/O428-055__formal_vector__update_list_zero.adb_18_16_precondition___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/M220-043__ghost__semantics.adb_16_10_loop_variant___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/SB18-020__route_shift__test_route.adb_46_15_precondition___00.smt2	unsat	206	0	unsat	207	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_05664c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	107	0	unsat	107	0	A	unsat
