file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
UFLIA/simplify/javafe.util.ErrorSet.781.smt2	unsat	209	0	unsat	209	0	A	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.932420.smt2	unknown	16219	0	unknown	16120	0	B	unknown
UFLIA/tokeneer/screen/writestatsdata-4.smt2	unsat	107	0	unsat	107	0	A	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.015.smt2	unknown	24123	0	unknown	24125	0	B	unsat
UFLIA/sledgehammer/QEpres/smtlib.1005883.smt2	unknown	14518	0	unknown	14217	0	A	unknown
UFLIA/boogie/AdvancedTypes_InternalSubClass..ctor-orderStrength_1.smt2	unknown	24125	0	unknown	24125	0	B	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.041.smt2	unsat	209	0	unsat	208	0	A	unsat
UFLIA/sledgehammer/StrongNorm/smtlib.613065.smt2	unknown	16926	0	unknown	16822	0	B	unknown
UFLIA/boogie/MultipleErrors_P-showErrorTrace-vc_local_1.smt2	unknown	24131	0	unknown	24134	0	A	unknown
UFLIA/simplify2/front_end_suite/javafe.tc.OutsideEnv.011.smt2	unsat	1010	0	unsat	1010	0	B	unsat
UFLIA/sledgehammer/TwoSquares/smtlib.916972.smt2	unsat	108	0	unsat	108	0	A	unsat
UFLIA/grasshopper/instantiated/union_check_heap_access_38_21.smt2	unsat	109	0	unsat	108	0	B	unsat
UFLIA/sledgehammer/FFT/smtlib.594705.smt2	unknown	23931	0	unknown	23733	0	A	unknown
UFLIA/tokeneer/configdata/init/setdefaults-12.smt2	unsat	109	0	unsat	109	0	B	unsat
UFLIA/simplify/javafe.ast.UnaryExpr.424.smt2	unknown	24229	0	unknown	24425	0	A	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1523261.smt2	unsat	109	0	unsat	108	0	B	unsat
UFLIA/tokeneer/keystore/digest-219.smt2	unsat	108	0	unsat	108	0	A	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.001.smt2	unsat	1009	0	unsat	1009	0	B	unsat
UFLIA/sledgehammer/Hoare/smtlib.660667.smt2	unknown	8815	0	unknown	8715	0	A	unknown
UFLIA/tokeneer/usertoken/addauthcert-19.smt2	unsat	109	0	unsat	108	0	B	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.StandardPrettyPrint.008.smt2	unknown	25124	0	unknown	25129	0	A	unsat
UFLIA/sledgehammer/QEpres/smtlib.670697.smt2	unknown	24125	0	unknown	24125	0	B	unknown
UFLIA/boogie/Chunker11c_Chunker.SpecSharp.CheckInvariant_System.Boolean.smt2	unknown	24234	0	unknown	24226	0	A	unsat
UFLIA/simplify2/front_end_suite/javafe.parser.Parse.005.smt2	unknown	24523	0	unknown	24125	0	B	unsat
UFLIA/sledgehammer/TwoSquares/smtlib.672156.smt2	unknown	24127	0	unknown	24129	0	A	unsat
UFLIA/boogie/StructTests_St.S_System.Int32.ptr_System.Int32.ptr-level_2.smt2	unknown	24231	0	unknown	24222	0	B	unknown
UFLIA/simplify2/front_end_suite/javafe.util.LocationManagerCorrelatedReader.011.smt2	unsat	209	0	unsat	209	0	A	unsat
UFLIA/tokeneer/auditlog/addelementtofile-16.smt2	unsat	109	0	unsat	109	0	B	unsat
UFLIA/simplify/javafe.tc.FlowInsensitiveChecks.679.smt2	unknown	25127	0	unknown	25124	0	A	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.824330.smt2	unknown	16224	0	unknown	16120	0	B	unknown
UFLIA/tokeneer/latch/updateinternallatch-5.smt2	unsat	109	0	unsat	107	0	A	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.TypeModifierPragmaVec.013.smt2	unknown	24127	0	unknown	24126	0	B	unsat
UFLIA/sledgehammer/QEpres/smtlib.876524.smt2	unknown	5814	0	unknown	5815	0	A	unknown
