file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
UFDTLIRA/20200306-Kanig/spark2014bench/L719-025__sorted_vectors__sorted_vectors.adb_14_31_range_check___00.smt2	unsat	206	0	unsat	207	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/S708-039__pointer_search__binary_search_trees.adb_16_34_null_pointer_dereference___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__r.adb_26_13_dead_code___00.smt2	unknown	207	0	unknown	207	0	A	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/MB14-009__for_loops_iterable__for_loops_on_lists.adb_18_11_precondition___02.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__ring_buffer.ads_21_52_range_check___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_45f7a1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1508	0	unsat	1408	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/O403-005__private_attributes__use_private_attributes.adb_11_22_assert___00.smt2	unsat	107	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/L503-008__iterators__p.adb_28_19_precondition___00.smt2	unknown	1008	0	unknown	1108	0	B	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/S415-012__early_exit__early_exits.adb_10_64_null_pointer_dereference___00.smt2	unknown	9416	0	unknown	8916	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/P412-022__membership_in_task_subtype__p.ads_5_23_range_check___00.smt2	unsat	106	0	unsat	106	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/M801-016__flow_contract_cases__contract_cases.adb_19_38_contract_case___00.smt2	unknown	107	0	unknown	107	0	A	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/TU__contract_cases_legal__contract_cases_legal.ads_18_45_contract_case___00.smt2	unsat	107	0	unsat	106	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/QC21-016__flow_race__p.adb_7_28_assert___00.smt2	unknown	107	0	unknown	106	0	A	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/NB19-026__flow_formal_vectors__a-cofuve.ads_232_54_a-cfinve.ads_102_7_indefinite_bounded.ads_6_4_overflow_check___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/L719-025__ordered_sets_key__a-cforse.ads_1382_20_p.ads_13_4_precondition___00.smt2	unsat	107	0	unsat	107	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/S619-026__equality__a-cofuve.ads_237_63_a-cofove.ads_87_7_prim_eq_vect.adb_6_4_range_check___00.smt2	unsat	107	0	unsat	107	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/Q327-014__no_pre__dispatch.adb_24_24_overflow_check___00.smt2	unsat	107	0	unsat	106	0	A	unsat
