file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p420_safety_0.smt2	unknown	11015	0	unknown	11018	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_12.jar-obl-8__p11373_terminationG_0.smt2	unknown	24231	0	unknown	24229	0	B	unknown
QF_NIA/AProVE/aproveSMT4225308127115953119.smt2	sat	507	0	sat	507	0	A	sat
QF_NIA/20170427-VeryMax/SAT14/1280.smt2	sat	5312	0	sat	5311	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10785_safety_0.smt2	sat	12317	0	sat	12319	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p26914_safety_0.smt2	sat	10817	0	sat	10817	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3150_safety_0.smt2	unknown	23429	0	unknown	23429	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__LessLeaves.jar-obl-10__p10018_edge_closing_0.smt2	sat	17523	0	sat	17424	0	B	sat
QF_NIA/AProVE/aproveSMT8300370999791707493.smt2	sat	13720	0	sat	13619	0	A	sat
QF_NIA/20170427-VeryMax/SAT14/1854.smt2	sat	8214	0	sat	7713	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13494_safety_0.smt2	sat	12318	0	sat	12018	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__fun1b.t2__terminationS_11_0.smt2	unknown	24229	0	unknown	24229	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9492_safety_0.smt2	unknown	24630	0	unknown	24229	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_2_0.smt2	unknown	10917	0	unknown	10917	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30726_safety_0.smt2	unknown	10916	0	unknown	10917	0	A	sat
QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Singapore_true-termination.c__p27347_terminationG_0.smt2	sat	10115	0	sat	10016	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test13Loops.jar-obl-10__p12737_edge_closing_0.smt2	sat	10918	0	sat	10918	0	A	sat
