file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.ads_12_6_postcondition3___00.smt2	unsat	108	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/I827-015__oo__instr.adb_7_18_index_check___00.smt2	unsat	108	0	unsat	109	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_e19b11_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	209	0	unsat	208	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/O512-022__prefix_sum__prefixsum.ads_18_32_unreachable_branch___00.smt2	unknown	208	0	unknown	208	0	B	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/MB20-049__old_in_contract_cases__example.ads_7_62_index_check___00.smt2	unsat	107	0	unsat	109	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.adb_99_42_overflow_check___00.smt2	unknown	24134	0	unknown	22232	0	B	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/Q607-015__quantifiers__search_ter_p.ads_33_25_inconsistent_pre___00.smt2	unknown	25031	0	unknown	24937	0	A	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_26_20_range_check___00.smt2	unsat	309	0	unsat	310	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/string_search__string_search.adb_90_64_range_check___00.smt2	unsat	109	0	unsat	110	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_93e018_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	109	0	unsat	108	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/NB24-034__flow_spurious_ghost_warning__sorters.adb_51_43_index_check___00.smt2	unsat	109	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/M613-039__expr_actions__list.adb_25_35_overflow_check___00.smt2	unsat	109	0	unsat	109	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/S415-012__ex_pledge__pledge_constraints.adb_22_37_discriminant_check___00.smt2	unsat	108	0	unsat	108	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/PA14-032__dic__bounded_strings.adb_8_19_length_check___00.smt2	unknown	25036	0	unknown	25034	0	B	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/N624-020__perm_rem__perm.adb_46_29_index_check___00.smt2	unsat	809	0	unsat	809	0	A	unsat
AUFDTLIRA/20200306-Kanig/spark2014bench/KB25-003__slices__pack.adb_65_22_assert___00.smt2	unknown	12122	0	unknown	12519	0	B	unknown
AUFDTLIRA/20200306-Kanig/spark2014bench/RM_MS__other_proof_types_and_functions__stack_functional_spec.ads_58_21_postcondition___00.smt2	unknown	14123	0	unknown	14622	0	A	unsat
