file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
UFDTLIRA/20200306-Kanig/spark2014bench/OC10-037__private_attach_handler__q.ads_11_26_range_check___00.smt2	unsat	107	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/M318-017__flow_variant_records__test.adb_23_12_discriminant_check___00.smt2	unknown	607	0	unknown	608	0	B	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__binary_search_trees__why_a78db1_binary_search-T-defqtvc__00.smt2	unsat	108	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/Q802-001__inline__test_annotate.adb_43_19_assert___00.smt2	unsat	108	0	unsat	108	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/N708-013__flow_untangle_untangle__foo.adb_34_33_loop_invariant_preserv___00.smt2	unsat	107	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/K412-014__param__pack.adb_39_22_assert___00.smt2	sat	107	0	sat	107	0	B	sat
UFDTLIRA/20200306-Kanig/spark2014bench/R529-008__subdirs__add.ads_4_29_postcondition___00.smt2	unsat	107	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/O708-018__root_conversion__fxp_false_check_2.adb_8_25_range_check___00.smt2	sat	109	0	sat	108	0	B	sat
UFDTLIRA/20200306-Kanig/spark2014bench/M123-033__expr_fun__private_q.ads_7_38_overflow_check___00.smt2	unsat	108	0	unsat	109	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/SA10-028__old_in_pledge__traverse_list.adb_19_18_contract_case___00.smt2	unknown	3311	0	unknown	2510	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/PB23-052__local_protected_type__a-cofove.ads_475_51_p.ads_4_4_overflow_check___00.smt2	unsat	109	0	unsat	109	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/N317-015__inlining__incr_expr_fun.adb_20_40_overflow_check___00.smt2	unsat	109	0	unsat	109	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/riposte__records__records.adb_56_19_postcondition___00.smt2	unsat	3310	0	unsat	2809	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_9c81cc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	25129	0	unknown	25125	0	B	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/OA06-016__contracts_on_intrinsic_relations__p.adb_17_10_overflow_check___00.smt2	unsat	107	0	unsat	108	0	A	unsat
UFDTLIRA/20200306-Kanig/spark2014bench/MA28-033__flow_null_calls_ineffective__p.adb_117_32_overflow_check___00.smt2	unknown	108	0	unknown	108	0	B	unknown
UFDTLIRA/20200306-Kanig/spark2014bench/TU__type_invariant__legal__type_invariant_legal_5.adb_46_14_invariant_check___00.smt2	unsat	107	0	unsat	108	0	A	unsat
