file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1413.fof.smt2	unsat	106	0	unsat	106	0	A	unsat
AUFLIRA/why/smtlib61a089.smt2	unsat	308	0	unsat	308	0	B	unsat
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0668.fof.smt2	unsat	109	0	unsat	108	0	A	unsat
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1766.fof.smt2	unsat	408	0	unsat	408	0	B	unsat
AUFLIRA/nasa/fol_simplify/thruster_symm_0314.fof.smt2	unsat	308	0	unsat	309	0	A	unsat
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_3313.fof.smt2	unsat	208	0	unsat	208	0	B	unsat
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_1109.fof.smt2	unsat	309	0	unsat	308	0	A	unsat
AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0709.fof.smt2	unsat	108	0	unsat	108	0	B	unsat
AUFLIRA/nasa/vc_normalize_subst/quaternion_ds1_init_0011.fof.smt2	unknown	24037	0	unknown	24037	0	A	unsat
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2373.fof.smt2	unsat	110	0	unsat	108	0	B	unsat
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0919.fof.smt2	unsat	109	0	unsat	108	0	A	unsat
AUFLIRA/nasa/fol_simplify/quaternion_ds1_symm_0511.fof.smt2	unsat	409	0	unsat	408	0	B	unsat
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2608.fof.smt2	unsat	309	0	unsat	309	0	A	unsat
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0128.fof.smt2	unsat	309	0	unsat	309	0	B	unsat
AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1212.fof.smt2	unsat	109	0	unsat	109	0	A	unsat
AUFLIRA/why/smtlib36b23a.smt2	unsat	809	0	unsat	810	0	B	unsat
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1695.fof.smt2	unsat	209	0	unsat	209	0	A	unsat
