file	verdict	rc	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	giveup
FP/2019-Preiner/11_53_RNE_fp.abs_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.div_fp.isNegative1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	23	37	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.fma_fp.isInfinite2.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	15	25	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.mul_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	11	18	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.neg_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.roundToIntegral_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	5	10	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.sqrt_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	29	47	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.sub_fp.isNaN1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	14	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RNE_fp.sub_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	10	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.abs_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.div_fp.isNegative1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	24	38	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.fma_fp.isInfinite0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	15	24	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.mul_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	11	17	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.neg_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.roundToIntegral_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	4	8	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.sqrt_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	29	45	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.sub_fp.isNaN1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTN_fp.sub_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	10	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.abs_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.add_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	10	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.div_fp.isNegative1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	24	38	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.fma_fp.isInfinite0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	15	25	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.mul_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	11	17	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.neg_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.roundToIntegral_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	4	8	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.sqrt_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	29	44	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.sub_fp.isNaN1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTP_fp.sub_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	10	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.abs_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.add_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	10	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.div_fp.isNegative1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	23	38	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.fma_fp.isInfinite0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	15	25	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.mul_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	11	17	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.neg_fp.geq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.roundToIntegral_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	8	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.sqrt_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	29	44	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.sub_fp.isNaN1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/11_53_RTZ_fp.sub_fp.lt0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	10	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 11 53) exceeds the eager expansion budget
FP/2019-Preiner/3_5_RNA_fp.fma_fp.isInfinite0.smt2	unknown	0	15	none	q:finite-expansion	fd:bounded-completeness-unsat	24363	24364	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion
FP/2019-Preiner/3_5_RNA_fp.rem_distinct1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RNA_fp.rem_fp.isZero0.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RNE_fp.fma_fp.isInfinite0.smt2	unknown	0	15	none	q:finite-expansion	fd:bounded-completeness-unsat	24859	24860	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion
FP/2019-Preiner/3_5_RNE_fp.rem_distinct1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RNE_fp.rem_fp.isZero0.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RTN_fp.fma_fp.isInfinite0.smt2	unknown	0	3	none	q:forall-exists-witness	q:forall-exists-witness	0	1	q:forall-exists-witness	24999	dl-online:check	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
FP/2019-Preiner/3_5_RTN_fp.rem_distinct1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RTN_fp.rem_fp.isSubnormal1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RTP_fp.fma_fp.isInfinite0.smt2	unknown	0	15	none	q:finite-expansion	fd:bounded-completeness-unsat	24119	24121	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion
FP/2019-Preiner/3_5_RTP_fp.rem_distinct1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RTP_fp.rem_fp.isSubnormal1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RTZ_fp.rem_distinct1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/3_5_RTZ_fp.rem_fp.isSubnormal1.smt2	unknown	0	2	none	fd:parse	fd:parse	0	0	na	na	na	give-up kind=Error detail=parse error: term error: unsupported construction: fp.rem symbolic: format not differentially validated (only F16/F32/F64)
FP/2019-Preiner/8_24_RNA_fp.abs_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.add_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	4	9	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.div_fp.isNegative0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.div_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	9	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.mul_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	6	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.neg_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.rem_distinct1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	25	32	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.roundToIntegral_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	2	4	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.sqrt_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.sub_fp.isNaN0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	7	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNA_fp.sub_fp.lt0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	5	8	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.abs_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.add_fp.lt.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	4	8	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.div_fp.isNegative0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	14	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.div_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	9	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.mul_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	6	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.neg_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.rem_distinct1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	24	31	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.roundToIntegral_fp.isSubnormal.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	2	4	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.sqrt_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.sub_fp.isNaN0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	7	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RNE_fp.sub_fp.lt0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	4	9	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.abs_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.add_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	6	9	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.div_fp.isNegative0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	14	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.div_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	9	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.mul_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	6	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.neg_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.roundToIntegral_fp.isSubnormal.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	2	5	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.sqrt_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.sub_fp.isNaN0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	7	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTN_fp.sub_fp.leq1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	6	9	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.abs_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.add_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	6	9	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.div_fp.isNegative0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	14	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.div_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	9	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.mul_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	6	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.neg_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.roundToIntegral_fp.isSubnormal.smt2	unknown	0	17	none	q:forall-exists-witness	fd:bounded-completeness-unsat	2	5	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.sqrt_fp.isZero.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	16	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.sub_fp.isNaN0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	7	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTP_fp.sub_fp.leq1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	6	10	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.abs_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
