file	verdict	rc	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	giveup
AUFBV/20210301-Alive2/ph7/697_ph7.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	1509	4126	na	na	na	give-up kind=Incomplete detail=e-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated
AUFBV/20210301-Alive2/ph7/725_ph7.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	854	2095	na	na	na	give-up kind=Incomplete detail=e-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated
AUFBV/20210301-Alive2/ph7/735_ph7.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	20255	24046	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFBV/20210301-Alive2/ph7/764_ph7.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	1315	3559	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFBV/20210301-Alive2/sqlite3/812_sqlite3.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	178	489	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFBV/20210301-Alive2/sqlite3/847_sqlite3.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	2193	5860	na	na	na	give-up kind=Incomplete detail=e-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated
AUFBV/20210301-Alive2/sqlite3/867_sqlite3.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	13893	22480	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFBV/20210301-Alive2/sqlite3/885_sqlite3.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	22500	24016	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFBV/20210301-Alive2/sqlite3/897_sqlite3.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	20215	24030	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFBV/20210301-Alive2/sqlite3/909_sqlite3.smt2	unknown	0	6	none	q:mbqi-quick	q:mbqi-quick	11245	11344	q:mbqi-quick	13655	dl-online:check	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFBV/20210301-Alive2/sqlite3/930_sqlite3.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	1826	5277	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFBV/20210301-Alive2/sqlite3/972_sqlite3.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	3455	8307	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFBV/20210301-Alive2/sqlite3/990_sqlite3.smt2	unknown	0	5	none	fd:parse	q:uf-fmf-probe	195	201	q:uf-fmf-probe	24798	dl-online:check	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
