cell,latency_nanos,cumulative_fraction
z3_cold,187069,0.00019297568506368199
z3_cold,188492,0.00038595137012736397
z3_cold,188659,0.0005789270551910459
z3_cold,190826,0.0007719027402547279
z3_cold,191795,0.0009648784253184099
z3_cold,192885,0.0011578541103820917
z3_cold,193091,0.001350829795445774
z3_cold,195323,0.0015438054805094559
z3_cold,197532,0.0017367811655731378
z3_cold,197871,0.0019297568506368198
z3_cold,198171,0.0021227325357005018
z3_cold,198386,0.0023157082207641835
z3_cold,199516,0.0025086839058278657
z3_cold,200921,0.002701659590891548
z3_cold,202907,0.0028946352759552296
z3_cold,204126,0.0030876109610189118
z3_cold,204736,0.0032805866460825935
z3_cold,204762,0.0034735623311462757
z3_cold,205201,0.0036665380162099574
z3_cold,205785,0.0038595137012736396
z3_cold,206085,0.004052489386337322
z3_cold,207139,0.0042454650714010035
z3_cold,207489,0.004438440756464685
z3_cold,208460,0.004631416441528367
z3_cold,208965,0.00482439212659205
z3_cold,209138,0.005017367811655731
z3_cold,209159,0.005210343496719413
z3_cold,209621,0.005403319181783096
z3_cold,210103,0.0055962948668467774
z3_cold,210215,0.005789270551910459
z3_cold,211415,0.005982246236974141
z3_cold,211882,0.0061752219220378235
z3_cold,212359,0.006368197607101505
z3_cold,212427,0.006561173292165187
z3_cold,213681,0.006754148977228869
z3_cold,213804,0.006947124662292551
z3_cold,213975,0.007140100347356233
z3_cold,214244,0.007333076032419915
z3_cold,214415,0.0075260517174835975
z3_cold,214523,0.007719027402547279
z3_cold,214571,0.007912003087610961
z3_cold,215009,0.008104978772674644
z3_cold,215039,0.008297954457738324
z3_cold,216223,0.008490930142802007
z3_cold,216606,0.00868390582786569
z3_cold,217142,0.00887688151292937
z3_cold,217268,0.009069857197993053
z3_cold,217716,0.009262832883056734
z3_cold,217926,0.009455808568120417
z3_cold,218085,0.0096487842531841
z3_cold,219541,0.00984175993824778
z3_cold,220383,0.010034735623311463
z3_cold,220441,0.010227711308375145
z3_cold,221177,0.010420686993438826
z3_cold,221523,0.010613662678502509
z3_cold,221836,0.010806638363566191
z3_cold,222302,0.010999614048629872
z3_cold,222703,0.011192589733693555
z3_cold,223087,0.011385565418757236
z3_cold,223326,0.011578541103820918
z3_cold,223808,0.011771516788884601
z3_cold,223921,0.011964492473948282
z3_cold,224107,0.012157468159011964
z3_cold,224651,0.012350443844075647
z3_cold,224891,0.012543419529139328
z3_cold,224984,0.01273639521420301
z3_cold,225105,0.012929370899266693
z3_cold,225599,0.013122346584330374
z3_cold,225727,0.013315322269394057
z3_cold,225836,0.013508297954457738
z3_cold,225841,0.01370127363952142
z3_cold,225906,0.013894249324585103
